protein	cancers	num_cancers
MAD2L2	['brca', 'lscc', 'luad', 'ovarian']	4
MAP9	['brca', 'lscc', 'luad', 'ovarian']	4
MRM1	['brca', 'lscc', 'luad', 'ovarian']	4
MRPL2	['brca', 'lscc', 'luad', 'ovarian']	4
MRPS30	['brca', 'lscc', 'luad', 'ovarian']	4
NOV	['brca', 'lscc', 'luad', 'ovarian']	4
PARP14	['brca', 'lscc', 'luad', 'ovarian']	4
PIAS3	['brca', 'lscc', 'luad', 'ovarian']	4
PLEKHO2	['brca', 'lscc', 'luad', 'ovarian']	4
PSME1	['brca', 'lscc', 'luad', 'ovarian']	4
RANBP17	['brca', 'lscc', 'luad', 'ovarian']	4
RASGRF2	['brca', 'lscc', 'luad', 'ovarian']	4
RCOR2	['brca', 'lscc', 'luad', 'ovarian']	4
RPS10-NUDT3	['brca', 'lscc', 'luad', 'ovarian']	4
SDK1	['brca', 'lscc', 'luad', 'ovarian']	4
SHROOM4	['brca', 'lscc', 'luad', 'ovarian']	4
SLFN11	['brca', 'lscc', 'luad', 'ovarian']	4
SOX6	['brca', 'lscc', 'luad', 'ovarian']	4
SRSF12	['brca', 'lscc', 'luad', 'ovarian']	4
STAG3	['brca', 'lscc', 'luad', 'ovarian']	4
STARD9	['brca', 'lscc', 'luad', 'ovarian']	4
TATDN3	['brca', 'lscc', 'luad', 'ovarian']	4
TLE2	['brca', 'lscc', 'luad', 'ovarian']	4
TRMT13	['brca', 'lscc', 'luad', 'ovarian']	4
U2AF1L4	['brca', 'lscc', 'luad', 'ovarian']	4
WASF3	['brca', 'lscc', 'luad', 'ovarian']	4
ZNF197	['brca', 'lscc', 'luad', 'ovarian']	4
ZNF608	['brca', 'lscc', 'luad', 'ovarian']	4
ZNF804B	['brca', 'lscc', 'luad', 'ovarian']	4
ZSCAN31	['brca', 'lscc', 'luad', 'ovarian']	4
APAF1	['colon', 'hnscc', 'lscc', 'luad']	4
BPI	['colon', 'hnscc', 'lscc', 'luad']	4
COG5	['colon', 'hnscc', 'lscc', 'luad']	4
COPS4	['colon', 'hnscc', 'lscc', 'luad']	4
COPS5	['colon', 'hnscc', 'lscc', 'luad']	4
COPS8	['colon', 'hnscc', 'lscc', 'luad']	4
DCTN6	['colon', 'hnscc', 'lscc', 'luad']	4
EXOSC9	['colon', 'hnscc', 'lscc', 'luad']	4
FAU	['colon', 'hnscc', 'lscc', 'luad']	4
FGF1	['colon', 'hnscc', 'lscc', 'luad']	4
FMO5	['colon', 'hnscc', 'lscc', 'luad']	4
FOXK2	['colon', 'hnscc', 'lscc', 'luad']	4
GCC2	['colon', 'hnscc', 'lscc', 'luad']	4
GCOM1	['colon', 'hnscc', 'lscc', 'luad']	4
GPC1	['colon', 'hnscc', 'lscc', 'luad']	4
GREM2	['colon', 'hnscc', 'lscc', 'luad']	4
HPGDS	['colon', 'hnscc', 'lscc', 'luad']	4
MRPL14	['colon', 'hnscc', 'lscc', 'luad']	4
PRODH	['colon', 'hnscc', 'lscc', 'luad']	4
RAB5B	['colon', 'hnscc', 'lscc', 'luad']	4
RNF141	['colon', 'hnscc', 'lscc', 'luad']	4
RPL37A	['colon', 'hnscc', 'lscc', 'luad']	4
S100A8	['colon', 'hnscc', 'lscc', 'luad']	4
S100A9	['colon', 'hnscc', 'lscc', 'luad']	4
SHROOM1	['colon', 'hnscc', 'lscc', 'luad']	4
TBC1D13	['colon', 'hnscc', 'lscc', 'luad']	4
TMC5	['colon', 'hnscc', 'lscc', 'luad']	4
TPD52	['colon', 'hnscc', 'lscc', 'luad']	4
TSN	['colon', 'hnscc', 'lscc', 'luad']	4
UMAD1	['colon', 'hnscc', 'lscc', 'luad']	4
VPS35	['colon', 'hnscc', 'lscc', 'luad']	4
ADH5	['colon', 'hnscc', 'lscc', 'ovarian']	4
AGK	['colon', 'hnscc', 'lscc', 'ovarian']	4
AIF1L	['colon', 'hnscc', 'lscc', 'ovarian']	4
AKAP8L	['colon', 'hnscc', 'lscc', 'ovarian']	4
ANXA11	['colon', 'hnscc', 'lscc', 'ovarian']	4
AP2B1	['colon', 'hnscc', 'lscc', 'ovarian']	4
AP3B1	['colon', 'hnscc', 'lscc', 'ovarian']	4
AP3M1	['colon', 'hnscc', 'lscc', 'ovarian']	4
APEH	['colon', 'hnscc', 'lscc', 'ovarian']	4
ARHGAP35	['colon', 'hnscc', 'lscc', 'ovarian']	4
ARHGAP5	['colon', 'hnscc', 'lscc', 'ovarian']	4
ATG12	['colon', 'hnscc', 'lscc', 'ovarian']	4
ATG16L1	['colon', 'hnscc', 'lscc', 'ovarian']	4
ATG5	['colon', 'hnscc', 'lscc', 'ovarian']	4
ATG7	['colon', 'hnscc', 'lscc', 'ovarian']	4
ATXN7L3B	['colon', 'hnscc', 'lscc', 'ovarian']	4
BABAM1	['colon', 'hnscc', 'lscc', 'ovarian']	4
BCAM	['colon', 'hnscc', 'lscc', 'ovarian']	4
BYSL	['colon', 'hnscc', 'lscc', 'ovarian']	4
C1QBP	['colon', 'hnscc', 'lscc', 'ovarian']	4
CAPN7	['colon', 'hnscc', 'lscc', 'ovarian']	4
CDCA5	['colon', 'hnscc', 'lscc', 'ovarian']	4
CDCA8	['colon', 'hnscc', 'lscc', 'ovarian']	4
CDK1	['colon', 'hnscc', 'lscc', 'ovarian']	4
CEBPG	['colon', 'hnscc', 'lscc', 'ovarian']	4
CHKB	['colon', 'hnscc', 'lscc', 'ovarian']	4
CHRAC1	['colon', 'hnscc', 'lscc', 'ovarian']	4
CLPP	['colon', 'hnscc', 'lscc', 'ovarian']	4
COA7	['colon', 'hnscc', 'lscc', 'ovarian']	4
CPSF1	['colon', 'hnscc', 'lscc', 'ovarian']	4
CTPS1	['colon', 'hnscc', 'lscc', 'ovarian']	4
CYHR1	['colon', 'hnscc', 'lscc', 'ovarian']	4
DCTN3	['colon', 'hnscc', 'lscc', 'ovarian']	4
DDX24	['colon', 'hnscc', 'lscc', 'ovarian']	4
DDX51	['colon', 'hnscc', 'lscc', 'ovarian']	4
DDX55	['colon', 'hnscc', 'lscc', 'ovarian']	4
DDX56	['colon', 'hnscc', 'lscc', 'ovarian']	4
DHX30	['colon', 'hnscc', 'lscc', 'ovarian']	4
DOK1	['colon', 'hnscc', 'lscc', 'ovarian']	4
EMG1	['colon', 'hnscc', 'lscc', 'ovarian']	4
EML3	['colon', 'hnscc', 'lscc', 'ovarian']	4
EPHX1	['colon', 'hnscc', 'lscc', 'ovarian']	4
EXOC2	['colon', 'hnscc', 'lscc', 'ovarian']	4
EXOC3	['colon', 'hnscc', 'lscc', 'ovarian']	4
EXOC4	['colon', 'hnscc', 'lscc', 'ovarian']	4
EXOSC3	['colon', 'hnscc', 'lscc', 'ovarian']	4
EXOSC4	['colon', 'hnscc', 'lscc', 'ovarian']	4
FAM129A	['colon', 'hnscc', 'lscc', 'ovarian']	4
FAM207A	['colon', 'hnscc', 'lscc', 'ovarian']	4
FBXO21	['colon', 'hnscc', 'lscc', 'ovarian']	4
FGGY	['colon', 'hnscc', 'lscc', 'ovarian']	4
FZD7	['colon', 'hnscc', 'lscc', 'ovarian']	4
GGCT	['colon', 'hnscc', 'lscc', 'ovarian']	4
GLE1	['colon', 'hnscc', 'lscc', 'ovarian']	4
GPATCH4	['colon', 'hnscc', 'lscc', 'ovarian']	4
GPKOW	['colon', 'hnscc', 'lscc', 'ovarian']	4
GSR	['colon', 'hnscc', 'lscc', 'ovarian']	4
GTF3C4	['colon', 'hnscc', 'lscc', 'ovarian']	4
H2AFY2	['colon', 'hnscc', 'lscc', 'ovarian']	4
HERC4	['colon', 'hnscc', 'lscc', 'ovarian']	4
HNRNPH1	['colon', 'hnscc', 'lscc', 'ovarian']	4
HOPX	['colon', 'hnscc', 'lscc', 'ovarian']	4
ICAM1	['colon', 'hnscc', 'lscc', 'ovarian']	4
IL18	['colon', 'hnscc', 'lscc', 'ovarian']	4
JAK1	['colon', 'hnscc', 'lscc', 'ovarian']	4
KIF13B	['colon', 'hnscc', 'lscc', 'ovarian']	4
LANCL2	['colon', 'hnscc', 'lscc', 'ovarian']	4
LASP1	['colon', 'hnscc', 'lscc', 'ovarian']	4
MBD3	['colon', 'hnscc', 'lscc', 'ovarian']	4
MDC1	['colon', 'hnscc', 'lscc', 'ovarian']	4
MED17	['colon', 'hnscc', 'lscc', 'ovarian']	4
MED27	['colon', 'hnscc', 'lscc', 'ovarian']	4
MED28	['colon', 'hnscc', 'lscc', 'ovarian']	4
NCOA2	['colon', 'hnscc', 'lscc', 'ovarian']	4
NEDD8-MDP1	['colon', 'hnscc', 'lscc', 'ovarian']	4
NEFH	['colon', 'hnscc', 'lscc', 'ovarian']	4
NEK6	['colon', 'hnscc', 'lscc', 'ovarian']	4
NFIA	['colon', 'hnscc', 'lscc', 'ovarian']	4
NFKB1	['colon', 'hnscc', 'lscc', 'ovarian']	4
NIP7	['colon', 'hnscc', 'lscc', 'ovarian']	4
NSUN2	['colon', 'hnscc', 'lscc', 'ovarian']	4
NUP35	['colon', 'hnscc', 'lscc', 'ovarian']	4
NXF1	['colon', 'hnscc', 'lscc', 'ovarian']	4
OSBPL7	['colon', 'hnscc', 'lscc', 'ovarian']	4
PACS1	['colon', 'hnscc', 'lscc', 'ovarian']	4
PAK1IP1	['colon', 'hnscc', 'lscc', 'ovarian']	4
PDS5A	['colon', 'hnscc', 'lscc', 'ovarian']	4
PET100	['colon', 'hnscc', 'lscc', 'ovarian']	4
PGM2	['colon', 'hnscc', 'lscc', 'ovarian']	4
PHB	['colon', 'hnscc', 'lscc', 'ovarian']	4
PLCB1	['colon', 'hnscc', 'lscc', 'ovarian']	4
POLR1C	['colon', 'hnscc', 'lscc', 'ovarian']	4
POLR1E	['colon', 'hnscc', 'lscc', 'ovarian']	4
PPIP5K2	['colon', 'hnscc', 'lscc', 'ovarian']	4
PPP2R2A	['colon', 'hnscc', 'lscc', 'ovarian']	4
PSMA2	['colon', 'hnscc', 'lscc', 'ovarian']	4
PUM3	['colon', 'hnscc', 'lscc', 'ovarian']	4
PUS7	['colon', 'hnscc', 'lscc', 'ovarian']	4
RAB27B	['colon', 'hnscc', 'lscc', 'ovarian']	4
RAB3GAP2	['colon', 'hnscc', 'lscc', 'ovarian']	4
RABGEF1	['colon', 'hnscc', 'lscc', 'ovarian']	4
RB1CC1	['colon', 'hnscc', 'lscc', 'ovarian']	4
RBM17	['colon', 'hnscc', 'lscc', 'ovarian']	4
RBM39	['colon', 'hnscc', 'lscc', 'ovarian']	4
RGL2	['colon', 'hnscc', 'lscc', 'ovarian']	4
RIC8A	['colon', 'hnscc', 'lscc', 'ovarian']	4
RNASEL	['colon', 'hnscc', 'lscc', 'ovarian']	4
RRP15	['colon', 'hnscc', 'lscc', 'ovarian']	4
SCRN2	['colon', 'hnscc', 'lscc', 'ovarian']	4
SENP8	['colon', 'hnscc', 'lscc', 'ovarian']	4
SEPT4	['colon', 'hnscc', 'lscc', 'ovarian']	4
SEPT8	['colon', 'hnscc', 'lscc', 'ovarian']	4
SH3BGRL	['colon', 'hnscc', 'lscc', 'ovarian']	4
SLAIN2	['colon', 'hnscc', 'lscc', 'ovarian']	4
SNX21	['colon', 'hnscc', 'lscc', 'ovarian']	4
STAMBP	['colon', 'hnscc', 'lscc', 'ovarian']	4
SUOX	['colon', 'hnscc', 'lscc', 'ovarian']	4
SUPV3L1	['colon', 'hnscc', 'lscc', 'ovarian']	4
TBC1D24	['colon', 'hnscc', 'lscc', 'ovarian']	4
TCEA1	['colon', 'hnscc', 'lscc', 'ovarian']	4
THOC1	['colon', 'hnscc', 'lscc', 'ovarian']	4
THOC5	['colon', 'hnscc', 'lscc', 'ovarian']	4
THOC6	['colon', 'hnscc', 'lscc', 'ovarian']	4
THOC7	['colon', 'hnscc', 'lscc', 'ovarian']	4
TMCO3	['colon', 'hnscc', 'lscc', 'ovarian']	4
TOMM20	['colon', 'hnscc', 'lscc', 'ovarian']	4
TOMM22	['colon', 'hnscc', 'lscc', 'ovarian']	4
TRAPPC6B	['colon', 'hnscc', 'lscc', 'ovarian']	4
TRMT6	['colon', 'hnscc', 'lscc', 'ovarian']	4
TSG101	['colon', 'hnscc', 'lscc', 'ovarian']	4
TSR1	['colon', 'hnscc', 'lscc', 'ovarian']	4
UBE3A	['colon', 'hnscc', 'lscc', 'ovarian']	4
UBR1	['colon', 'hnscc', 'lscc', 'ovarian']	4
UTP15	['colon', 'hnscc', 'lscc', 'ovarian']	4
VPS13C	['colon', 'hnscc', 'lscc', 'ovarian']	4
VPS16	['colon', 'hnscc', 'lscc', 'ovarian']	4
VPS50	['colon', 'hnscc', 'lscc', 'ovarian']	4
VPS8	['colon', 'hnscc', 'lscc', 'ovarian']	4
VWA5A	['colon', 'hnscc', 'lscc', 'ovarian']	4
XPO5	['colon', 'hnscc', 'lscc', 'ovarian']	4
YRDC	['colon', 'hnscc', 'lscc', 'ovarian']	4
ZFYVE16	['colon', 'hnscc', 'lscc', 'ovarian']	4
ZFYVE21	['colon', 'hnscc', 'lscc', 'ovarian']	4
ACY1	['colon', 'hnscc', 'luad', 'ovarian']	4
AKR1C3	['colon', 'hnscc', 'luad', 'ovarian']	4
AOX1	['colon', 'hnscc', 'luad', 'ovarian']	4
CACYBP	['colon', 'hnscc', 'luad', 'ovarian']	4
CDC42BPB	['colon', 'hnscc', 'luad', 'ovarian']	4
CDS2	['colon', 'hnscc', 'luad', 'ovarian']	4
COA1	['colon', 'hnscc', 'luad', 'ovarian']	4
DCK	['colon', 'hnscc', 'luad', 'ovarian']	4
DEK	['colon', 'hnscc', 'luad', 'ovarian']	4
DHX8	['colon', 'hnscc', 'luad', 'ovarian']	4
FOXP1	['colon', 'hnscc', 'luad', 'ovarian']	4
HACD3	['colon', 'hnscc', 'luad', 'ovarian']	4
MAP4K5	['colon', 'hnscc', 'luad', 'ovarian']	4
NSMAF	['colon', 'hnscc', 'luad', 'ovarian']	4
NUP153	['colon', 'hnscc', 'luad', 'ovarian']	4
PPP1R13L	['colon', 'hnscc', 'luad', 'ovarian']	4
PRPF3	['colon', 'hnscc', 'luad', 'ovarian']	4
PRPF4	['colon', 'hnscc', 'luad', 'ovarian']	4
RBMXL1	['colon', 'hnscc', 'luad', 'ovarian']	4
SAT2	['colon', 'hnscc', 'luad', 'ovarian']	4
SETD3	['colon', 'hnscc', 'luad', 'ovarian']	4
SFRP2	['colon', 'hnscc', 'luad', 'ovarian']	4
SULF2	['colon', 'hnscc', 'luad', 'ovarian']	4
TAF5L	['colon', 'hnscc', 'luad', 'ovarian']	4
UBAP2	['colon', 'hnscc', 'luad', 'ovarian']	4
WDR20	['colon', 'hnscc', 'luad', 'ovarian']	4
YEATS4	['colon', 'hnscc', 'luad', 'ovarian']	4
AGO1	['colon', 'lscc', 'luad', 'ovarian']	4
AHSA1	['colon', 'lscc', 'luad', 'ovarian']	4
AIDA	['colon', 'lscc', 'luad', 'ovarian']	4
AKT2	['colon', 'lscc', 'luad', 'ovarian']	4
ALDH16A1	['colon', 'lscc', 'luad', 'ovarian']	4
ARHGAP44	['colon', 'lscc', 'luad', 'ovarian']	4
CPXM2	['colon', 'lscc', 'luad', 'ovarian']	4
CSRP1	['colon', 'lscc', 'luad', 'ovarian']	4
DACH1	['colon', 'lscc', 'luad', 'ovarian']	4
DDAH2	['colon', 'lscc', 'luad', 'ovarian']	4
DERA	['colon', 'lscc', 'luad', 'ovarian']	4
DOCK6	['colon', 'lscc', 'luad', 'ovarian']	4
FASTKD2	['colon', 'lscc', 'luad', 'ovarian']	4
FMC1	['colon', 'lscc', 'luad', 'ovarian']	4
FOXRED1	['colon', 'lscc', 'luad', 'ovarian']	4
GBP5	['colon', 'lscc', 'luad', 'ovarian']	4
GFM1	['colon', 'lscc', 'luad', 'ovarian']	4
HCK	['colon', 'lscc', 'luad', 'ovarian']	4
KYAT3	['colon', 'lscc', 'luad', 'ovarian']	4
MAP1S	['colon', 'lscc', 'luad', 'ovarian']	4
MAPKAPK2	['colon', 'lscc', 'luad', 'ovarian']	4
MFAP4	['colon', 'lscc', 'luad', 'ovarian']	4
MRPL22	['colon', 'lscc', 'luad', 'ovarian']	4
MRPL24	['colon', 'lscc', 'luad', 'ovarian']	4
MRPL38	['colon', 'lscc', 'luad', 'ovarian']	4
MRPL48	['colon', 'lscc', 'luad', 'ovarian']	4
MRPL58	['colon', 'lscc', 'luad', 'ovarian']	4
MRPS18B	['colon', 'lscc', 'luad', 'ovarian']	4
MRPS34	['colon', 'lscc', 'luad', 'ovarian']	4
MTPAP	['colon', 'lscc', 'luad', 'ovarian']	4
MTR	['colon', 'lscc', 'luad', 'ovarian']	4
NF2	['colon', 'lscc', 'luad', 'ovarian']	4
PARP4	['colon', 'lscc', 'luad', 'ovarian']	4
POLE3	['colon', 'lscc', 'luad', 'ovarian']	4
POLRMT	['colon', 'lscc', 'luad', 'ovarian']	4
PRKAA2	['colon', 'lscc', 'luad', 'ovarian']	4
PSMB6	['colon', 'lscc', 'luad', 'ovarian']	4
PTER	['colon', 'lscc', 'luad', 'ovarian']	4
RAB20	['colon', 'lscc', 'luad', 'ovarian']	4
RBSN	['colon', 'lscc', 'luad', 'ovarian']	4
RCC1L	['colon', 'lscc', 'luad', 'ovarian']	4
RNF14	['colon', 'lscc', 'luad', 'ovarian']	4
RPP40	['colon', 'lscc', 'luad', 'ovarian']	4
RPUSD4	['colon', 'lscc', 'luad', 'ovarian']	4
RUFY1	['colon', 'lscc', 'luad', 'ovarian']	4
SAR1A	['colon', 'lscc', 'luad', 'ovarian']	4
SDSL	['colon', 'lscc', 'luad', 'ovarian']	4
SNX6	['colon', 'lscc', 'luad', 'ovarian']	4
TIMM23	['colon', 'lscc', 'luad', 'ovarian']	4
TRAP1	['colon', 'lscc', 'luad', 'ovarian']	4
TTC37	['colon', 'lscc', 'luad', 'ovarian']	4
TTC38	['colon', 'lscc', 'luad', 'ovarian']	4
UCHL3	['colon', 'lscc', 'luad', 'ovarian']	4
UQCC3	['colon', 'lscc', 'luad', 'ovarian']	4
UTRN	['colon', 'lscc', 'luad', 'ovarian']	4
WTAP	['colon', 'lscc', 'luad', 'ovarian']	4
ADAMTS12	['hnscc', 'lscc', 'luad', 'ovarian']	4
AFMID	['hnscc', 'lscc', 'luad', 'ovarian']	4
AKAP1	['hnscc', 'lscc', 'luad', 'ovarian']	4
AMACR	['hnscc', 'lscc', 'luad', 'ovarian']	4
ANKFY1	['hnscc', 'lscc', 'luad', 'ovarian']	4
ANKIB1	['hnscc', 'lscc', 'luad', 'ovarian']	4
ANKRD49	['hnscc', 'lscc', 'luad', 'ovarian']	4
ANOS1	['hnscc', 'lscc', 'luad', 'ovarian']	4
ANXA9	['hnscc', 'lscc', 'luad', 'ovarian']	4
ARIH1	['hnscc', 'lscc', 'luad', 'ovarian']	4
ASAP3	['hnscc', 'lscc', 'luad', 'ovarian']	4
ASH2L	['hnscc', 'lscc', 'luad', 'ovarian']	4
ASMTL	['hnscc', 'lscc', 'luad', 'ovarian']	4
ATP7A	['hnscc', 'lscc', 'luad', 'ovarian']	4
ATXN1	['hnscc', 'lscc', 'luad', 'ovarian']	4
AXIN1	['hnscc', 'lscc', 'luad', 'ovarian']	4
BBS1	['hnscc', 'lscc', 'luad', 'ovarian']	4
BBS2	['hnscc', 'lscc', 'luad', 'ovarian']	4
BBS7	['hnscc', 'lscc', 'luad', 'ovarian']	4
BRWD3	['hnscc', 'lscc', 'luad', 'ovarian']	4
BUB1B	['hnscc', 'lscc', 'luad', 'ovarian']	4
CAB39L	['hnscc', 'lscc', 'luad', 'ovarian']	4
CAPS	['hnscc', 'lscc', 'luad', 'ovarian']	4
CCDC8	['hnscc', 'lscc', 'luad', 'ovarian']	4
CCL14	['hnscc', 'lscc', 'luad', 'ovarian']	4
CCNA2	['hnscc', 'lscc', 'luad', 'ovarian']	4
CEBPZ	['hnscc', 'lscc', 'luad', 'ovarian']	4
CENPF	['hnscc', 'lscc', 'luad', 'ovarian']	4
CEP85	['hnscc', 'lscc', 'luad', 'ovarian']	4
CGNL1	['hnscc', 'lscc', 'luad', 'ovarian']	4
CHEK1	['hnscc', 'lscc', 'luad', 'ovarian']	4
CHPF	['hnscc', 'lscc', 'luad', 'ovarian']	4
CILP2	['hnscc', 'lscc', 'luad', 'ovarian']	4
CIT	['hnscc', 'lscc', 'luad', 'ovarian']	4
CKS1B	['hnscc', 'lscc', 'luad', 'ovarian']	4
CLSTN1	['hnscc', 'lscc', 'luad', 'ovarian']	4
CLUAP1	['hnscc', 'lscc', 'luad', 'ovarian']	4
CMPK1	['hnscc', 'lscc', 'luad', 'ovarian']	4
CNKSR1	['hnscc', 'lscc', 'luad', 'ovarian']	4
COL4A3BP	['hnscc', 'lscc', 'luad', 'ovarian']	4
COQ5	['hnscc', 'lscc', 'luad', 'ovarian']	4
COQ7	['hnscc', 'lscc', 'luad', 'ovarian']	4
COQ8A	['hnscc', 'lscc', 'luad', 'ovarian']	4
COQ9	['hnscc', 'lscc', 'luad', 'ovarian']	4
CPXM1	['hnscc', 'lscc', 'luad', 'ovarian']	4
CUL9	['hnscc', 'lscc', 'luad', 'ovarian']	4
DCHS1	['hnscc', 'lscc', 'luad', 'ovarian']	4
DDX27	['hnscc', 'lscc', 'luad', 'ovarian']	4
DIAPH3	['hnscc', 'lscc', 'luad', 'ovarian']	4
DLAT	['hnscc', 'lscc', 'luad', 'ovarian']	4
DLGAP5	['hnscc', 'lscc', 'luad', 'ovarian']	4
DNAJC25	['hnscc', 'lscc', 'luad', 'ovarian']	4
DNAL1	['hnscc', 'lscc', 'luad', 'ovarian']	4
DNLZ	['hnscc', 'lscc', 'luad', 'ovarian']	4
DNMT3A	['hnscc', 'lscc', 'luad', 'ovarian']	4
DPP8	['hnscc', 'lscc', 'luad', 'ovarian']	4
DTX3	['hnscc', 'lscc', 'luad', 'ovarian']	4
DYNC2H1	['hnscc', 'lscc', 'luad', 'ovarian']	4
EFS	['hnscc', 'lscc', 'luad', 'ovarian']	4
EIF6	['hnscc', 'lscc', 'luad', 'ovarian']	4
EVI5	['hnscc', 'lscc', 'luad', 'ovarian']	4
EVI5L	['hnscc', 'lscc', 'luad', 'ovarian']	4
FAM198B	['hnscc', 'lscc', 'luad', 'ovarian']	4
FBL	['hnscc', 'lscc', 'luad', 'ovarian']	4
FBLN7	['hnscc', 'lscc', 'luad', 'ovarian']	4
FBXL17	['hnscc', 'lscc', 'luad', 'ovarian']	4
FBXW11	['hnscc', 'lscc', 'luad', 'ovarian']	4
FBXW2	['hnscc', 'lscc', 'luad', 'ovarian']	4
FBXW8	['hnscc', 'lscc', 'luad', 'ovarian']	4
FMO1	['hnscc', 'lscc', 'luad', 'ovarian']	4
FRMD6	['hnscc', 'lscc', 'luad', 'ovarian']	4
FZD1	['hnscc', 'lscc', 'luad', 'ovarian']	4
GADD45GIP1	['hnscc', 'lscc', 'luad', 'ovarian']	4
GDE1	['hnscc', 'lscc', 'luad', 'ovarian']	4
GINS2	['hnscc', 'lscc', 'luad', 'ovarian']	4
GLT8D2	['hnscc', 'lscc', 'luad', 'ovarian']	4
GPRC5C	['hnscc', 'lscc', 'luad', 'ovarian']	4
HAUS6	['hnscc', 'lscc', 'luad', 'ovarian']	4
HAUS7	['hnscc', 'lscc', 'luad', 'ovarian']	4
HELLS	['hnscc', 'lscc', 'luad', 'ovarian']	4
HGF	['hnscc', 'lscc', 'luad', 'ovarian']	4
HIC1	['hnscc', 'lscc', 'luad', 'ovarian']	4
HMCN1	['hnscc', 'lscc', 'luad', 'ovarian']	4
HMMR	['hnscc', 'lscc', 'luad', 'ovarian']	4
HSPD1	['hnscc', 'lscc', 'luad', 'ovarian']	4
HSPE1	['hnscc', 'lscc', 'luad', 'ovarian']	4
IFT140	['hnscc', 'lscc', 'luad', 'ovarian']	4
IFT172	['hnscc', 'lscc', 'luad', 'ovarian']	4
IFT43	['hnscc', 'lscc', 'luad', 'ovarian']	4
IFT57	['hnscc', 'lscc', 'luad', 'ovarian']	4
IFT80	['hnscc', 'lscc', 'luad', 'ovarian']	4
INCENP	['hnscc', 'lscc', 'luad', 'ovarian']	4
IQGAP1	['hnscc', 'lscc', 'luad', 'ovarian']	4
ITGBL1	['hnscc', 'lscc', 'luad', 'ovarian']	4
JMJD7-PLA2G4B	['hnscc', 'lscc', 'luad', 'ovarian']	4
KAT2A	['hnscc', 'lscc', 'luad', 'ovarian']	4
KAT6A	['hnscc', 'lscc', 'luad', 'ovarian']	4
KBTBD4	['hnscc', 'lscc', 'luad', 'ovarian']	4
KDM1B	['hnscc', 'lscc', 'luad', 'ovarian']	4
KERA	['hnscc', 'lscc', 'luad', 'ovarian']	4
KIAA1211L	['hnscc', 'lscc', 'luad', 'ovarian']	4
KIF14	['hnscc', 'lscc', 'luad', 'ovarian']	4
KIF15	['hnscc', 'lscc', 'luad', 'ovarian']	4
KIF20A	['hnscc', 'lscc', 'luad', 'ovarian']	4
KIF20B	['hnscc', 'lscc', 'luad', 'ovarian']	4
KLHL22	['hnscc', 'lscc', 'luad', 'ovarian']	4
KLHL26	['hnscc', 'lscc', 'luad', 'ovarian']	4
KNSTRN	['hnscc', 'lscc', 'luad', 'ovarian']	4
KYAT1	['hnscc', 'lscc', 'luad', 'ovarian']	4
LAMC3	['hnscc', 'lscc', 'luad', 'ovarian']	4
LECT2	['hnscc', 'lscc', 'luad', 'ovarian']	4
LYRM4	['hnscc', 'lscc', 'luad', 'ovarian']	4
MAGI3	['hnscc', 'lscc', 'luad', 'ovarian']	4
MAN2A1	['hnscc', 'lscc', 'luad', 'ovarian']	4
MAST4	['hnscc', 'lscc', 'luad', 'ovarian']	4
MCC	['hnscc', 'lscc', 'luad', 'ovarian']	4
MDN1	['hnscc', 'lscc', 'luad', 'ovarian']	4
MEGF6	['hnscc', 'lscc', 'luad', 'ovarian']	4
MMADHC	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL10	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL11	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL28	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL33	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL40	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL41	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL43	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPL47	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPS10	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPS18A	['hnscc', 'lscc', 'luad', 'ovarian']	4
MRPS27	['hnscc', 'lscc', 'luad', 'ovarian']	4
MSI1	['hnscc', 'lscc', 'luad', 'ovarian']	4
MT1X	['hnscc', 'lscc', 'luad', 'ovarian']	4
MTG1	['hnscc', 'lscc', 'luad', 'ovarian']	4
MTMR3	['hnscc', 'lscc', 'luad', 'ovarian']	4
NAALADL2	['hnscc', 'lscc', 'luad', 'ovarian']	4
NAP1L5	['hnscc', 'lscc', 'luad', 'ovarian']	4
NAT10	['hnscc', 'lscc', 'luad', 'ovarian']	4
NBEAL1	['hnscc', 'lscc', 'luad', 'ovarian']	4
NCAPH2	['hnscc', 'lscc', 'luad', 'ovarian']	4
NDC80	['hnscc', 'lscc', 'luad', 'ovarian']	4
NDST1	['hnscc', 'lscc', 'luad', 'ovarian']	4
NDUFAF3	['hnscc', 'lscc', 'luad', 'ovarian']	4
NDUFAF4	['hnscc', 'lscc', 'luad', 'ovarian']	4
NDUFAF7	['hnscc', 'lscc', 'luad', 'ovarian']	4
NKAP	['hnscc', 'lscc', 'luad', 'ovarian']	4
NKRF	['hnscc', 'lscc', 'luad', 'ovarian']	4
NOTCH3	['hnscc', 'lscc', 'luad', 'ovarian']	4
