,index,gain,neutral,loss,chromo,location
23044,SOX12,53,43,12,20.0,327909.5
23045,SOX13,53,50,5,1.0,204100429.0
23046,SOX14,75,29,4,3.0,137765324.5
23047,SOX15,14,28,66,17.0,7589136.0
23048,SOX17,59,36,13,8.0,54459413.5
23049,SOX18,57,39,12,20.0,64048610.5
23050,SOX2,98,9,1,3.0,181713180.5
23051,SOX2-OT,98,9,1,3.0,181413321.0
23052,SOX21,10,39,59,13.0,94711083.5
23053,SOX21-AS1,10,39,59,13.0,94753442.0
23054,SOX3,9,16,83,,
23055,SOX30,5,30,73,5.0,157648579.5
23056,SOX4,35,56,17,6.0,21596185.0
23057,SOX5,64,38,6,12.0,24046024.0
23058,SOX6,21,53,34,11.0,16353020.0
23059,SOX7,11,23,74,8.0,10727139.5
23060,SOX8,38,50,20,16.0,984374.5
23061,SOX9,58,46,4,17.0,72123718.0
23062,SOX9-AS1,58,45,5,17.0,72135655.0
23063,SP1,38,61,9,12.0,53398311.0
23064,SP100,18,61,29,2.0,230480774.0
23065,SP110,17,62,29,2.0,230196511.0
23066,SP140,17,62,29,2.0,230258162.5
23067,SP140L,17,62,29,2.0,230365458.0
23068,SP2,47,53,8,17.0,47912553.5
23069,SP2-AS1,47,53,8,17.0,47919370.0
23070,SP3,45,59,4,2.0,173923276.0
23071,SP4,53,39,16,7.0,21471432.5
23072,SP5,43,60,5,2.0,170716707.5
23073,SP6,47,53,8,17.0,47850391.0
23074,SP7,38,61,9,12.0,53335945.0
23075,SP8,53,39,16,7.0,20784584.5
23076,SP9,45,58,5,2.0,174336727.0
23077,SPA17,19,61,28,11.0,124685658.0
23078,SPACA1,20,63,25,6.0,88057339.5
23079,SPACA3,42,49,17,17.0,32984126.5
23080,SPACA4,35,46,27,19.0,48607228.0
23081,SPACA5,3,17,88,,
23082,SPACA5B,3,17,88,,
23083,SPACA6,36,47,25,19.0,51700757.5
23084,SPACA6P-AS,36,47,25,19.0,51689409.5
23085,SPACA7,17,37,54,13.0,112405522.0
23086,SPACA9,18,38,52,9.0,132884114.0
23087,SPAG1,67,36,5,8.0,100208592.0
23088,SPAG11A,13,22,73,8.0,7858371.5
23089,SPAG11B,13,22,73,8.0,7453179.0
23090,SPAG16,25,57,26,2.0,213847440.0
23091,SPAG17,12,44,52,1.0,118069409.0
23092,SPAG4,62,41,5,20.0,35618461.5
23093,SPAG5,47,41,20,17.0,28588295.0
23094,SPAG5-AS1,47,41,20,17.0,28608083.5
23095,SPAG6,27,47,34,10.0,22399834.5
23096,SPAG7,13,29,66,17.0,4963521.5
23097,SPAG8,30,22,56,9.0,35810158.5
23098,SPAG9,50,52,6,17.0,51041521.0
23099,SPAM1,41,53,14,7.0,123948325.5
23100,SPANXA1,10,15,83,,
23101,SPANXA2-OT1,10,15,83,,
23102,SPANXB1,9,16,83,,
23103,SPANXC,10,15,83,,
23104,SPANXD,10,15,83,,
23105,SPANXN1,10,16,82,,
23106,SPANXN2,9,16,83,,
23107,SPANXN3,9,16,83,,
23108,SPANXN4,9,16,83,,
23109,SPANXN5,4,16,88,,
23110,SPARC,5,30,73,5.0,151674035.5
23111,SPARCL1,7,47,54,4.0,87502198.0
23112,SPAST,68,40,0,2.0,32110592.0
23113,SPATA1,5,58,45,1.0,84536247.0
23114,SPATA12,2,15,91,3.0,57068048.0
23115,SPATA13,9,34,65,13.0,24143439.5
23116,SPATA13-AS1,8,35,65,13.0,24253594.0
23117,SPATA16,100,8,0,3.0,173015296.0
23118,SPATA17,50,48,10,1.0,217751510.0
23119,SPATA17-AS1,50,48,10,1.0,217783159.0
23120,SPATA18,23,47,38,4.0,52074301.5
23121,SPATA19,21,51,36,11.0,133843084.5
23122,SPATA2,51,46,11,20.0,49909460.0
23123,SPATA20,48,54,6,17.0,50549455.0
23124,SPATA21,12,54,42,1.0,16412270.5
23125,SPATA22,14,29,65,17.0,3476935.5
23126,SPATA24,8,29,71,5.0,139400325.5
23127,SPATA25,51,45,12,20.0,45887062.0
23128,SPATA2L,26,39,43,16.0,89699031.0
23129,SPATA3,17,62,29,2.0,231007689.5
23130,SPATA3-AS1,17,62,29,2.0,230990200.0
23131,SPATA31A1,27,13,68,9.0,39358815.5
23132,SPATA31A3,27,13,68,9.0,66989443.5
23133,SPATA31A5,27,13,68,9.0,60917512.0
23134,SPATA31A6,27,13,68,9.0,42186773.0
23135,SPATA31A7,27,13,68,9.0,61193141.5
23136,SPATA31C1,19,36,53,9.0,87918999.0
23137,SPATA31C2,18,35,55,9.0,88133952.0
23138,SPATA31D1,19,34,55,9.0,81992012.5
23139,SPATA31D3,19,34,55,9.0,81946812.0
23140,SPATA31D4,18,35,55,9.0,81931731.0
23141,SPATA31D5P,17,36,55,9.0,81916681.5
23142,SPATA31E1,19,36,53,9.0,87885890.0
23143,SPATA32,46,53,9,17.0,45258243.5
23144,SPATA33,26,39,43,16.0,89664537.0
23145,SPATA4,4,38,66,4.0,176190082.0
23146,SPATA41,34,56,18,15.0,100347386.0
23147,SPATA42,4,46,58,1.0,108857870.5
23148,SPATA45,50,51,7,1.0,212838895.0
23149,SPATA5,5,46,57,4.0,123121255.5
23150,SPATA5L1,18,56,34,15.0,45411875.5
23151,SPATA6,10,66,32,1.0,48383790.5
23152,SPATA6L,17,19,72,9.0,4610030.0
23153,SPATA7,32,41,35,,
23154,SPATA8,32,59,17,15.0,96784502.0
23155,SPATA8-AS1,32,59,17,15.0,96777658.5
23156,SPATA9,3,26,79,5.0,95675446.0
23157,SPATC1,71,29,8,8.0,144029697.0
23158,SPATC1L,5,56,47,21.0,46172812.0
23159,SPATS1,42,51,15,6.0,44361414.5
23160,SPATS2,41,59,8,12.0,49447004.0
23161,SPATS2L,38,60,10,2.0,200394072.5
23162,SPC24,19,50,39,19.0,11143664.0
23163,SPC25,39,62,7,2.0,168873751.5
23164,SPCS1,3,16,89,3.0,52708051.5
23165,SPCS2,33,59,16,11.0,74964140.0
23166,SPCS3,4,38,66,4.0,176326105.5
23167,SPDEF,33,54,21,6.0,34547067.5
23168,SPDL1,4,30,74,5.0,169594207.0
23169,SPDYA,68,40,0,2.0,28816564.0
23170,SPDYC,33,63,12,11.0,65171699.0
23171,SPDYE1,56,38,14,7.0,44004009.5
23172,SPDYE2,55,47,6,7.0,102556770.0
23173,SPDYE3,57,46,5,7.0,100314949.0
23174,SPDYE4,13,29,66,17.0,8755832.5
23175,SPDYE5,52,46,10,7.0,75498964.5
23176,SPDYE6,55,47,6,7.0,102351095.0
23177,SPDYE7P,50,49,9,7.0,72867169.0
23178,SPDYE8P,51,46,11,7.0,73025052.0
23179,SPECC1,21,26,61,17.0,20164185.0
23180,SPECC1L,55,43,10,22.0,24344278.0
23181,SPECC1L-ADORA2A,55,43,10,22.0,24356627.0
23182,SPEF1,52,49,7,20.0,3779476.0
23183,SPEF2,91,17,0,5.0,35716227.5
23184,SPEG,20,57,31,2.0,219464236.0
23185,SPEM1,15,27,66,17.0,7420978.0
23186,SPEN,13,53,42,1.0,15888275.5
23187,SPERT,7,29,72,,
23188,SPESP1,23,61,24,15.0,68882516.0
23189,SPG11,18,56,34,15.0,44613187.0
23190,SPG20,10,29,69,,
23191,SPG20-AS1,10,29,69,,
23192,SPG21,22,61,25,15.0,64976666.0
23193,SPG7,26,39,43,16.0,89524243.5
23194,SPHAR,51,47,10,,
23195,SPHK1,59,45,4,17.0,76382222.0
23196,SPHK2,35,46,27,19.0,48625004.0
23197,SPHKAP,17,60,31,2.0,228080821.0
23198,SPI1,23,60,25,11.0,47366718.0
23199,SPIB,34,47,27,19.0,50425126.0
23200,SPIC,28,68,12,12.0,101481166.5
23201,SPICE1,64,35,9,3.0,113478952.5
23202,SPIDR,59,36,13,8.0,47498592.0
23203,SPIN1,18,36,54,9.0,88433562.0
23204,SPIN2A,6,16,86,,
23205,SPIN2B,6,16,86,,
23206,SPIN3,6,16,86,,
23207,SPIN4,5,19,84,,
23208,SPINK1,6,30,72,5.0,147828177.0
23209,SPINK13,6,29,73,5.0,148277217.5
23210,SPINK14,7,28,73,5.0,148172565.5
23211,SPINK2,22,45,41,4.0,56815801.0
23212,SPINK4,29,24,55,9.0,33233466.0
23213,SPINK5,7,28,73,5.0,148081486.0
23214,SPINK6,7,28,73,5.0,148208965.5
23215,SPINK7,6,29,73,5.0,148314170.5
23216,SPINK8,2,18,88,3.0,48317591.5
23217,SPINK9,6,29,73,5.0,148330527.5
23218,SPINT1,15,59,34,15.0,40851112.5
23219,SPINT2,57,38,13,19.0,38268325.0
23220,SPINT3,51,45,12,20.0,45514041.5
23221,SPINT4,51,45,12,20.0,45724088.5
23222,SPIRE1,32,53,23,18.0,12552323.0
23223,SPIRE2,26,39,43,16.0,89844749.0
23224,SPN,30,60,18,16.0,29666927.5
23225,SPNS1,30,60,18,16.0,28979384.5
23226,SPNS2,13,29,66,17.0,4518958.0
23227,SPNS3,13,29,66,17.0,4461074.0
23228,SPO11,48,47,13,20.0,57336898.5
23229,SPOCD1,13,61,34,1.0,31803236.5
23230,SPOCK1,6,29,73,5.0,137286838.5
23231,SPOCK2,11,52,45,10.0,72074033.0
23232,SPOCK3,4,38,66,4.0,166984090.0
23233,SPON1,24,54,30,11.0,14115428.0
23234,SPON2,11,36,61,4.0,1187947.0
23235,SPOP,49,53,6,17.0,49638523.5
23236,SPOPL,35,65,8,2.0,138537658.5
23237,SPOUT1,18,38,52,9.0,128824722.5
23238,SPP1,7,47,54,4.0,87979538.0
23239,SPP2,18,62,28,2.0,234063906.5
23240,SPPL2A,20,57,31,15.0,50733987.5
23241,SPPL2B,17,52,39,19.0,2341855.0
23242,SPPL2C,47,52,9,17.0,45845974.0
23243,SPPL3,27,67,14,12.0,120833434.0
23244,SPR,64,40,4,2.0,72889770.0
23245,SPRED1,15,60,33,15.0,38305042.5
23246,SPRED2,66,40,2,2.0,65371744.0
23247,SPRED3,57,38,13,19.0,38394004.0
23248,SPRN,20,51,37,10.0,133422619.0
23249,SPRNP1,20,51,37,,
23250,SPRR1A,59,46,3,1.0,152985365.5
23251,SPRR1B,59,46,3,1.0,153032051.5
23252,SPRR2A,59,46,3,1.0,153056816.0
23253,SPRR2B,59,46,3,1.0,153070532.0
23254,SPRR2C,59,46,3,1.0,153140600.0
23255,SPRR2D,59,46,3,1.0,153040831.5
23256,SPRR2E,59,46,3,1.0,153099659.5
23257,SPRR2F,59,46,3,1.0,153112818.5
23258,SPRR2G,59,46,3,1.0,153150236.0
23259,SPRR3,59,46,3,1.0,153002801.5
23260,SPRR4,59,46,3,1.0,152971611.0
23261,SPRTN,51,47,10,1.0,231346063.5
23262,SPRY1,4,47,57,4.0,123400277.5
23263,SPRY2,6,38,64,13.0,80338551.0
23264,SPRY3|chrX,8,10,90,,
23265,SPRY3|chrY,1,3,104,,
23266,SPRY4,8,29,71,5.0,142318441.0
23267,SPRY4-IT1,8,29,71,,
23268,SPRYD3,38,61,9,12.0,53071860.0
23269,SPRYD4,38,61,9,12.0,56474143.0
23270,SPRYD7,5,30,73,13.0,49924596.0
23271,SPSB1,12,54,42,1.0,9331213.0
23272,SPSB2,60,41,7,12.0,6880146.5
23273,SPSB3,29,57,22,16.0,1785206.0
23274,SPSB4,81,24,3,3.0,141099979.0
23275,SPTA1,58,46,4,1.0,158648709.5
23276,SPTAN1,18,38,52,9.0,128593110.0
23277,SPTB,28,43,37,14.0,64813095.0
23278,SPTBN1,71,36,1,2.0,54563881.5
23279,SPTBN2,36,61,11,11.0,66707237.0
23280,SPTBN4,53,40,15,,
23281,SPTBN5,15,61,32,15.0,41871099.5
23282,SPTLC1,19,35,54,9.0,92057750.0
23283,SPTLC2,30,44,34,14.0,77561385.0
23284,SPTLC3,52,47,9,20.0,13089037.5
23285,SPTSSA,36,39,33,14.0,34447514.0
23286,SPTSSB,95,13,0,3.0,161358836.0
23287,SPTY2D1,24,52,32,11.0,18620597.0
23288,SPTY2D1-AS1,25,52,31,,
23289,SPX,65,39,4,12.0,21533772.5
23290,SPZ1,4,23,81,5.0,80320733.5
23291,SQLE,79,25,4,8.0,125010390.0
23292,SQRDL,18,56,34,,
23293,SQSTM1,6,29,73,5.0,179822238.0
23294,SRA1,7,30,71,5.0,140547796.0
23295,SRBD1,71,36,1,2.0,45500422.5
23296,SRC,55,44,9,20.0,37375367.5
23297,SRCAP,28,61,19,16.0,30719809.0
23298,SRCIN1,42,51,15,17.0,38567991.5
23299,SRD5A1,92,15,1,5.0,6653906.5
23300,SRD5A1P1,9,16,83,,
23301,SRD5A2,68,40,0,2.0,31551709.0
23302,SRD5A3,24,45,39,4.0,55359671.0
23303,SRD5A3-AS1,24,45,39,4.0,55379909.0
23304,SREBF1,17,28,63,17.0,17823705.0
23305,SREBF2,47,44,17,22.0,41870193.0
23306,SREK1,6,23,79,5.0,66161793.0
23307,SREK1IP1,5,23,80,5.0,64743419.5
23308,SRF,42,52,14,6.0,43176387.5
23309,SRFBP1,6,28,74,5.0,122018772.5
23310,SRGAP1,40,60,8,12.0,64003458.5
23311,SRGAP2,53,47,8,1.0,206333894.0
23312,SRGAP2-AS1,55,27,26,1.0,121379481.0
23313,SRGAP2B,55,27,26,1.0,144991396.5
23314,SRGAP2C,55,27,26,1.0,121288842.5
23315,SRGAP2D,55,27,26,1.0,144021718.5
23316,SRGAP3,6,21,81,3.0,9171822.0
23317,SRGAP3-AS3,6,21,81,3.0,9218201.5
23318,SRGN,10,53,45,10.0,69096454.0
23319,SRI,54,50,4,7.0,88216055.5
23320,SRL,20,64,24,16.0,4215727.0
23321,SRM,12,54,42,1.0,11057302.0
23322,SRMS,60,36,12,20.0,63544157.0
23323,SRP14,15,59,34,15.0,40037435.5
23324,SRP14-AS1,15,59,34,15.0,40057890.5
23325,SRP19,4,28,76,5.0,112879779.5
23326,SRP54,38,39,31,14.0,35005762.0
23327,SRP68,59,45,4,17.0,76055646.0
23328,SRP72,22,46,40,4.0,56485649.0
23329,SRP9,52,46,10,1.0,225784140.5
23330,SRPK1,36,52,20,6.0,35877154.0
23331,SRPK2,48,50,10,7.0,105255006.0
23332,SRPK3,9,16,83,,
23333,SRPRA,19,60,29,11.0,126266041.0
23334,SRPRB,74,29,5,3.0,133804897.5
23335,SRPX,3,15,90,,
23336,SRPX2,6,15,87,,
23337,SRR,16,28,64,17.0,2314321.5
23338,SRRD,53,44,11,22.0,26489267.5
23339,SRRM1,11,56,41,1.0,24652498.5
23340,SRRM2,18,63,27,16.0,2762582.0
23341,SRRM2-AS1,18,63,27,16.0,2744838.0
23342,SRRM3,50,48,10,7.0,76244592.0
23343,SRRM4,28,67,13,12.0,119072296.0
23344,SRRM5,42,46,20,19.0,43605557.5
23345,SRRT,51,50,7,7.0,100881883.5
23346,SRSF1,50,50,8,17.0,58004132.5
23347,SRSF10,11,57,40,1.0,23972637.0
23348,SRSF11,5,60,43,1.0,70229367.0
23349,SRSF12,20,63,25,6.0,89107015.0
23350,SRSF2,58,44,6,17.0,76735744.5
23351,SRSF3,37,51,20,6.0,36599976.5
23352,SRSF4,10,60,38,1.0,29164821.5
23353,SRSF5,24,45,39,14.0,69749452.5
23354,SRSF6,54,45,9,20.0,43461969.5
23355,SRSF7,68,39,1,2.0,38747546.5
23356,SRSF8,23,60,25,11.0,95069210.5
23357,SRSF9,27,67,14,12.0,120465710.0
23358,SRXN1,51,46,11,20.0,649992.5
23359,SRY,1,6,101,,
23360,SS18,35,47,26,18.0,26053735.0
23361,SS18L1,48,46,14,20.0,62163141.5
23362,SS18L2,5,20,83,3.0,42588477.0
23363,SSB,42,61,5,2.0,169801998.5
23364,SSBP1,40,53,15,7.0,141763128.0
23365,SSBP2,5,23,80,5.0,81582409.0
23366,SSBP3,7,65,36,1.0,54319455.5
23367,SSBP3-AS1,7,65,36,1.0,54237751.5
23368,SSBP4,32,44,32,19.0,18426713.0
23369,SSC4D,50,49,9,7.0,76399515.5
23370,SSC5D,40,46,22,19.0,55503751.5
23371,SSFA2,45,57,6,,
23372,SSH1,28,68,12,12.0,108817890.5
23373,SSH2,45,43,20,17.0,29778107.0
23374,SSH3,38,59,11,11.0,67308042.5
23375,SSMEM1,38,56,14,7.0,130211594.0
23376,SSNA1,32,37,39,9.0,137189515.0
23377,SSPN,64,38,6,12.0,26210640.5
23378,SSPO,37,54,17,7.0,149805010.5
23379,SSR1,36,55,17,6.0,7307876.0
23380,SSR2,58,47,3,1.0,156014999.5
23381,SSR3,94,14,0,3.0,156547662.0
23382,SSR4,9,16,83,,
23383,SSR4P1,5,55,48,21.0,45072558.5
23384,SSRP1,31,69,8,11.0,57330939.0
23385,SSSCA1,33,63,12,,
23386,SSSCA1-AS1,33,63,12,,
23387,SST,97,10,1,3.0,187669653.0
23388,SSTR1,40,38,30,14.0,38210485.5
23389,SSTR2,60,44,4,17.0,73170821.5
23390,SSTR3,52,42,14,22.0,37208357.0
23391,SSTR4,54,45,9,20.0,23036099.0
23392,SSTR5,38,51,19,16.0,1079461.5
23393,SSTR5-AS1,38,51,19,16.0,1071412.0
23394,SSU72,37,36,35,1.0,1558268.0
23395,SSUH2,6,21,81,3.0,8682220.0
23396,SSX1,3,17,88,,
23397,SSX2,4,16,88,,
23398,SSX2B,4,16,88,,
23399,SSX2IP,5,58,45,1.0,84667255.0
23400,SSX3,3,17,88,,
23401,SSX4,3,17,88,,
23402,SSX4B,3,17,88,,
23403,SSX5,3,17,88,,
23404,SSX6,3,17,88,,
23405,SSX7,3,17,88,,
23406,SSX8,3,17,88,,
23407,SSX9,3,17,88,,
23408,ST13,49,45,14,22.0,40840587.0
23409,ST13P4,5,30,73,13.0,50172635.0
23410,ST14,20,57,31,11.0,130185072.0
23411,ST18,60,35,13,8.0,52285899.0
23412,ST20,28,58,22,15.0,79911271.0
23413,ST20-AS1,28,58,22,15.0,79924882.0
23414,ST20-MTHFS,28,58,22,15.0,79884452.0
23415,ST3GAL1,79,24,5,8.0,133513394.0
23416,ST3GAL2,24,50,34,16.0,70407607.0
23417,ST3GAL3,17,64,27,1.0,43818494.5
23418,ST3GAL4,20,61,27,11.0,126397992.0
23419,ST3GAL4-AS1,20,61,27,,
23420,ST3GAL5,66,39,3,2.0,85871159.5
23421,ST3GAL5-AS1,66,39,3,2.0,85890143.5
23422,ST3GAL6,66,30,12,3.0,98776718.5
23423,ST3GAL6-AS1,66,30,12,3.0,98719496.5
23424,ST5,16,53,39,,
23425,ST6GAL1,97,10,1,3.0,187004527.5
23426,ST6GAL2,45,58,5,2.0,106844354.0
23427,ST6GALNAC1,59,45,4,17.0,76634273.5
23428,ST6GALNAC2,59,45,4,17.0,76576166.5
23429,ST6GALNAC3,6,57,45,1.0,76354674.5
23430,ST6GALNAC4,18,38,52,9.0,127912463.5
23431,ST6GALNAC5,6,57,45,1.0,76967513.0
23432,ST6GALNAC6,18,38,52,9.0,127895364.5
23433,ST7,42,53,13,7.0,117091670.5
23434,ST7-AS1,42,54,12,7.0,116953390.0
23435,ST7-AS2,42,53,13,7.0,117109276.0
23436,ST7-OT3,42,53,13,,
23437,ST7-OT4,42,54,12,7.0,117026352.5
23438,ST7L,5,44,59,1.0,112572169.5
23439,ST8SIA1,64,38,6,12.0,22250407.0
23440,ST8SIA2,29,59,20,15.0,92431304.5
23441,ST8SIA3,22,42,44,18.0,57362144.0
23442,ST8SIA4,4,26,78,5.0,100855107.5
23443,ST8SIA5,23,43,42,18.0,46713539.0
23444,ST8SIA6,27,49,32,10.0,17385008.0
23445,ST8SIA6-AS1,27,51,30,10.0,17416338.5
23446,STAB1,3,15,90,3.0,52509916.5
23447,STAB2,31,65,12,12.0,103676996.0
23448,STAC,5,20,83,3.0,36464175.5
23449,STAC2,43,50,15,17.0,39218243.0
23450,STAC3,41,59,8,12.0,57247320.5
23451,STAG1,73,31,4,3.0,136544319.5
23452,STAG2,5,14,89,,
23453,STAG3,52,51,5,7.0,100199525.5
23454,STAG3L1,51,47,10,7.0,75377288.5
23455,STAG3L2,49,49,10,7.0,74867182.0
23456,STAG3L3,49,49,10,7.0,72987809.0
23457,STAG3L4,44,56,8,7.0,67332785.5
23458,STAG3L5P,54,48,6,7.0,100343989.5
23459,STAG3L5P-PVRIG2P-PILRB,54,48,6,7.0,100351967.5
23460,STAM,26,49,33,10.0,17680487.5
23461,STAM-AS1,26,49,33,10.0,17642581.0
23462,STAM2,33,67,8,2.0,152146282.0
23463,STAMBP,62,42,4,2.0,73851287.5
23464,STAMBPL1,5,54,49,10.0,88927443.5
23465,STAP1,13,44,51,4.0,67583032.0
23466,STAP2,17,50,41,19.0,4333414.5
23467,STAR,55,25,28,8.0,38146846.0
23468,STARD10,36,58,14,11.0,72774205.0
23469,STARD13,12,30,66,13.0,33226883.5
23470,STARD13-AS,11,32,65,13.0,33230992.5
23471,STARD3,42,51,15,17.0,39650645.5
23472,STARD3NL,51,38,19,7.0,38204446.5
23473,STARD4,4,28,76,5.0,111504311.5
23474,STARD4-AS1,4,28,76,5.0,111625061.0
23475,STARD5,28,58,22,15.0,81316618.0
23476,STARD6,20,43,45,18.0,54341161.0
23477,STARD7,54,53,1,2.0,96196842.0
23478,STARD7-AS1,54,53,1,2.0,96225878.0
23479,STARD8,5,18,85,,
23480,STARD9,16,60,32,15.0,42648302.0
23481,STAT1,39,60,9,2.0,190964710.0
23482,STAT2,38,61,9,12.0,56350882.0
23483,STAT3,44,51,13,17.0,42350946.0
23484,STAT4,39,60,9,2.0,191090586.0
23485,STAT5A,44,51,13,17.0,42299745.0
23486,STAT5B,44,51,13,17.0,42237942.0
23487,STAT6,40,60,8,12.0,57113773.5
23488,STATH,14,46,48,4.0,69999250.5
23489,STAU1,53,44,11,20.0,49150853.0
23490,STAU2,59,40,9,8.0,73584038.5
23491,STAU2-AS1,59,40,9,8.0,73430765.0
23492,STBD1,16,44,48,4.0,76308812.5
23493,STC1,10,22,76,8.0,23848367.5
23494,STC2,5,30,73,5.0,173322108.0
23495,STEAP1,53,51,4,7.0,90159642.5
23496,STEAP1B,53,39,16,7.0,22573528.5
23497,STEAP2,53,51,4,7.0,90202863.5
23498,STEAP2-AS1,53,51,4,7.0,90046994.0
23499,STEAP3,42,63,3,2.0,119244741.5
23500,STEAP3-AS1,42,63,3,2.0,119257568.0
23501,STEAP4,54,50,4,7.0,88288891.5
23502,STH,47,52,9,17.0,45999472.0
23503,STIL,12,66,30,1.0,47282143.0
23504,STIM1,15,53,40,11.0,3973868.5
23505,STIM2,8,36,64,4.0,26941491.0
23506,STIP1,30,64,14,11.0,64194907.5
23507,STK10,5,30,73,5.0,172115151.5
23508,STK11,31,48,29,19.0,1202994.5
23509,STK11IP,20,60,28,2.0,219607154.0
23510,STK16,20,59,29,2.0,219247896.0
23511,STK17A,50,39,19,7.0,43616735.5
23512,STK17B,37,61,10,2.0,196155043.0
23513,STK19,32,53,23,6.0,31976956.0
23514,STK24,10,38,60,13.0,98511562.5
23515,STK25,20,60,28,2.0,241501200.0
23516,STK26,9,15,84,,
23517,STK3,68,35,5,8.0,98657027.5
23518,STK31,53,39,16,7.0,23771358.0
23519,STK32A,6,30,72,5.0,147311409.0
23520,STK32B,8,36,64,4.0,5276237.0
23521,STK32C,14,56,38,10.0,132269669.5
23522,STK33,15,53,40,11.0,8493078.5
23523,STK35,50,47,11,20.0,2139432.5
23524,STK36,22,59,27,2.0,218687392.5
23525,STK38,37,51,20,6.0,36520685.5
23526,STK38L,62,40,6,12.0,27284963.5
23527,STK39,39,60,9,2.0,168100807.5
23528,STK4,51,45,12,20.0,45023250.0
23529,STK4-AS1,51,45,12,20.0,44965098.0
23530,STK40,15,64,29,1.0,36362760.0
23531,STKLD1,17,38,53,9.0,133391231.0
23532,STMN1,10,56,42,1.0,25895586.0
23533,STMN2,62,37,9,8.0,79638494.5
23534,STMN3,57,39,12,20.0,63648693.5
23535,STMN4,10,23,75,8.0,27246871.5
23536,STMND1,36,55,17,6.0,17116714.0
23537,STOM,20,37,51,9.0,121354645.5
23538,STOML1,23,62,23,15.0,73986774.0
23539,STOML2,26,25,57,9.0,35101485.5
23540,STOML3,8,28,72,13.0,38978392.0
23541,STON1,69,38,1,2.0,48563948.0
23542,STON1-GTF2A1L,69,38,1,2.0,48653221.0
23543,STON2,29,44,35,14.0,81348560.5
23544,STOX1,10,53,45,10.0,68861481.5
23545,STOX2,3,36,69,4.0,183910609.0
23546,STPG1,11,56,41,1.0,24386966.5
23547,STPG2,4,45,59,4.0,97663784.5
23548,STPG2-AS1,5,44,59,4.0,97429290.0
23549,STPG3,32,37,39,9.0,137252372.0
23550,STPG3-AS1,32,37,39,9.0,137251858.0
23551,STRA6,24,61,23,15.0,74195866.5
23552,STRA8,39,54,15,7.0,135245235.5
23553,STRADA,56,47,5,17.0,63712161.0
23554,STRADB,35,61,12,2.0,201434352.0
23555,STRAP,62,41,5,12.0,15892932.5
23556,STRBP,21,36,51,9.0,123189043.0
23557,STRC,18,59,31,15.0,43609181.5
23558,STRIP1,5,44,59,1.0,110053109.0
23559,STRIP2,39,55,14,7.0,129461415.5
23560,STRN,67,41,0,2.0,36902117.0
23561,STRN3,34,38,36,14.0,30960100.0
23562,STRN4,36,46,26,19.0,46733252.5
23563,STS,6,14,88,,
23564,STT3A,19,61,28,11.0,125608463.5
23565,STT3A-AS1,19,61,28,,
23566,STT3B,5,22,81,3.0,31585127.0
23567,STUB1,39,51,18,16.0,681547.0
23568,STUM,52,46,10,1.0,226578997.0
23569,STX10,21,47,40,19.0,13147220.5
23570,STX11,17,59,32,6.0,144171228.0
23571,STX12,10,58,40,1.0,27798831.0
23572,STX16,50,46,12,20.0,58665389.5
23573,STX16-NPEPL1,50,46,12,20.0,58683422.0
23574,STX17,20,36,52,9.0,99940594.0
23575,STX17-AS1,21,35,52,9.0,99651814.5
23576,STX18,6,39,63,4.0,4479044.0
23577,STX18-AS1,7,38,63,4.0,4664745.0
23578,STX18-IT1,7,39,62,4.0,4478910.5
23579,STX19,66,31,11,3.0,94021481.0
23580,STX1A,46,51,11,7.0,73709439.0
23581,STX1B,28,61,19,16.0,30999947.0
23582,STX2,26,66,16,12.0,130814433.0
23583,STX3,32,66,10,11.0,59759669.0
23584,STX4,28,61,19,16.0,31037932.0
23585,STX5,29,67,12,11.0,62819455.5
23586,STX6,58,43,7,1.0,180997916.5
23587,STX7,20,58,30,6.0,132479532.5
23588,STX8,13,29,66,17.0,9413531.0
23589,STXBP1,19,37,52,9.0,127637698.5
23590,STXBP2,18,50,40,19.0,7642377.0
23591,STXBP3,4,46,58,1.0,108778098.5
23592,STXBP4,50,49,9,17.0,55071179.5
23593,STXBP5,17,59,32,6.0,147297450.5
23594,STXBP5-AS1,17,59,32,6.0,147014576.5
23595,STXBP5L,67,35,6,3.0,121166416.5
23596,STXBP6,32,41,35,14.0,24929976.5
23597,STYK1,61,41,6,12.0,10646620.5
23598,STYX,31,44,33,14.0,52752577.5
23599,STYXL1,50,48,10,7.0,76022171.0
23600,SUB1,88,20,0,5.0,32567856.0
23601,SUCLA2,6,29,73,13.0,47891852.0
23602,SUCLG1,66,39,3,2.0,84441786.5
23603,SUCLG2,1,15,92,3.0,67507537.0
23604,SUCLG2-AS1,2,15,91,3.0,67801191.0
23605,SUCNR1,93,15,0,3.0,151879131.0
23606,SUCO,57,46,5,1.0,172572091.0
23607,SUDS3,28,67,13,12.0,118397294.0
23608,SUFU,7,54,47,10.0,102568761.0
23609,SUGCT,51,37,20,7.0,40497870.0
23610,SUGP1,30,46,32,19.0,19298263.5
23611,SUGP2,30,46,32,19.0,19012455.5
23612,SUGT1,5,31,72,13.0,52676809.0
23613,SUGT1P1,31,24,53,9.0,33507183.0
23614,SUGT1P3,8,29,71,13.0,40902175.5
23615,SULF1,59,38,11,8.0,69563769.5
23616,SULF2,52,45,11,20.0,47721482.0
