Name	luad_Database_ID	lscc_Database_ID	brca_Database_ID	ccrcc_Database_ID	ovarian_Database_ID	brca_pvalue	ccrcc_pvalue	colon_pvalue	endometrial_pvalue	gbm_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	ccrcc_diff	colon_diff	endometrial_diff	gbm_diff	lscc_diff	luad_diff	ovarian_diff
S100B		NP_006263.1	NP_006263.1	NP_006263.1	NP_006263	0.9997780592881007	0.9993349906186937	0.8015436608559062	0.9170568471358755	0.8555627085819664	0.8121343489656548		0.8490964087832201	-0.8467644230769231	0.02620423507004327	-0.25087947686116774	0.17482624999999996	0.3272523325431938	0.5195513444951803		-0.41872779038810615
S100P	NP_005971.1	NP_005971.1	NP_005971.1		NP_005971	0.9997780592881007		0.9301945354512486	0.7729449012142272	0.9296625177857736	0.8856607056621514	0.9440036603127031	0.9219123621051036	0.22590410839160846		-0.10384144869215295	0.8398637499999999	-0.17660374064369339	-0.5444031963470322	-0.49080416666666693	0.2731946036510172
SAA1	NP_000322.2		NP_000322.2	NP_000322.2	NP_000322	0.9997780592881007	0.9240183741675954	0.9820851495430484	0.6799099857417903	0.8652574267533929		0.9874432549345731	0.9270835632771404	0.16916888111888118	0.48624742385559794	-0.030470760233918148	0.38554325	-0.3188645912869084		0.09225625000000015	0.25150728326291105
SAA2-SAA4	NP_001186673.1|NP_006503.2	NP_001186673.1|NP_006503.2|NP_001120852.1	NP_001186673.1|NP_006503.2|NP_001120852.1	NP_001186673.1	NP_001186673	0.9997780592881007	0.9991795832749342	0.8919167733893173	0.9591408250368598	0.7997059636586251	0.8329437430968312	0.9515380416003852	0.8123198864110163	0.22950550699300692	0.05368613508613859	-0.12704922870556679	0.0752608600000001	-0.4763057212143308	0.37458442415017745	-0.14828333333333377	0.4002523903849765
SAAL1	NP_612430.2	NP_612430.2	NP_612430.2	NP_612430.2	NP_612430	0.9997780592881007	0.9907823811899763	0.6733449629518296	0.8426390157234968	0.9886016438710562	0.8625835896349108	0.9004920718519159	0.8123198864110163	-0.09177263986014023	0.025194163603908554	-0.1621901601830664	-0.0955523125	0.01854233057092898	-0.1721369355657027	-0.2355979166666666	0.20602040870892024
SACM1L	NP_001306000.1|NP_054735.3|NP_001306001.1|NP_001306002.1	NP_001306000.1|NP_054735.3|NP_001306001.1|NP_001306002.1	NP_054735.3|NP_001306001.1|NP_001306002.1	NP_001306000.1	NP_054735	0.9997780592881007	0.9410749550649433	0.8453690077997934	0.9635437243644264	0.8598408395926493	0.2865105219550999	0.975800141078184	0.9932743656316217	0.027632342657342712	0.11337310602891679	-0.03844896042924212	0.039141249999999995	0.08323523952891858	-0.47624190766108554	-0.050856249999999825	0.006352345139280291
SAE1	NP_005491.1|NP_001139185.1|NP_001139186.1	NP_005491.1|NP_001139185.1|NP_001139186.1	NP_005491.1|NP_001139185.1	NP_005491.1	NP_005491	0.9997780592881007	0.9744294974157616	0.5244583048576641	0.902554975556354	0.9937951814772983	0.9387291091840896	0.5325871203787663	0.8982546950434207	-0.16951660839160837	0.03227413294437079	0.18289959758551297	-0.055993749999999995	0.009866881041779074	0.05865651953323214	-0.44604374999999996	0.07309991801408458
SAFB	NP_002958.2|NP_001307501.1|NP_001188267.1|NP_001188268.1|NP_001188269.1|NP_001307500.1	NP_002958.2|NP_001307501.1|NP_001188267.1|NP_001188268.1|NP_001188269.1|NP_001307500.1	NP_002958.2|NP_001307501.1|NP_001188267.1|NP_001188268.1|NP_001188269.1|NP_001307500.1	NP_001307501.1	NP_001188267	0.9997780592881007	0.9479353934047131	0.7291936991937041	0.5732444269121675	0.8767832628757475	0.9719994643703448	0.44753506298107965	0.9575978346401237	-0.22782683566433565	0.04777237543945939	0.07668698859825618	-0.16215749999999998	-0.08732830461854449	-0.023090005073566733	-0.3354520833333333	-0.027554022256651017
SAFB2	NP_055464.1	NP_055464.1	NP_055464.1	NP_055464.1	NP_055464	0.9997780592881007	0.9240183741675954	0.9566692360930978	0.6732278243680133	0.9913198931614858	0.5551718720927451	0.45120586834595355	0.9575978346401237	-0.2748927447552448	-0.08258161011567437	-0.020057880617035576	-0.14356537499999997	0.011361978138485121	-0.18099568746829015	-0.334	-0.028216975446009374
SAMD1	NP_612361.1	NP_612361.1	NP_612361.1	NP_612361.1	NP_612361	0.9997780592881007	0.9744294974157616	0.8485709490809834	0.8910885820333195	0.8731650387912145	0.8967285335068171	0.7129843646463753	0.8123760844663134	-0.2240833041958043	0.022978361757156715	0.07054022988505747	-0.06294237499999998	-0.10893292254396646	0.11544901065449012	-0.31165833333333326	0.16056457080281697
SAMD4A	NP_056404.4|NP_001155048.2|NP_001155049.1	NP_056404.4|NP_001155048.2|NP_001155049.1	NP_056404.4|NP_001155048.2|NP_001155049.1	NP_056404.4		0.9997780592881007	0.9993349906186937	0.8919826993927769	0.9323458937506545	0.9892866554948513	0.9279908263116653	0.5584776178806796		-0.1448256118881118	0.0035830110459196263	0.13560833333333328	-0.07576875	-0.015851336087734515	0.11017290715372899	0.7780166666666666	
SAMD4B	NP_060498.2|NP_001290543.1	NP_060498.2|NP_001290543.1	NP_060498.2|NP_001290543.1	NP_001290543.1	NP_060498	0.9997780592881007	0.9972669009098414	0.8294032409940745	0.6881847825045855	0.9996872622867604	0.4147307959435424	0.5581717287481105	0.9987308304861999	-0.20720839160839166	0.010313189339628909	0.11816388888888887	-0.12820774999999998	0.0005275941679504289	0.38326412988330816	0.48429583333333326	-0.005412048352112689
SAMHD1	NP_056289.2|NP_001350658.1|NP_001350662.1	NP_056289.2|NP_001350658.1|NP_001350662.1	NP_056289.2	NP_056289.2	NP_056289	0.9997780592881007	0.9726702356134432	0.6931959343390223	0.9203452621582704	0.8853964262265248	0.4167765257157371	0.677249459762942	0.6563350395187166	-0.19342534965034963	-0.0770863416083355	-0.14362964453386992	-0.11748124999999995	-0.0995589471801109	-0.5510455606291222	0.4071416666666666	-0.30224141361189355
SAMM50	NP_056195.3	NP_056195.3	NP_056195.3	NP_056195.3	NP_056195	0.9997780592881007	0.9479353934047131	0.6731048288410163	0.8576899667047712	0.8598408395926493	0.8163854628093721	0.9953114645971363	0.8123198864110163	-0.09372237762237765	0.10397818864888883	0.10824775318578135	0.1798975	0.1225814508723194	-0.13354667681380014	-0.009264583333333382	-0.12214973084194058
SAMSN1	NP_071419.3|NP_001243299.1|NP_001273452.1	NP_071419.3|NP_001243299.1|NP_001273452.1	NP_071419.3|NP_001243299.1|NP_001273452.1			0.9997780592881007		0.8603181257800168	0.6493885738965399	0.8827363012887062	0.8492117718581951	0.9557173500625342		-0.3478214160839161		-0.22927555555555554	-0.35950375000000007	-0.1297537610089577	-0.24252171486555052	-0.1339083333333333	
SAP130	NP_001139400.1|NP_001317230.1|NP_001317231.1|NP_001317228.1|NP_078821.2|NP_001317232.1|NP_001317229.1	NP_001139400.1|NP_001317230.1|NP_001317231.1|NP_001317228.1|NP_078821.2|NP_001317232.1|NP_001317229.1	NP_001139400.1|NP_001317230.1|NP_001317231.1|NP_001317228.1|NP_078821.2|NP_001317232.1|NP_001317229.1	NP_001139400.1	NP_001139400	0.9997780592881007	0.9744294974157616	0.9546711787751889	0.7229245903076212	0.8598408395926493	0.684156089675909	0.5060508152707668	0.6801377957223591	0.11960812937062942	-0.025722564740342263	0.030591111111111104	-0.132025	-0.10135669476015385	0.14382278031456114	-0.33548125	0.1697471549420971
SAP18	NP_005861.2	NP_005861.2	NP_005861.2	NP_005861.2	NP_005861	0.9997780592881007	0.980460313801434	0.8794141960939583	0.5410222813068757	0.8598408395926493	0.9982961410207779	0.5038387370838575	0.8123198864110163	-0.21630428321678324	0.015308125231951297	0.040145875251509144	-0.23768875	-0.11051626964790748	0.0013284119736174382	-0.2921916666666667	0.1175659481408451
SAP30			NP_003855.1	NP_003855.1		0.9997780592881007	0.9744294974157616	0.9649937337597911	0.6277207373542808	0.8771387132436923				-0.04522569930069925	0.05377329888565613	0.023952955974842774	-0.27943750000000006	-0.10195569737820848			
SAP30BP	NP_001288784.1|NP_037392.1|NP_001288768.1	NP_001288784.1|NP_037392.1|NP_001288768.1	NP_001288784.1|NP_037392.1|NP_001288768.1	NP_001288768.1	NP_001288784	0.9997780592881007	0.9352265063486586	0.9290199033153103	0.5806651949634889	0.8767832628757475	0.9460346814633939	0.49436613356585546	0.8428211559541272	0.002592220279720295	-0.05026609785046185	-0.03165090543259565	-0.28722375000000006	-0.0727642128012444	0.04280172501268392	-0.3625624999999999	0.1460225249327074
SAP30L	NP_078908.1|NP_001124534.1|NP_001124535.1	NP_078908.1|NP_001124534.1|NP_001124535.1	NP_078908.1|NP_001124534.1|NP_001124535.1	NP_078908.1	NP_078908	0.9997780592881007	0.9993349906186937	0.970662038403807	0.8504308104604311	0.9477409572049446	0.8324476241399752	0.9887859951391003	0.9506435100264233	-0.022862587412587454	0.012800781912452555	0.019966249999999998	-0.10017225000000002	-0.04326608325292147	-0.12085007610350074	-0.035972916666666604	-0.06454259153521127
SAR1A	NP_001136120.1	NP_001136120.1	NP_001136120.1	NP_001136120.1	NP_001136120	0.9997780592881007	0.9345420421243195	0.9462258978779007	0.8526318635492907	0.8961580618304658	0.5484043981906098	0.9937513103530042	0.8725256217419138	-0.1614271853146853	0.0949062266836765	-0.030496847753185775	0.1159435	-0.06391045266632148	-0.2602178082191781	0.009879166666666689	-0.10013009738810641
SAR1B	NP_001028675.1	NP_001028675.1	NP_057187.1	NP_001028675.1	NP_057187	0.9997780592881007	0.9727744283603941	0.9820851495430484	0.6952220325129229	0.9181708549603586	0.8148007782818041	0.9247268507152733	0.8969141456015848	-0.4421334790209791	-0.06220396598166986	0.015467002012072406	0.21655525000000003	0.054908180489612615	-0.16658432267884318	0.11939583333333342	-0.0807546008356807
SARDH	NP_001128179.1	NP_001128179.1	NP_001128179.1	NP_001128179.1	NP_001128179	0.9997780592881007	0.958884796757377	0.9311372034833253	0.907119768315998	0.8954145640374512	0.7645394368414169	0.8931031758267157	0.8723840914029642	0.40831337412587415	0.10559224439426518	-0.0912216666666667	0.16333750000000002	0.1258533829280571	-0.24545119228817858	-0.33601874999999987	0.19581611423161188
SARM1	NP_055892.2	NP_055892.2	NP_055892.2	NP_055892.2	NP_055892	0.9997780592881007	0.984722001584026	0.9844373602156652	0.9533271147412811	0.8769440809865557	0.4825707173129668	0.6698895230373094	0.9935507530488199	0.19231704545454548	-0.03765808691939489	0.014424925595238114	0.05927499999999997	-0.09448110935304616	0.5105455606291223	-0.38557291666666693	0.010128887533646307
SARNP	NP_149073.1	NP_149073.1	NP_149073.1	NP_149073.1	NP_149073	0.9997780592881007	0.9993349906186937	0.837611598787837	0.5579113042706082	0.8954145640374512	0.4122796809227884	0.5858313518825614	0.9836223712190119	-0.05915437062937065	-0.009320542643265789	0.043420992622401094	-0.25351874999999996	-0.07506298577930673	-0.26064084221207523	-0.26624583333333346	-0.012594614281690134
SARS2	NP_060297.1|NP_001139373.1	NP_060297.1|NP_001139373.1	NP_060297.1|NP_001139373.1	NP_060297.1	NP_060297	0.9997780592881007	0.979653877894743	0.8473214724847657	0.7811827374246735	0.9748453562309689	0.7987789881367564	0.94662377015172	0.9987308304861999	-0.5758814685314685	0.03217595719269559	0.0684030181086519	-0.16503152500000004	0.025101690570667502	-0.2192068493150685	0.1337625	-0.005467018295774673
SART1	NP_005137.1	NP_005137.1	NP_005137.1	NP_005137.1	NP_005137	0.9997780592881007	0.9993349906186937	0.6269173526039753	0.4943572830842573	0.8803474373332136	0.9588769841713725	0.6626913235056251	0.8737726246876082	0.1336323426573427	-0.0012716576262164492	0.08139879275653927	-0.19557625	-0.06921079767580215	-0.03794520547945207	-0.23549374999999995	0.10350198131611893
SART3		NP_055521.1	NP_055521.1	NP_055521.1	NP_055521	0.9997780592881007	0.9993349906186937	0.516128191981111	0.8828785427722429	0.8803474373332136	0.9588769841713725		0.597999042583762	-0.30661267482517485	0.007401780017001175	0.12528014755197847	0.08301725	-0.07002797024676856	-0.037342262810755866		0.2597177469984351
SASH3	NP_061863.1	NP_061863.1	NP_061863.1	NP_061863.1	NP_061863	0.9997780592881007	0.9581148561344842	0.7143874353016292	0.6248555247618122	0.9370839604099658	0.5394821808523916	0.9444753419822065	0.8909489690333016	-0.523955944055944	-0.09911820102387287	-0.14169195046439634	-0.4040005	-0.06626490548534976	-0.4908251648909184	0.11413958333333338	-0.17559080703286384
SASS6			NP_919268.1|NP_001291758.1			0.9997780592881007			0.564796053061546					-0.062345541958042094			-0.36377664285714284				
SAT2	NP_597998.1|NP_001307774.1|NP_001307776.1|NP_001307775.1	NP_597998.1|NP_001307774.1	NP_597998.1|NP_001307776.1|NP_001307774.1|NP_001307775.1	NP_597998.1		0.9997780592881007	0.9581148561344842	0.6457286583382212	0.9952305105794399	0.9196796647364913	0.9593852113311971	0.9375597438644377		-0.2954045454545456	0.10466627406916662	-0.40531754385964913	0.004137499999999961	0.10448947666813266	-0.085529173008625	-0.14163124999999982	
SAV1	NP_068590.1	NP_068590.1	NP_068590.1			0.9997780592881007			0.5272246545985758	0.848386093640628	0.7813393368816973	0.9911838407145136		0.15069160839160842			-0.25138125	-0.192669548006034	0.16965565702689006	-0.019675000000000054	
SBF1	NP_002963.2	NP_002963.2	NP_002963.2	NP_002963.2	NP_002963	0.9997780592881007	0.9907823811899763	0.6731048288410163	0.7230987947734594	0.8598408395926493	0.8473826459782394	0.8369290642249504	0.8625706460485593	0.07474440559440558	-0.011661441853647064	-0.10466673373574784	0.13632274999999996	0.12379554060006914	0.10146788432267881	0.1701000000000001	-0.10805898735054777
SBF2	NP_112224.1	NP_112224.1	NP_112224.1	NP_112224.1	NP_112224	0.9997780592881007	0.9744294974157616	0.8330302520159603	0.47776777639483925	0.8745389365861851	0.4089611665413203	0.7779527074503134	0.7530850454169747	-0.00083365384615397	-0.029721225298264525	-0.10582775119617227	0.28025	0.0759487180833729	0.30369462201927966	-0.23684166666666673	0.21272903589984352
SBNO1	NP_001161328.1	NP_001161328.1	NP_060653.3		NP_060653	0.9997780592881007		0.9482252219267214	0.5664166714783126	0.902058209401407	0.7808859866603828	0.43060558553667166	0.8863563036842153	-0.3420207167832169		-0.022968137254901877	-0.24575	-0.04453394841457005	-0.17733282597666142	-0.47039166666666693	-0.09077180893896714
SBNO1	NP_001161328.1	NP_001161328.1	NP_060653.3		NP_001161328	0.9997780592881007		0.9482252219267214	0.5664166714783126	0.902058209401407	0.7808859866603828	0.43060558553667166	0.8864566562502804	-0.3420207167832169		-0.022968137254901877	-0.24575	-0.04453394841457005	-0.17733282597666142	-0.47039166666666693	-0.09027263168231608
SBSPON	NP_694957.3	NP_694957.3	NP_694957.3	NP_694957.3	NP_694957	0.9997780592881007	0.9744294974157616	0.9851100733529956	0.9436236560251059	0.9467391981844084	0.8984329125175441	0.8917670127361144	0.9714410689225159	-0.008954895104895444	0.11551139902290318	0.02070778001341389	-0.14549999999999996	0.10328816290131414	0.2013628107559633	-0.30824375000000126	-0.06061923016431903
SCAF1	NP_067051.2	NP_067051.2	NP_067051.2	NP_067051.2	NP_067051	0.9997780592881007	0.9240183741675954	0.8794141960939583	0.7475678928648509	0.8809671867722638	0.8128922241886988	0.2693632556867938	0.8730911853950494	-0.20066293706293714	0.08728739371203395	0.053621596244131486	-0.14559249999999999	-0.07022035149110276	0.14358777270421103	-0.5818833333333332	0.1242666050172144
SCAF11	NP_004710.2	NP_004710.2	NP_004710.2	NP_004710.2	NP_004710	0.9997780592881007	0.9676322821075185	0.6747860727824363	0.7504450250190908	0.8598408395926493	0.2933795206934363	0.3209439774810629	0.9702518001605407	0.05621477272727273	0.04332479112064777	0.09484111334674712	-0.14547677500000003	-0.09560896771627532	-0.3762399797057332	-0.5102687500000002	0.02518478236932707
SCAF4	NP_065757.1|NP_001138916.1|NP_001138917.1	NP_065757.1|NP_001138916.1|NP_001138917.1	NP_065757.1|NP_001138916.1|NP_001138917.1	NP_065757.1	NP_065757	0.9997780592881007	0.979653877894743	0.9242970759149327	0.7303656459677219	0.9126411067251833	0.7908808729928077	0.9334460837400131	0.7610981795796732	-0.064784527972028	-0.017872702247914388	0.033135077129443344	-0.1539455	-0.055364649763325474	-0.15567686453576865	-0.10075208333333324	0.18450045571048512
SCAF8		NP_001273117.1|NP_001273123.1|NP_001273128.1|NP_001273118.1	NP_001273117.1|NP_001273123.1|NP_055707.3|NP_001273118.1	NP_001273117.1	NP_001273117	0.9997780592881007	0.9744294974157616	0.6765430994384026	0.4943572830842573	0.9590388715792384	0.7551176610490482		0.9673043755430473	-0.018674038461538457	-0.020778820624566582	-0.07179657947686117	-0.20717999999999998	-0.023442646294902565	-0.1181963470319635		0.016781414494522705
SCAI	NP_775961.2|NP_001138349.1	NP_775961.2|NP_001138349.1	NP_775961.2|NP_001138349.1	NP_001138349.1	NP_001138349	0.9997780592881007	0.9859988267923652	0.9436013284057168	0.8177815061405241	0.8881532118021638	0.986212068243676	0.9353640108454869	0.9147028851689011	0.027111538461538492	-0.025340540132486933	0.07822000000000007	-0.11846875000000001	0.13898473896998725	0.020216336884829822	0.1064270833333335	0.07920050943818469
SCAMP1	NP_004857.4|NP_001277158.1	NP_004857.4|NP_001277158.1	NP_004857.4|NP_001277158.1	NP_004857.4	NP_004857	0.9997780592881007	0.9857175466630486	0.6746215148610202	0.8963016023880698	0.8551413068643239	0.7987789881367564	0.9802687736681073	0.8805330094547805	-0.013125000000000053	0.03248676751439873	-0.10308819584171697	0.072034125	0.15472616467377243	0.174088026382547	0.038304166666666764	-0.1439732179593114
SCAMP2	NP_001307707.1|NP_005688.2	NP_001307707.1|NP_005688.2	NP_001307707.1|NP_005688.2	NP_001307707.1	NP_001307707	0.9997780592881007	0.958884796757377	0.6449162697316994	0.9885941005567905	0.9622868051971475	0.7968114665281653	0.8193778318667614	0.8888168495016263	-0.15503120629370637	-0.06367873823370376	-0.16380663983903418	-0.016493749999999974	-0.03680280451123104	-0.16877757483510913	0.25436041666666664	-0.14192803299687023
SCAMP2	NP_001307707.1|NP_005688.2	NP_001307707.1|NP_005688.2	NP_001307707.1|NP_005688.2	NP_001307707.1	NP_005688	0.9997780592881007	0.958884796757377	0.6449162697316994	0.9885941005567905	0.9622868051971475	0.7968114665281653	0.8193778318667614	0.8939648908768361	-0.15503120629370637	-0.06367873823370376	-0.16380663983903418	-0.016493749999999974	-0.03680280451123104	-0.16877757483510913	0.25436041666666664	-0.13731255991705804
SCAMP3	NP_005689.2	NP_005689.2	NP_005689.2	NP_005689.2	NP_005689	0.9997780592881007	0.8905512577216416	0.6731048288410163	0.664683583689006	0.9511684248109705	0.6738129905864831	0.9997057881148659	0.9175319637748142	0.3835024475524472	-0.1626925602586686	-0.1335073105298457	-0.3186423500000001	-0.028442647286367407	-0.2267133434804668	0.00028333333333330213	-0.06667894047887324
SCAMP4	NP_524558.1|NP_001316469.1|NP_001316468.1	NP_524558.1|NP_001316469.1|NP_001316468.1	NP_524558.1|NP_001316469.1|NP_001316468.1	NP_001316469.1	NP_001316469	0.9997780592881007	0.9993349906186937	0.837611598787837	0.6097292343884493	0.7997059636586251	0.8225635801252822	0.5060508152707668	0.9449991411359315	0.21846774475524472	0.010406644622590819	-0.1402320634920635	0.33727124999999997	0.1716991087939639	-0.1257976154236427	0.4941916666666667	0.07081470450704236
SCAPER	NP_065894.2|NP_001339938.1|NP_001339939.1|NP_001339940.1|NP_001139395.1	NP_065894.2|NP_001339938.1|NP_001139395.1	NP_065894.2|NP_001139395.1			0.9997780592881007			0.8518239773957894	0.864377776139232	0.2736928212703153	0.880733348732723		0.1902640734265734			0.11131875000000002	0.06594062899116168	0.45692947742262824	-0.17565000000000003	
SCARB2	NP_005497.1	NP_005497.1	NP_005497.1	NP_005497.1	NP_001191184	0.9997780592881007	0.9993349906186937	0.988593460221347	0.8822791396759094	0.8643105166161613	0.23226415255479507	0.9450079867366371	0.7497418361618572	-0.3165369755244749	-0.00432070498355247	-0.004695774647887313	0.15836249999999996	-0.08267868973614825	-0.740055352612887	0.17850208333333337	0.2701702022097026
SCARB2	NP_005497.1	NP_005497.1	NP_005497.1	NP_005497.1	NP_005497	0.9997780592881007	0.9993349906186937	0.988593460221347	0.8822791396759094	0.8643105166161613	0.23226415255479507	0.9450079867366371	0.8123198864110163	-0.3165369755244749	-0.00432070498355247	-0.004695774647887313	0.15836249999999996	-0.08267868973614825	-0.740055352612887	0.17850208333333337	0.2293759362050079
SCARB2	NP_005497.1	NP_001191184.1	NP_005497.1	NP_005497.1	NP_001191184	0.9997780592881007	0.9993349906186937	0.988593460221347	0.8822791396759094	0.8643105166161613	0.38466116244792703	0.9450079867366371	0.7497418361618572	-0.3165369755244749	-0.00432070498355247	-0.004695774647887313	0.15836249999999996	-0.08267868973614825	-0.668346067985794	0.17850208333333337	0.2701702022097026
SCARB2	NP_005497.1	NP_001191184.1	NP_005497.1	NP_005497.1	NP_005497	0.9997780592881007	0.9993349906186937	0.988593460221347	0.8822791396759094	0.8643105166161613	0.38466116244792703	0.9450079867366371	0.8123198864110163	-0.3165369755244749	-0.00432070498355247	-0.004695774647887313	0.15836249999999996	-0.08267868973614825	-0.668346067985794	0.17850208333333337	0.2293759362050079
SCCPDH	NP_057086.2	NP_057086.2	NP_057086.2	NP_057086.2	NP_057086	0.9997780592881007	0.9352265063486586	0.9382451644553208	0.8772227263985528	0.9414661945361378	0.9396565951233271	0.929926565283965	0.9885904064658486	0.6025357517482519	0.1629515240369274	0.051411267605633804	-0.11854499999999997	0.044321951329021135	0.08957853881278544	0.16753958333333333	-0.015593623181533622
SCFD1	NP_057190.2|NP_001269961.1|NP_878255.1|NP_001244305.1|NP_001269960.1	NP_057190.2|NP_001269961.1|NP_878255.1|NP_001244305.1|NP_001269960.1	NP_057190.2|NP_001269961.1|NP_878255.1|NP_001244305.1|NP_001269960.1	NP_057190.2	NP_057190	0.9997780592881007	0.9993349906186937	0.6731048288410163	0.529599226062256	0.9710323042672251	0.8461734807670449	0.9737696245184065	0.9348464422527997	-0.03441241258741254	0.012636608631645566	-0.0925599597585513	0.217790875	0.0181927736823593	-0.11913039066463728	-0.0370708333333335	-0.046259462804381785
SCFD2	NP_689753.2	NP_689753.2	NP_689753.2	NP_689753.2	NP_689753	0.9997780592881007	0.9398169612665815	0.912870004713403	0.590881901937952	0.886472089303723	0.784376774302979	0.4959870534918067	0.8225710563636355	-0.06709108391608397	0.07644754235155998	-0.031054647887323955	0.1544467	0.049349313922286794	-0.11969208523592095	0.3844666666666666	0.10364166067292652
SCGB1D2			NP_006542.1			0.9997780592881007			0.917048214204467					-0.4806713286713289			0.227575				
SCGB2A2			NP_002402.1			0.9997780592881007			0.8828785427722429					-0.5716506118881114			0.38009166666666655				
SCGN			NP_008929.2	NP_008929.2		0.9997780592881007	0.9683512732479218	0.99382404390778		0.848386093640628				0.8546305069930051	0.26687778563658615	0.005507712944332166		0.7460166084415938			
SCIN	NP_001106177.1|NP_149119.1	NP_001106177.1|NP_149119.1	NP_001106177.1|NP_149119.1	NP_001106177.1	NP_001106177	0.9997780592881007	0.9671705790221536	0.6449162697316994	0.81917417542909	0.9203131888119123	0.923213281323201	0.9232359030577135	0.8725256217419138	0.07541958041958086	0.22002616166430408	0.28412213279678084	0.23862374999999994	-0.17594912218006042	0.25276443429731077	0.6568937499999996	0.1395352469953052
SCLY	NP_057594.4	NP_057594.4	NP_057594.4	NP_057594.4	NP_057594	0.9997780592881007	0.9352265063486586	0.9768456836664896	0.8941030899863096	0.8862338131636617	0.8472829140156823	0.5044459295337347	0.8123198864110163	0.04175445804195799	-0.16360818711748742	0.018510865191146877	0.07841999999999993	-0.06299437389625714	-0.16976174530695085	-0.7594124999999999	0.18718680300156493
SCML2		NP_006080.1	NP_006080.1			0.9997780592881007			0.9863558496673437	0.8922827100413372	0.5475050135468815			-0.2833395104895108			0.01899833333333334	-0.1260384056898732	0.9004039573820395		
SCO1	NP_004580.1	NP_004580.1	NP_004580.1	NP_004580.1	NP_004580	0.9997780592881007	0.9410749550649433	0.9114854970275645	0.582320698743388	0.8551413068643239	0.5521472855973889	0.7290505342924896	0.9279488402041457	-0.128798339160839	0.1311144423139386	0.052818779342723	0.33816749999999995	0.1421457501172142	-0.3783811263318113	-0.6354895833333334	-0.08746743816118933
SCO2		NP_001162580.1	NP_005129.2	NP_001162580.1	NP_005129	0.9997780592881007	0.9744294974157616	0.8214963699897889	0.7105554787055918	0.8767832628757475	0.5297991847244045		0.709863184882353	-0.26968496503496503	0.06057307968633907	-0.08738215962441317	0.23375250000000003	-0.09983414817956564	-0.3768266869609336		-0.21560377483255083
SCOC		NP_001146956.1|NP_001146918.1|NP_001147135.1|NP_001147107.1|NP_001147024.1|NP_001147162.1	NP_001146956.1|NP_001147135.1|NP_115936.2|NP_001147107.1|NP_001147024.1|NP_001147162.1	NP_001146918.1	NP_001146956	0.9997780592881007	0.9410749550649433	0.8696629974577899	0.601064340302899	0.7997059636586251	0.9903456180559147		0.855159091981064	-0.5100076923076924	0.07985195977374047	0.0723732142857143	0.251054375	0.2681181149735808	-0.02018863521055303		-0.16069031370892023
SCP2	NP_002970.2|NP_001180529.1|NP_001180528.1|NP_001180546.1|NP_001317516.1|NP_001007099.1|NP_001007100.1|NP_001007101.1|NP_001007251.1	NP_002970.2|NP_001180529.1|NP_001180528.1|NP_001180546.1|NP_001317516.1|NP_001007099.1|NP_001007100.1|NP_001007101.1|NP_001007251.1	NP_002970.2|NP_001180529.1|NP_001180528.1|NP_001180546.1|NP_001317516.1|NP_001007099.1|NP_001007100.1|NP_001007101.1|NP_001007251.1	NP_002970.2	NP_002970	0.9997780592881007	0.9410749550649433	0.9296625937557499	0.8526318635492907	0.9934011576158953	0.8595490006913794	0.7979684531333481	0.9325670127985211	-0.4517156468531469	-0.09639848073299004	-0.0428724346076459	0.14204999999999995	0.009882761686878749	-0.11417174023338406	0.31723749999999995	0.09270491656338031
SCPEP1	NP_067639.1	NP_067639.1	NP_067639.1	NP_067639.1	NP_067639	0.9997780592881007	0.9993349906186937	0.9566692360930978	0.9740727998055054	0.9843092659517745	0.7248257927388253	0.9450079867366371	0.7180161376055744	0.16746722027972033	-0.005904901380096805	-0.045426358148893314	-0.03758625000000004	-0.02780319696751976	-0.34919847792998465	-0.15599791666666663	0.3566425440907669
SCRIB	NP_874365.3	NP_874365.3	NP_874365.3		NP_874365	0.9997780592881007		0.6228467085116304	0.8199875334431089	0.8429689947429565	0.8984329125175441	0.929926565283965	0.9469243115235596	0.047052709790209805		0.13135727699530517	0.14943062499999993	0.13480389270567092	-0.11464271943176066	-0.17589375	-0.05910640661189359
SCRIB	NP_874365.3	NP_874365.3	NP_874365.3		NP_056171	0.9997780592881007		0.6228467085116304	0.8199875334431089	0.8429689947429565	0.8984329125175441	0.929926565283965	0.9470835895022257	0.047052709790209805		0.13135727699530517	0.14943062499999993	0.13480389270567092	-0.11464271943176066	-0.17589375	-0.05761356673708921
SCRN1	NP_001138985.1|NP_001138986.1	NP_001138985.1|NP_001138986.1	NP_055581.3|NP_001138986.1|NP_001138987.1		NP_001138986	0.9997780592881007		0.9592338282091482	0.945036559997427	0.7997059636586251	0.7792719522188483	0.8835308995262048	0.9130102549406071	0.2715395104895104		0.037882562038900114	0.07731174999999998	0.24559527059444752	0.1937104515474378	0.30077708333333325	0.11392153642566513
SCRN1	NP_001138985.1|NP_001138986.1	NP_001138987.1	NP_055581.3|NP_001138986.1|NP_001138987.1		NP_001138986	0.9997780592881007		0.9592338282091482	0.945036559997427	0.7997059636586251	0.9479228207081487	0.8835308995262048	0.9130102549406071	0.2715395104895104		0.037882562038900114	0.07731174999999998	0.24559527059444752	0.08310690005073572	0.30077708333333325	0.11392153642566513
