cancer_type	protein	Database_ID	adj_p
luad	LLGL2	NP_001026973.1|NP_004515.2|NP_001015002.1	0.008785237147679356
luad	LLPH	NP_115714.1	0.03513613942445369
luad	LMAN1	NP_005561.1	0.21261375299696508
luad	LMAN2	NP_006807.1	0.009153372332811575
luad	LMAN2L	NP_001135764.1|NP_110432.1|NP_001309276.1|NP_001309279.1|NP_001309275.1|NP_001309280.1	0.06341440023339094
luad	LMBRD1	NP_060838.3|NP_001350651.1	0.02206740541113638
luad	LMBRD2	NP_001007528.1	0.12373618730900279
luad	LMCD1	NP_055398.1|NP_001265162.1|NP_001265164.1|NP_001265163.1	0.008862070077942463
luad	LMF2	NP_149977.2|NP_001350745.1	0.012219400521447396
luad	LMNB2	NP_116126.3	0.012238586746115084
luad	LMO4	NP_006760.1	0.008785237147679356
luad	LMOD1	NP_036266.2	0.010853594371324183
luad	LMTK2	NP_055731.2	0.7854453551935542
luad	LNPEP	NP_005566.2	0.017447350005358273
luad	LNPK	NP_085153.1|NP_001291937.1|NP_001291938.1|NP_001291939.1|NP_001291940.1	0.04581541180014272
luad	LNX2	NP_699202.1	0.016425544657813897
luad	LOC391322	NP_001138403.1|NP_001341398.1	0.008785237147679356
luad	LONP1	NP_004784.2|NP_001263408.1|NP_001263409.1	0.008785237147679356
luad	LONP2	NP_001335007.1|NP_113678.2|NP_001287877.1	0.011190960162492573
luad	LOX	NP_002308.2|NP_001171573.1|NP_001304002.1	0.008785237147679356
luad	LOXHD1	NP_653213.6|NP_001138944.1|NP_001294942.1	0.018947608551115006
luad	LOXL1	NP_005567.2	0.00912243164298448
luad	LOXL3	NP_115992.1|NP_001276093.1|NP_001276094.1	0.020664412630305634
luad	LPA	NP_005568.2	0.02345791681265936
luad	LPCAT1	NP_079106.3	0.03803907572540981
luad	LPCAT2	NP_060309.2	0.00968616821153129
luad	LPCAT3	NP_005759.4	0.0482940296010674
luad	LPCAT4	NP_705841.2	0.05073407136258157
luad	LPGAT1	NP_001307737.1	0.00929218112916781
luad	LPIN1	NP_001336133.1|NP_001336131.1|NP_001336128.1|NP_001336129.1|NP_001248357.1|NP_001336136.1|NP_001336137.1|NP_001248356.1	0.08324114665554129
luad	LPIN2	NP_055461.1	0.012502279992755385
luad	LPIN3	NP_001288789.1	0.07090353042624846
luad	LPP	NP_001161143.1|NP_001161144.1	0.00902173728790593
luad	LPXN	NP_004802.1|NP_001137467.1|NP_001294880.1	0.09163747342200054
luad	LRCH1	NP_001157685.1|NP_055931.1|NP_001157683.1	0.3147482717944782
luad	LRCH3	NP_001350816.1|NP_116162.1	0.22531382184697624
luad	LRG1	NP_443204.1	0.23277604278358094
luad	LRIF1	NP_060842.3|NP_001006946.1	0.016456567596079455
luad	LRIG1	NP_056356.2	0.012070026936731442
luad	LRMP	NP_001191055.1	0.2662043541561211
luad	LRP1	NP_002323.2	0.008785237147679356
luad	LRP10	NP_054764.2|NP_001316155.1	0.008785237147679356
luad	LRP1B	NP_061027.2	0.03292587825503334
luad	LRP2	NP_004516.2	0.008785237147679356
luad	LRP5	NP_002326.2|NP_001278831.1|NP_001129244.1	0.008785237147679356
luad	LRP6	NP_002327.2	0.008785237147679356
luad	LRP8	NP_004622.2|NP_001018064.1|NP_150643.2|NP_059992.3	0.019889467855033326
luad	LRPAP1	NP_002328.1	0.016007259598480015
luad	LRPPRC	NP_573566.2	0.008785237147679356
luad	LRRC1	NP_060684.4	0.035172782094199
luad	LRRC14	NP_001258965.1	0.07273170811982652
luad	LRRC15	NP_001128529.2|NP_570843.2	0.028985513032466576
luad	LRRC17	NP_005815.2|NP_001026862.1	0.018744855948636514
luad	LRRC20	NP_001265140.1|NP_060675.1|NP_001265143.1|NP_001265142.1	0.3528763983332678
luad	LRRC25	NP_660299.2	0.023847056700530504
luad	LRRC40	NP_060238.3	0.018744023919121666
luad	LRRC41	NP_006360.3	0.10592201321273147
luad	LRRC42	NP_001243338.1	0.024054922371519065
luad	LRRC45	NP_659436.1|NP_115983.3	0.008785237147679356
luad	LRRC57	NP_694992.2	0.00885310597633442
luad	LRRC58	NP_001093148.1	0.09285263576491926
luad	LRRC59	NP_060979.2	0.049806969088878925
luad	LRRC6	NP_036604.2|NP_001308890.1|NP_001308891.1|NP_001308892.1|NP_001308895.1	0.008785237147679356
luad	LRRC8A	NP_001120716.1	0.008785237147679356
luad	LRRC8C	NP_115646.2|NP_001127948.1	0.008785237147679356
luad	LRRC8D	NP_001127951.1	0.012149248951067062
luad	LRRC8E	NP_001255213.1|NP_001255214.1	0.021907242245342164
luad	LRRCC1	NP_001336566.1|NP_208325.3|NP_001336565.1|NP_001336567.1|NP_001336568.1	0.008785237147679356
luad	LRRIQ1	NP_001073379.1	0.009110014466466346
luad	LRRK2	NP_940980.3	0.014533433617972567
luad	LRSAM1	NP_001005373.1|NP_001177652.1	0.04440792458246827
luad	LRWD1	NP_690852.1|NP_001304650.1	0.035285394765486415
luad	LSG1	NP_060855.2	0.009706168746154178
luad	LSM1	NP_055277.1	0.5014112811507413
luad	LSM12	NP_689557.1	0.08598496706710484
luad	LSM14A	NP_056393.2|NP_001107565.1	0.015028751560470552
luad	LSM14B	NP_653304.2	0.008785237147679356
luad	LSM2	NP_067000.1	0.034062865626488976
luad	LSM3	NP_055278.1	0.01158140364404622
luad	LSM4	NP_001239058.1	0.008785237147679356
luad	LSM4	NP_036453.1	0.018744855948636514
luad	LSM5	NP_036454.1|NP_001124182.1	0.008785237147679356
luad	LSM6	NP_009011.1	0.019789494216250758
luad	LSM7	NP_057283.1	0.03274785134516872
luad	LSM8	NP_057284.1	0.08120236404823603
luad	LSP1	NP_002330.1|NP_001229861.1|NP_001013271.1|smORF_G004440	0.10561856621803643
luad	LSS	NP_001001438.1|NP_001138908.1|NP_001138909.1	0.032476899638019086
luad	LTBP2	NP_000419.1	0.04667045635392037
luad	LTBR	NP_002333.1|NP_001257916.1	0.008785237147679356
luad	LTF	NP_002334.2|NP_001308051.1|NP_001186078.1|NP_001308050.1	0.3164558305337843
luad	LTN1	NP_056380.2|NP_001307695.1	0.010098081910016677
luad	LTV1	NP_116249.2|NP_001316882.1	0.008785237147679356
luad	LUC7L2	NP_057103.2	0.2741262855188343
luad	LUM	NP_002336.1	0.011733217921595348
luad	LURAP1L	NP_981948.1	0.029775482501820993
luad	LUZP1	NP_001136018.1	0.008785237147679356
luad	LXN	NP_064554.3	0.5880359984541901
luad	LY6D	NP_003686.1	0.04855301170477305
luad	LY75-CD302	NP_001185688.1|NP_001185689.1|NP_002340.2|NP_055695.2|NP_001185693.1|NP_001185692.1	0.008785237147679356
luad	LYAR	NP_001139197.1	0.008785237147679356
luad	LYPD3	NP_055215.2	0.008785237147679356
luad	LYPLA2	NP_009191.1	0.537741274093362
luad	LYPLAL1	NP_620149.2|NP_001337557.1|NP_001287699.1|NP_001337558.1|NP_001287700.1|NP_001287698.1	0.008785237147679356
luad	LYRM1	NP_001121773.1	0.013917011196721096
luad	LYRM2	NP_065199.1	0.008785237147679356
luad	LYRM4	NP_065141.3|NP_001158312.1|NP_001305712.1|NP_001158313.1|NP_001305711.1	0.008785237147679356
luad	LYRM7	NP_859056.2	0.016687028485019895
luad	LYRM9	NP_001070148.1	0.03752084426614851
luad	LYSMD1	NP_997716.1|NP_001130015.1	0.12803754114844962
luad	LYSMD2	NP_699205.1|NP_001137389.1	0.01955130813008444
luad	LYSMD3	NP_938014.1|NP_001273741.1	0.03438902757855821
luad	LYST	NP_000072.2	0.008785237147679356
luad	LYVE1	NP_006682.2	0.14221758867942408
luad	LYZ	NP_000230.1	0.6758812645733983
luad	LZIC	NP_001303903.1|NP_001303902.1|NP_001303904.1|NP_001303905.1	0.28046956215773416
luad	LZTFL1	NP_065080.1|NP_001263307.1|NP_001263308.1	0.008785237147679356
luad	LZTR1	NP_006758.2	0.030270766132116537
luad	LZTS2	NP_001305028.1|NP_001305030.1	0.009314781555065444
luad	M6PR	NP_002346.1|NP_001193953.1	0.2298008681221903
luad	MACC1	NP_877439.3	0.11490784211927005
luad	MACROD1	NP_054786.2	0.18590405937441148
luad	MACROD2	NP_001338590.1|NP_001338592.1|NP_001028259.1|NP_001338593.1	0.28288621983744977
luad	MAD2L1	NP_002349.1	0.032476899638019086
luad	MAD2L1BP	NP_055443.1	0.012449912750611372
luad	MAD2L2	NP_001120797.1	0.009410910442181168
luad	MADD	NP_569827.2|NP_569828.2|NP_001129415.1|NP_001129416.1|NP_569829.2|NP_569826.2|NP_569832.2|NP_569830.2|NP_003673.3|NP_569831.1	0.008785237147679356
luad	MAEA	NP_001017405.1|NP_001284361.1|NP_001284362.1|NP_005873.2|NP_001284359.1	0.013721146799081877
luad	MAF1	NP_115648.2	0.013107111991972368
luad	MAFB	NP_005452.2|NP_963883.2	0.011871258390621614
luad	MAFF	NP_001155044.1|NP_001155046.1	0.008785237147679356
luad	MAFG	NP_002350.1	0.030639239723977307
luad	MAFK	NP_002351.1	0.05160956013039214
luad	MAGEA4	NP_001011548.1	0.008785237147679356
luad	MAGED1	NP_001005333.1|NP_001005332.1	0.048770447499628174
luad	MAGED2	NP_055414.2|NP_001258112.1	0.020892699563683833
luad	MAGED4	NP_001258991.1|NP_001092270.1|NP_001229291.1	0.16614954203340665
luad	MAGI1	NP_001028229.1|NP_056335.1|NP_004733.2	0.01957891666628524
luad	MAGI2	NP_036433.2|NP_001288057.1	0.009068552092791405
luad	MAGI3	NP_001136254.1|NP_690864.2	0.03977962968157617
luad	MAGOHB	NP_060518.1|NP_002361.1|NP_001287668.1	0.05854238179636431
luad	MAGT1	NP_115497.4	0.009202072065868181
luad	MALSU1	NP_612455.1	0.05718951552387878
luad	MAMDC2	NP_694999.3|NP_001334919.1	0.01944263913166735
luad	MAML1	NP_055572.1	0.00934696240327444
luad	MAML2	NP_115803.1	0.008785237147679356
luad	MAML3	NP_061187.3	0.015901639500034852
luad	MAN1A1	NP_005898.2	0.08133751558183243
luad	MAN1A2	NP_006690.1	0.008794023899218632
luad	MAN1B1	NP_057303.2	0.034782199530907304
luad	MAN1C1	NP_065112.1|NP_001275939.1	0.04885988274467357
luad	MAN2A1	NP_002363.2	0.008785237147679356
luad	MAN2A2	NP_001307906.1|NP_006113.2	0.020339335549996854
luad	MAN2B1	NP_000519.2|NP_001166969.1	0.008785237147679356
luad	MAN2B2	NP_056089.1|NP_001278967.1	0.012502279992755385
luad	MAN2C1	NP_001243424.1|NP_006706.2|NP_001243423.1|NP_001243425.1	0.23313985629383238
luad	MANBA	NP_005899.3	0.25094663281556306
luad	MANBAL	NP_001003897.1	0.04100250710852611
luad	MANEA	NP_078917.2	0.11667243013806168
luad	MANF	NP_006001.4	0.214694152600051
luad	MAOA	NP_000231.1|NP_001257387.1	0.034161159265134945
luad	MAOB	NP_000889.3	0.020204104566221695
luad	MAP1A	NP_002364.5	0.0613490527607155
luad	MAP1B	NP_005900.2|NP_001311184.1	0.008785237147679356
luad	MAP1LC3A	NP_852610.1|NP_115903.1	0.009314781555065444
luad	MAP1LC3B	NP_073729.1|NP_001078950.1	0.04557782436363397
luad	MAP1S	NP_060644.4|NP_001295292.1	0.02423428408448467
luad	MAP2K1	NP_002746.1	0.03334572563081484
luad	MAP2K4	NP_003001.1|NP_001268364.1	0.00915988756889775
luad	MAP2K5	NP_660143.1|NP_002748.1|NP_001193733.1	0.008785237147679356
luad	MAP2K6	NP_002749.2|NP_001317379.1	0.42300610187365156
luad	MAP2K7	NP_660186.1|NP_001284484.1|NP_001284485.1	0.01346175915135976
luad	MAP3K1	NP_005912.1	0.023224967295662948
luad	MAP3K11	NP_002410.1|NP_002437.2	0.08108052568672579
luad	MAP3K2	NP_006600.3	0.04216985885223358
luad	MAP3K3	NP_976226.1|NP_001350697.1|NP_002392.2|NP_001317360.1	0.03192339732087815
luad	MAP3K4	NP_005913.2|NP_001288001.1|NP_006715.2|NP_001350511.1|NP_001278887.1	0.2910604755247666
luad	MAP3K5	NP_005914.1	0.008785237147679356
luad	MAP3K6	NP_004663.3	0.009585544476639058
luad	MAP3K8	NP_001231063.1	0.08590362973952664
luad	MAP4K1	NP_001036065.1|NP_009112.1	0.7230505537098095
luad	MAP4K2	NP_004570.2|NP_001294919.1	0.01849500592137877
luad	MAP4K3	NP_001257354.1|NP_003609.2	0.03965814333145226
luad	MAP4K5	NP_006566.2	0.11107340217299849
luad	MAP7	NP_003971.1|NP_001185537.1|NP_001185545.1|NP_001185544.1|NP_001185546.1|NP_001185538.1|NP_001185540.1|NP_001185547.1	0.011793553591785414
luad	MAP7D2	NP_689993.2|NP_001161937.1|NP_001161938.1|NP_001161939.1	0.034161159265134945
luad	MAP7D3	NP_078873.2|NP_001166987.1|NP_001166988.1	0.06154384925050846
luad	MAP9	NP_001034669.1	0.00942942230179955
luad	MAPK1	NP_002736.3	0.010453165915972364
luad	MAPK11	NP_002742.3	0.009540558204559036
luad	MAPK13	NP_002745.1	0.023714214208184765
luad	MAPK15	NP_620590.2	0.008785237147679356
luad	MAPK1IP1L	NP_653179.1	0.010513462605099293
luad	MAPK3	NP_002737.2|NP_001035145.1|NP_001103361.1|NP_001278969.1	0.03455353401972845
luad	MAPK7	NP_002740.2|NP_620601.1	0.011900414789992432
luad	MAPK8IP1	NP_005447.1	0.22357625500085318
luad	MAPK8IP3	NP_001305781.1|NP_055948.2|NP_001035529.1	0.1395095520972799
luad	MAPK9	NP_002743.3|NP_620707.1|NP_620709.1|NP_620708.1|NP_001128516.1|NP_001295173.1	0.01647886764619018
luad	MAPKAP1	NP_001006618.1|NP_077022.1|NP_001006620.1|NP_001006621.1|NP_001006619.1	0.041419675321569094
luad	MAPKAPK2	NP_116584.2|NP_004750.1	0.06434833669041258
luad	MAPKAPK3	NP_001230854.1	0.026790266405620506
luad	MAPKAPK5	NP_620777.1|NP_003659.2	0.28605482098837137
luad	MAPKBP1	NP_001122080.1|NP_055809.2|NP_001252540.1	0.009360710844398292
luad	MAPRE1	NP_036457.1	0.05686331119727808
luad	MAPRE2	NP_001137299.1|NP_055083.1|NP_001243349.1	0.008794023899218632
luad	MAPRE3	NP_001289979.1	0.021168024663528687
luad	MARC1	NP_073583.3	0.02061436492820912
luad	MARC2	NP_001304267.1|NP_001317971.1	0.008785237147679356
luad	MARCH5	NP_060294.1	0.008785237147679356
luad	MARCH6	NP_005876.2|NP_001257589.1|NP_001257590.1	0.1008080836809328
luad	MARCH7	NP_001269734.1|NP_001269735.1|NP_001269736.1	0.04037402775735437
luad	MARCKS	NP_002347.5	0.07472997151621769
luad	MARCKSL1	NP_075385.1	0.008785237147679356
luad	MARCO	NP_006761.1	0.008785237147679356
luad	MARK1	NP_061120.3|NP_001273053.1|NP_001273055.1|NP_001273057.1|NP_001273058.1	0.013982632536059204
luad	MARK3	NP_001122390.2|NP_001122391.2|NP_002367.5|NP_001122392.2|NP_001122393.2	0.008785237147679356
luad	MARK4	NP_001186796.1|NP_113605.2	0.008958823100772598
luad	MARS	NP_004981.2	0.03430630921786548
luad	MARS2	NP_612404.1	0.05498231815333161
luad	MARVELD1	NP_113672.1	0.00885310597633442
luad	MARVELD2	NP_001033692.2|NP_001231663.1	0.0301760190164173
luad	MARVELD3	NP_001017967.2|NP_443090.4|NP_001258258.1	0.1205315470479896
luad	MASP2	NP_006601.2|NP_631947.1	0.05072208025693143
luad	MAST2	NP_001311249.1|NP_055927.2|NP_001306174.1|NP_001311250.1	0.3079547597701091
luad	MAST3	NP_055831.1	0.2264695875668066
luad	MAST4	NP_001158136.1|NP_055998.1|NP_001284580.1|NP_001277155.1|NP_001277156.1|NP_942123.1|NP_001277157.1	0.22094920764654913
luad	MASTL	NP_001307685.1|NP_116233.2|NP_001165775.1|NP_001307686.1|NP_001165774.1	0.04913995296857039
luad	MATN3	NP_002372.1	0.11180003022768699
luad	MAU2	NP_056144.3	0.0852568829311756
luad	MAVS	NP_065797.2|NP_001193420.1	0.008785237147679356
luad	MAX	NP_660087.1|NP_002373.3|NP_660088.1|NP_001257997.1|NP_001257998.1|NP_660089.1|NP_932061.1|NP_001307344.1	0.008785237147679356
luad	MAZ	NP_001036004.1	0.009754680402527513
luad	MB	NP_001349775.1|P68082	0.008785237147679356
luad	MB21D2	NP_848591.2	0.3681127008388815
luad	MBD1	NP_001191066.1|NP_001310880.1|NP_001191068.1|NP_001310879.1|NP_001191070.1|NP_056723.2|NP_001191067.1|NP_001310871.1|NP_001310876.1|NP_001191065.1|NP_001191080.1|NP_001191069.1|NP_056669.2|NP_001310881.1|NP_056670.2|NP_001191071.1|NP_001191072.1|NP_002375.1|NP_001310883.1|NP_001310878.1|NP_001310882.1	0.05106217015539818
luad	MBD2	NP_003918.1|NP_056647.1	0.01447057111953115
luad	MBD3	NP_001268382.1|NP_001268383.1	0.11401041005514126
luad	MBD4	NP_003916.1|NP_001263199.1|NP_001263200.1|NP_001263201.1|NP_001263202.1	0.00885310597633442
luad	MBIP	NP_057670.2|NP_001138363.1|NP_001295039.1	0.009854529501359016
luad	MBL2	NP_000233.1	0.031727728183365056
luad	MBLAC1	NP_981942.1	0.008785237147679356
luad	MBLAC2	NP_981951.1	0.008785237147679356
luad	MBNL2	NP_997187.1|NP_001292999.1|NP_659002.1	0.03238310464252189
luad	MBOAT1	NP_001073949.1	0.06021161291232642
luad	MBOAT2	NP_001308194.1|NP_620154.2|NP_001308195.1	0.43111160548839284
luad	MBOAT7	NP_077274.3|NP_001139528.1|NP_001139554.1	0.04228524471109406
luad	MBP	NP_001020272.1|NP_001020271.1|NP_001020252.1|NP_001020261.1|NP_002376.1|NP_001020263.1	0.2464742276488166
luad	MBTD1	NP_060113.2	0.008785237147679356
luad	MBTPS1	NP_003782.1	0.00959068677083736
luad	MCAM	NP_006491.2	0.01629340592175616
luad	MCAT	NP_775738.3|NP_055322.1	0.009585544476639058
luad	MCC	NP_002378.1|NP_001078846.1	0.771354783915285
luad	MCCC2	NP_071415.1|NP_001350076.1	0.008785237147679356
luad	MCEE	NP_115990.3	0.11430694211483479
luad	MCF2L	NP_001307745.1|NP_001307744.1|NP_001106203.2|NP_079255.4|NP_001307746.1	0.2761726879306959
luad	MCFD2	NP_001164977.1|NP_001164982.1|NP_001164980.1	0.015322226631579413
luad	MCL1	NP_068779.1|NP_877495.1|NP_001184249.1	0.058274043630620276
luad	MCM2	NP_004517.2	0.01117459074201787
luad	MCM3	NP_002379.3|NP_001257401.1	0.010777001072573658
luad	MCM4	NP_005905.2	0.009764741639046913
luad	MCM5	NP_006730.2	0.012286301786774267
luad	MCM6	NP_005906.2	0.008980711653373517
luad	MCM7	NP_005907.3|NP_001265524.1	0.008862070077942463
luad	MCM8	NP_001268450.1|NP_001268449.1|NP_001268451.1|NP_877954.1	0.00998150479288698
luad	MCRIP1	NP_001275727.1|NP_001087236.1|NP_001275728.1	0.11303191126041116
luad	MCRIP2	NP_612427.2|NP_001318158.1	0.011635065832183331
luad	MCRS1	NP_006328.2|NP_001012300.1|NP_001265270.1	0.008785237147679356
luad	MCTS1	NP_054779.1|NP_001131026.1	0.091144723409359
luad	MCU	NP_612366.1|NP_001257609.1|NP_001257608.1	0.008906435532809648
luad	MCUB	NP_060388.2	0.011892677158612655
luad	MCUR1	NP_001026883.1	0.06798855363597214
luad	MDC1	NP_055456.2	0.012986891441120382
luad	MDK	NP_001012333.1|NP_001257481.1	0.018991452101004336
luad	MDM1	NP_001341898.1|NP_059136.2|NP_001191957.1|NP_001341899.1|NP_001341900.1|NP_001341903.1|NP_064513.1|NP_001191958.1|NP_001177755.1|NP_001177756.1	0.09662491519939188
luad	MDN1	NP_055426.1	0.016076016905571897
luad	ME1	NP_002386.1	0.08120236404823603
luad	ME2	NP_002387.1|NP_001161807.1	0.008785237147679356
luad	ME3	NP_001014811.1	0.008785237147679356
luad	MEA1	NP_001305871.1|NP_001350507.1|NP_055438.1	0.012502279992755385
luad	MEAF6	NP_073593.2|NP_001257805.1|NP_001257804.1	0.1188965579755952
luad	MECR	NP_001336644.1|NP_001336645.1|NP_057095.4|NP_001336646.1|NP_001019903.3	0.23335311855181595
luad	MED1	NP_004765.2	0.019369788598139998
luad	MED10	NP_115662.2	0.008785237147679356
luad	MED11	NP_001001683.1|NP_001291929.1	0.013453896835026404
luad	MED12L	NP_443728.3	0.009043995582229963
luad	MED13	NP_005112.2	0.0648730659991941
luad	MED13L	NP_056150.1	0.009035094984908367
luad	MED16	NP_005472.2	0.008785237147679356
luad	MED18	NP_001120822.1	0.03200752526063808
luad	MED19	NP_001304007.1	0.008785237147679356
luad	MED20	NP_004266.2|NP_001292384.1|NP_001292386.1	0.03803829384341296
luad	MED21	NP_004255.2|NP_001258740.1	0.008785237147679356
luad	MED22	NP_598395.1|NP_852468.1	0.008785237147679356
luad	MED23	NP_057063.2|NP_004821.2|NP_001257451.1|NP_001257450.1	0.013833221447426873
luad	MED25	NP_112235.2	0.008785237147679356
luad	MED26	NP_004822.2	0.024824977998400874
luad	MED27	NP_004260.2|NP_001240810.1|NP_001240811.1	0.09173036593380597
luad	MED28	NP_079481.2	0.008785237147679356
luad	MED29	NP_060062.1|NP_001304699.1	0.009202072065868181
luad	MED30	NP_542382.1|NP_001350111.1|NP_001269915.1	0.008785237147679356
luad	MED31	NP_057144.1	0.02367294982319941
luad	MED6	NP_001271140.1|NP_005457.2|NP_001271138.1|NP_001271139.1	0.014740266705136626
luad	MED7	NP_001094286.1	0.008785237147679356
luad	MED8	NP_443109.2|NP_963836.2|NP_001001653.1	0.0303086524744381
luad	MED9	NP_060489.1	0.03786700473309208
luad	MEF2C	NP_001294931.1|NP_001351268.1|NP_001351277.1|NP_001180279.1|NP_001350510.1|NP_001351274.1|NP_001180276.1|NP_001351267.1|NP_001180277.1|NP_001351273.1|NP_001180278.1|NP_001351283.1|NP_001351286.1|NP_001351282.1|NP_001351285.1	0.2928671696501779
luad	MEF2D	NP_001258558.1|NP_005911.1	0.10086319801280895
luad	MEGF6	NP_001400.3	0.010567729830476486
luad	MEGF8	NP_001258867.1|NP_001401.2	0.008785237147679356
luad	MEGF9	NP_001073966.2	0.012191673937001572
luad	MEIS1	NP_002389.1|NP_758527.1|NP_064545.1|NP_001287988.1|NP_001333077.1|NP_001009813.1	0.016237637984652758
luad	MELK	NP_055606.1|NP_001243618.1|NP_001243614.1|NP_001243619.1|NP_001243616.1|NP_001243617.1|NP_001243620.1|NP_001243621.1|NP_001243622.1	0.009686428858340293
luad	MELTF	NP_005920.2|NP_201573.1	0.013216139949028722
luad	MEMO1	NP_001288762.1|NP_001131074.1	0.03706486710256185
luad	MEMO1	NP_001288781.1	0.008785237147679356
luad	MEN1	NP_570711.1|NP_000235.2	0.05045383683543861
luad	MERTK	NP_006334.2	0.011734119167443526
luad	MET	NP_000236.2|NP_001120972.1|NP_001311331.1|NP_001311330.1	0.5775304016344399
luad	METAP1	NP_055958.2	0.18828083533639006
luad	METAP1D	NP_954697.1|NP_001309207.1	0.008785237147679356
luad	METRNL	NP_001004431.1|NP_001350782.1	0.02248966959925399
luad	METTL1	NP_005362.3	0.008785237147679356
luad	METTL13	NP_057019.3|NP_055770.1|NP_001007240.1	0.009874821628303623
luad	METTL14	NP_066012.1	0.01330835643423784
luad	METTL15	NP_001107000.1|NP_689849.2|NP_001284704.1	0.008785237147679356
luad	METTL16	NP_076991.3	0.014043011437225087
luad	METTL17	NP_073571.1|NP_001025162.1	0.03457949127005436
luad	METTL18	NP_001307128.1	0.008892266628068071
luad	METTL21A	NP_001317066.1|NP_001120867.1|NP_001294950.1|NP_001317060.1	0.05357121875653971
luad	METTL26	NP_115742.3|NP_001275639.1|NP_001035251.1|NP_001035250.1|NP_001035252.1|NP_001035255.1	0.04240891879435889
luad	METTL2B	NP_060866.2	0.008785237147679356
luad	METTL3	NP_062826.2	0.010999186104413082
luad	METTL5	NP_001280115.1	0.008785237147679356
luad	METTL7A	NP_054752.3	0.046914556445448924
luad	METTL9	NP_001070648.1|NP_001275589.1|NP_057109.3|NP_001275588.1	0.00950839803756795
luad	MEX3A	NP_001087194.1	0.008785237147679356
luad	MEX3D	NP_001167589.1|NP_976049.3	0.010485208796214122
luad	MFAP1	NP_005917.2	0.009123891114991404
luad	MFAP2	NP_002394.1|NP_001128719.1	0.013920390018317791
luad	MFAP4	NP_001185624.1|NP_002395.1	0.012290818080339114
luad	MFGE8	NP_001297250.1	0.008785237147679356
luad	MFGE8	NP_005919.2|NP_001297249.1|NP_001297248.1|NP_001108086.1	0.008785237147679356
luad	MFN1	NP_284941.2	0.00885310597633442
luad	MFN2	NP_001121132.1	0.3176287486727017
luad	MFSD6	NP_060164.3	0.008785237147679356
luad	MGA	NP_001157745.1|NP_001074010.2	0.008785237147679356
luad	MGAT1	NP_001108089.1	0.016076016905571897
luad	MGAT2	NP_002399.1	0.008785237147679356
luad	MGAT4A	NP_036346.1|NP_001153626.1	0.009893144805911096
luad	MGAT5	NP_002401.1	0.028071524148471427
luad	MGLL	NP_009214.1|NP_001003794.1|NP_001243514.1	0.016870599823970173
luad	MGME1	NP_443097.1|NP_001297267.1|NP_001350667.1|NP_001297268.1	0.052486492388726616
luad	MGMT	NP_002403.2	0.008785237147679356
luad	MGP	NP_001177768.1|NP_000891.2	0.016195503558002467
luad	MGRN1	NP_056061.1|NP_001135762.1|NP_001135761.2|NP_001135763.2	0.29374717039831566
luad	MGST1	NP_001247440.1|NP_001247441.1|NP_001254527.1	0.8788399198620919
luad	MGST2	NP_001191295.1|NP_001191296.1|NP_001191297.1	0.028741104852299606
luad	MGST3	NP_004519.1	0.010047222160253893
luad	MIA3	NP_001310991.1|NP_940953.2|NP_001310992.1|NP_001310993.1|NP_001310994.1|NP_001287796.1	0.02154728334147036
luad	MIB2	NP_543151.2|NP_001164158.1|NP_001164157.1|NP_001164159.1|NP_001164160.1	0.008785237147679356
luad	MICAL1	NP_001273542.1|NP_073602.3|NP_001152763.1	0.42032233736854063
luad	MICAL3	NP_056056.2|NP_001116203.1	0.03450501934218415
luad	MICALL1	NP_203744.1	0.009314781555065444
luad	MICALL2	NP_891554.1	0.10251468505720555
luad	MICU1	NP_006068.2|NP_001350442.1|NP_001182447.1|NP_001182448.1	0.008785237147679356
luad	MICU2	NP_689939.1	0.008785237147679356
luad	MID1	NP_000372.1|NP_150631.1|NP_001180208.1|NP_001180207.1|NP_001180209.1|NP_001180210.1	0.017255139396398052
luad	MID1IP1	NP_001092260.1	0.01245723585233572
luad	MID2	NP_036348.2|NP_438112.2	0.044291196558336465
luad	MIEN1	NP_115715.3|NP_001317135.1	0.018696490981464718
luad	MIER1	NP_001337459.1|NP_001071168.2|NP_001139582.1|NP_001071169.1|NP_001139584.1|NP_001139583.1|NP_001071171.2|NP_001071170.2|NP_001071172.1|NP_001139585.1|NP_001265144.1	0.038582416476377356
luad	MIF	NP_002406.1	0.03228230586849993
luad	MIF4GD	NP_001229427.1|NP_001229429.1|NP_001229430.1|NP_001350735.1	0.012051891110696501
luad	MIGA1	NP_001350512.1|NP_001257313.1|NP_940951.1	0.028109682584741807
luad	MIGA2	NP_116198.3|NP_001316919.1	0.02032406032211514
luad	MINK1	NP_722549.2|NP_001020108.1|NP_056531.1|NP_733763.1|NP_001308165.1	0.008785237147679356
luad	MINOS1	NP_001191012.1|NP_001027535.1|NP_001191011.1	0.0728759910560286
luad	MINPP1	NP_004888.2|NP_001171589.1|NP_001171588.1	0.008785237147679356
luad	MIOS	NP_061878.3	0.01809560162912757
luad	MIPEP	NP_005923.2	0.01639302987014539
luad	MIPOL1	NP_001182225.1	0.010085133071827056
luad	MIS12	NP_001245146.1	0.008785237147679356
luad	MIS18BP1	NP_060823.3	0.016979888864032115
luad	MISP	NP_775752.1	0.018756800564733216
luad	MISP3	NP_001278220.1	0.09757922614389843
