,level_0,level_1,gain,neutral,loss,chromo,location
14291,RTN4RL1,ENSG00000185924.6,1,104,5,17.0,1980005.5
14292,RTN4RL2,ENSG00000186907.7,3,106,1,11.0,57469031.0
14293,RTP1,ENSG00000175077.5,12,87,11,3.0,187199474.0
14294,RTP2,ENSG00000198471.1,12,87,11,3.0,187700408.0
14295,RTP3,ENSG00000163825.3,3,19,88,3.0,46499463.0
14296,RTP4,ENSG00000136514.2,12,87,11,3.0,187370230.5
14297,RTP5,ENSG00000188011.5,7,94,9,2.0,241871711.5
14298,RTTN,ENSG00000176225.13,3,93,14,18.0,70104378.5
14299,RUBCN,ENSG00000145016.15,12,87,11,3.0,197709297.0
14300,RUBCNL,ENSG00000102445.18,3,95,12,13.0,46390095.0
14301,RUFY1,ENSG00000176783.14,63,47,0,5.0,179580283.0
14302,RUFY2,ENSG00000204130.12,1,98,11,10.0,68374200.5
14303,RUFY3,ENSG00000018189.12,3,99,8,4.0,70756411.5
14304,RUFY4,ENSG00000188282.12,7,95,8,2.0,218062770.5
14305,RUNDC1,ENSG00000198863.7,1,107,2,17.0,42987127.5
14306,RUNDC3A,ENSG00000108309.13,1,107,2,17.0,44313541.5
14307,RUNDC3B,ENSG00000105784.15,29,79,2,7.0,87729922.0
14308,RUNX1,ENSG00000159216.18,6,102,2,21.0,35396234.0
14309,RUNX1T1,ENSG00000079102.16,8,95,7,8.0,92029126.5
14310,RUNX2,ENSG00000124813.20,0,98,12,6.0,45496253.0
14311,RUNX3,ENSG00000020633.18,1,101,8,1.0,24932316.0
14312,RUSC1,ENSG00000160753.15,6,101,3,1.0,155326004.0
14313,RUSC2,ENSG00000198853.11,2,92,16,9.0,35526004.5
14314,RUVBL1,ENSG00000175792.11,8,86,16,3.0,128109346.0
14315,RUVBL2,ENSG00000183207.13,2,108,0,19.0,49004766.0
14316,RWDD1,ENSG00000111832.12,0,91,19,6.0,116584542.0
14317,RWDD2A,ENSG00000013392.7,1,93,16,6.0,83196146.0
14318,RWDD2B,ENSG00000156253.6,6,102,2,21.0,29011872.0
14319,RWDD3,ENSG00000122481.16,1,103,6,1.0,95240717.5
14320,RWDD4,ENSG00000182552.14,3,94,13,4.0,183649419.0
14321,RXFP1,ENSG00000171509.15,3,94,13,4.0,158484341.5
14322,RXFP2,ENSG00000133105.7,2,97,11,13.0,31771457.5
14323,RXFP3,ENSG00000182631.6,25,83,2,5.0,33937652.0
14324,RXFP4,ENSG00000173080.5,6,101,3,1.0,155942329.5
14325,RXRA,ENSG00000186350.9,2,90,18,9.0,134378841.5
14326,RXRB,ENSG00000204231.10,0,99,11,6.0,33197138.0
14327,RXRG,ENSG00000143171.12,6,101,3,1.0,165423138.5
14328,RYBP,ENSG00000163602.10,3,36,71,3.0,72409223.0
14329,RYK,ENSG00000163785.12,10,87,13,3.0,134158023.5
14330,RYR1,ENSG00000196218.12,2,107,1,19.0,38510627.5
14331,RYR2,ENSG00000198626.15,7,100,3,1.0,237438086.0
14332,RYR3,ENSG00000198838.13,3,102,5,15.0,33588533.0
14333,S100A1,ENSG00000160678.11,6,101,3,1.0,153629982.5
14334,S100A10,ENSG00000197747.8,5,102,3,1.0,151988387.0
14335,S100A11,ENSG00000163191.5,5,102,3,1.0,152040206.5
14336,S100A12,ENSG00000163221.8,6,101,3,1.0,153374666.0
14337,S100A13,ENSG00000189171.14,6,101,3,1.0,153625073.5
14338,S100A14,ENSG00000189334.8,6,101,3,1.0,153615620.5
14339,S100A16,ENSG00000188643.10,6,101,3,1.0,153610015.5
14340,S100A2,ENSG00000196754.10,6,101,3,1.0,153564499.0
14341,S100A3,ENSG00000188015.9,6,101,3,1.0,153548293.5
14342,S100A4,ENSG00000196154.11,6,101,3,1.0,153546874.5
14343,S100A5,ENSG00000196420.7,6,101,3,1.0,153539456.0
14344,S100A6,ENSG00000197956.9,6,101,3,1.0,153535421.5
14345,S100A7,ENSG00000143556.8,6,101,3,1.0,153459197.5
14346,S100A7A,ENSG00000184330.11,6,101,3,1.0,153419871.0
14347,S100A7L2,ENSG00000197364.6,6,101,3,1.0,153438503.5
14348,S100A8,ENSG00000143546.9,6,101,3,1.0,153390552.5
14349,S100A9,ENSG00000163220.10,6,101,3,1.0,153359438.5
14350,S100B,ENSG00000160307.9,9,99,2,21.0,46601906.0
14351,S100G,ENSG00000169906.5,7,96,7,,
14352,S100P,ENSG00000163993.6,4,97,9,4.0,6695524.0
14353,S100PBP,ENSG00000116497.17,1,102,7,1.0,32837821.0
14354,S100Z,ENSG00000171643.13,25,83,2,5.0,76885825.5
14355,S1PR1,ENSG00000170989.8,1,103,6,1.0,101240289.0
14356,S1PR2,ENSG00000267534.2,3,105,2,19.0,10226382.0
14357,S1PR3,ENSG00000213694.3,2,90,18,9.0,88998009.0
14358,S1PR4,ENSG00000125910.5,3,105,2,19.0,3176339.0
14359,S1PR5,ENSG00000180739.13,3,105,2,19.0,10515336.5
14360,SAA1,ENSG00000173432.10,4,104,2,11.0,18268118.5
14361,SAA2,ENSG00000134339.8,4,104,2,11.0,18243933.0
14362,SAA4,ENSG00000148965.9,4,104,2,11.0,18234078.5
14363,SAAL1,ENSG00000166788.9,4,104,2,11.0,18088011.0
14364,SAC3D1,ENSG00000168061.14,3,106,1,11.0,65042864.5
14365,SACM1L,ENSG00000211456.10,3,19,88,3.0,45717232.5
14366,SACS,ENSG00000151835.14,2,97,11,13.0,23381283.0
14367,SAE1,ENSG00000142230.11,2,107,1,19.0,47161955.0
14368,SAFB,ENSG00000160633.12,3,105,2,19.0,5645756.5
14369,SAFB2,ENSG00000130254.11,3,105,2,19.0,5605522.5
14370,SAG,ENSG00000130561.16,7,94,9,2.0,233327435.5
14371,SAGE1,ENSG00000181433.9,8,95,7,,
14372,SALL1,ENSG00000103449.11,21,88,1,16.0,51143671.0
14373,SALL2,ENSG00000165821.11,2,79,29,14.0,21529148.0
14374,SALL3,ENSG00000256463.8,3,92,15,18.0,78991476.0
14375,SALL4,ENSG00000101115.12,12,98,0,20.0,51792426.0
14376,SAMD1,ENSG00000141858.11,3,106,1,19.0,14089443.5
14377,SAMD10,ENSG00000130590.13,12,98,0,20.0,63977062.0
14378,SAMD11,ENSG00000187634.11,1,102,7,1.0,934254.5
14379,SAMD12,ENSG00000177570.13,7,96,7,8.0,118405783.5
14380,SAMD13,ENSG00000203943.8,1,104,5,1.0,84344161.5
14381,SAMD14,ENSG00000167100.14,2,106,2,17.0,50119961.0
14382,SAMD15,ENSG00000100583.4,2,69,39,14.0,77384093.0
14383,SAMD3,ENSG00000164483.16,0,90,20,6.0,130254870.0
14384,SAMD4A,ENSG00000020577.13,2,73,35,14.0,54679716.0
14385,SAMD4B,ENSG00000179134.15,2,108,0,19.0,39364053.0
14386,SAMD5,ENSG00000203727.3,0,89,21,6.0,147623118.5
14387,SAMD7,ENSG00000187033.9,11,88,11,3.0,169925373.5
14388,SAMD8,ENSG00000156671.12,1,98,11,10.0,75140854.5
14389,SAMD9,ENSG00000205413.7,28,80,2,7.0,93108768.0
14390,SAMD9L,ENSG00000177409.11,28,80,2,7.0,93139220.5
14391,SAMHD1,ENSG00000101347.8,11,99,0,20.0,36920837.0
14392,SAMM50,ENSG00000100347.14,5,102,3,22.0,43982986.5
14393,SAMSN1,ENSG00000155307.17,6,102,2,21.0,14572024.5
14394,SAP130,ENSG00000136715.17,7,101,2,2.0,127984668.5
14395,SAP18,ENSG00000150459.12,2,97,11,13.0,21144799.0
14396,SAP25,ENSG00000205307.11,28,80,2,7.0,100573064.0
14397,SAP30,ENSG00000164105.3,3,94,13,4.0,173373750.5
14398,SAP30BP,ENSG00000161526.14,5,103,2,17.0,75687656.5
14399,SAP30L,ENSG00000164576.11,62,48,0,5.0,154453525.0
14400,SAPCD1,ENSG00000228727.8,0,99,11,6.0,31763923.5
14401,SAPCD2,ENSG00000186193.8,2,90,18,9.0,137066342.0
14402,SAR1A,ENSG00000079332.14,1,98,11,10.0,70158906.0
14403,SAR1B,ENSG00000152700.13,57,52,1,5.0,134625210.0
14404,SARAF,ENSG00000133872.13,3,82,25,8.0,30073105.5
14405,SARDH,ENSG00000123453.17,2,90,18,9.0,133701757.5
14406,SARM1,ENSG00000004139.13,1,107,2,17.0,28384202.5
14407,SARNP,ENSG00000205323.8,13,97,0,12.0,55785093.5
14408,SARS,ENSG00000031698.12,1,103,6,,
14409,SARS2,ENSG00000104835.14,2,107,1,19.0,38923081.0
14410,SART1,ENSG00000175467.14,3,106,1,11.0,65970932.5
14411,SART3,ENSG00000075856.11,13,97,0,12.0,108541807.0
14412,SASH1,ENSG00000111961.17,0,88,22,6.0,148412176.0
14413,SASH3,ENSG00000122122.9,8,95,7,,
14414,SASS6,ENSG00000156876.9,1,103,6,1.0,100108259.0
14415,SAT1,ENSG00000130066.16,7,96,7,,
14416,SAT2,ENSG00000141504.11,1,104,5,17.0,7627055.0
14417,SATB1,ENSG00000182568.16,3,20,87,3.0,18395482.5
14418,SATB2,ENSG00000119042.16,8,96,6,2.0,199370383.0
14419,SATL1,ENSG00000184788.12,8,95,7,,
14420,SAV1,ENSG00000151748.14,2,74,34,14.0,50650182.0
14421,SAXO1,ENSG00000155875.13,2,90,18,9.0,18954132.0
14422,SAXO2,ENSG00000188659.9,3,102,5,15.0,82273870.0
14423,SAYSD1,ENSG00000112167.9,0,98,12,6.0,39109624.5
14424,SBDS,ENSG00000126524.9,30,78,2,7.0,66991633.5
14425,SBF1,ENSG00000100241.20,5,102,3,22.0,50460017.5
14426,SBF2,ENSG00000133812.15,4,104,2,11.0,10036437.0
14427,SBK1,ENSG00000188322.4,20,90,0,16.0,28291547.5
14428,SBK2,ENSG00000187550.8,3,107,0,19.0,55533411.0
14429,SBK3,ENSG00000231274.5,3,107,0,19.0,55543099.5
14430,SBNO1,ENSG00000139697.13,13,97,0,12.0,123326978.0
14431,SBNO2,ENSG00000064932.15,3,105,2,19.0,1140952.5
14432,SBSN,ENSG00000189001.10,2,108,0,19.0,35525859.0
14433,SBSPON,ENSG00000164764.10,8,92,10,8.0,73094315.5
14434,SC5D,ENSG00000109929.9,3,103,4,11.0,121303045.5
14435,SCAF1,ENSG00000126461.14,2,108,0,19.0,49650425.5
14436,SCAF11,ENSG00000139218.17,13,97,0,12.0,45955625.5
14437,SCAF4,ENSG00000156304.14,6,102,2,21.0,31701559.0
14438,SCAF8,ENSG00000213079.9,0,88,22,6.0,154783784.5
14439,SCAI,ENSG00000173611.17,2,91,17,9.0,125043057.0
14440,SCAMP1,ENSG00000085365.17,25,82,3,5.0,78420675.0
14441,SCAMP2,ENSG00000140497.16,3,102,5,15.0,74858547.5
14442,SCAMP3,ENSG00000116521.10,6,101,3,1.0,155259204.5
14443,SCAMP4,ENSG00000227500.9,3,105,2,19.0,1915692.5
14444,SCAMP5,ENSG00000198794.11,3,102,5,15.0,74989357.0
14445,SCAND1,ENSG00000171222.10,11,99,0,20.0,35956544.5
14446,SCAP,ENSG00000114650.18,3,18,89,3.0,47445403.5
14447,SCAPER,ENSG00000140386.12,3,102,5,15.0,76626674.0
14448,SCARA3,ENSG00000168077.13,3,82,25,8.0,27655322.0
14449,SCARA5,ENSG00000168079.16,3,82,25,8.0,27931278.0
14450,SCARB1,ENSG00000073060.15,13,97,0,12.0,124829762.0
14451,SCARB2,ENSG00000138760.9,2,100,8,4.0,76196636.5
14452,SCARF1,ENSG00000074660.15,1,104,5,17.0,1639801.0
14453,SCARF2,ENSG00000244486.8,5,102,3,22.0,20431320.5
14454,SCART1,ENSG00000214279.13,1,96,13,10.0,133488743.0
14455,SCCPDH,ENSG00000143653.9,7,100,3,1.0,246746273.0
14456,SCD,ENSG00000099194.5,1,98,11,10.0,100356029.5
14457,SCD5,ENSG00000145284.11,2,100,8,4.0,82714167.5
14458,SCEL,ENSG00000136155.16,4,96,10,13.0,77590468.5
14459,SCFD1,ENSG00000092108.20,2,76,32,14.0,30679080.5
14460,SCFD2,ENSG00000184178.15,2,100,8,4.0,53119524.0
14461,SCG2,ENSG00000171951.4,7,94,9,2.0,223599650.5
14462,SCG3,ENSG00000104112.8,3,102,5,15.0,51701259.0
14463,SCG5,ENSG00000166922.8,3,102,5,15.0,32669387.0
14464,SCGB1A1,ENSG00000149021.6,3,106,1,11.0,62414149.0
14465,SCGB1C1,ENSG00000188076.2,4,105,1,11.0,193826.5
14466,SCGB1C2,ENSG00000268320.3,2,105,3,17.0,138296.5
14467,SCGB1D1,ENSG00000168515.3,3,106,1,11.0,62191877.5
14468,SCGB1D2,ENSG00000124935.3,3,106,1,11.0,62243525.5
14469,SCGB1D4,ENSG00000197745.2,3,106,1,11.0,62297678.0
14470,SCGB2A1,ENSG00000124939.5,3,106,1,11.0,62211308.0
14471,SCGB2A2,ENSG00000110484.6,3,106,1,11.0,62271659.0
14472,SCGB2B2,ENSG00000205209.7,2,108,0,19.0,34634514.0
14473,SCGB3A1,ENSG00000161055.3,63,47,0,5.0,180590802.0
14474,SCGB3A2,ENSG00000164265.8,62,48,0,5.0,147876436.5
14475,SCGN,ENSG00000079689.13,0,99,11,6.0,25676992.0
14476,SCHIP1,ENSG00000151967.18,10,89,11,3.0,159868610.5
14477,SCIMP,ENSG00000161929.14,1,104,5,17.0,5221890.0
14478,SCIN,ENSG00000006747.14,27,81,2,7.0,12615379.5
14479,SCLT1,ENSG00000151466.11,2,99,9,4.0,128979260.5
14480,SCLY,ENSG00000132330.16,8,93,9,2.0,238080168.5
14481,SCMH1,ENSG00000010803.16,1,104,5,1.0,41134677.0
14482,SCML1,ENSG00000047634.14,7,96,7,,
14483,SCML2,ENSG00000102098.17,7,96,7,,
14484,SCML4,ENSG00000146285.13,0,93,17,6.0,107763235.5
14485,SCN10A,ENSG00000185313.6,3,19,88,3.0,38756544.0
14486,SCN11A,ENSG00000168356.11,3,19,88,3.0,38948854.0
14487,SCN1A,ENSG00000144285.17,13,95,2,2.0,166066927.5
14488,SCN1B,ENSG00000105711.11,2,108,0,19.0,35035459.5
14489,SCN2A,ENSG00000136531.15,12,96,2,2.0,165293651.5
14490,SCN2B,ENSG00000149575.5,3,102,5,11.0,118167244.0
14491,SCN3A,ENSG00000153253.16,12,96,2,2.0,165145794.5
14492,SCN3B,ENSG00000166257.8,3,103,4,11.0,123642215.5
14493,SCN4A,ENSG00000007314.12,4,104,2,17.0,63955736.0
14494,SCN4B,ENSG00000177098.8,3,102,5,11.0,118143132.5
14495,SCN5A,ENSG00000183873.15,3,19,88,3.0,38598872.0
14496,SCN7A,ENSG00000136546.13,13,95,2,2.0,166507527.5
14497,SCN8A,ENSG00000196876.15,13,97,0,12.0,51701565.0
14498,SCN9A,ENSG00000169432.14,13,95,2,2.0,166285593.0
14499,SCNM1,ENSG00000163156.11,5,102,3,1.0,151163480.0
14500,SCNN1A,ENSG00000111319.12,13,97,0,12.0,6362286.5
14501,SCNN1B,ENSG00000168447.10,20,90,0,16.0,23329762.5
14502,SCNN1D,ENSG00000162572.20,1,102,7,1.0,1286232.5
14503,SCNN1G,ENSG00000166828.2,20,90,0,16.0,23199814.0
14504,SCO1,ENSG00000133028.10,1,104,5,17.0,10685424.5
14505,SCO2,ENSG00000284194.1,5,102,3,22.0,50525014.5
14506,SCOC,ENSG00000153130.17,2,98,10,4.0,140321506.0
14507,SCP2,ENSG00000116171.17,1,105,4,1.0,52989487.0
14508,SCP2D1,ENSG00000132631.5,10,99,1,20.0,18814080.5
14509,SCPEP1,ENSG00000121064.12,2,106,2,17.0,56992448.5
14510,SCRG1,ENSG00000164106.7,3,94,13,4.0,173395540.5
14511,SCRIB,ENSG00000180900.18,9,96,5,8.0,143803346.5
14512,SCRN1,ENSG00000136193.16,27,81,2,7.0,29955196.5
14513,SCRN2,ENSG00000141295.13,2,106,2,17.0,47839490.5
14514,SCRN3,ENSG00000144306.14,13,95,2,2.0,174412652.5
14515,SCRT1,ENSG00000261678.2,9,96,5,8.0,144333523.5
14516,SCRT2,ENSG00000215397.3,10,98,2,20.0,668699.0
14517,SCT,ENSG00000070031.3,4,105,1,11.0,626745.0
14518,SCTR,ENSG00000080293.9,7,101,2,2.0,119482572.0
14519,SCUBE1,ENSG00000159307.18,5,102,3,22.0,43270326.0
14520,SCUBE2,ENSG00000175356.12,4,104,2,11.0,9078806.0
14521,SCUBE3,ENSG00000146197.8,0,98,12,6.0,35233517.5
14522,SCX,ENSG00000260428.2,9,96,5,8.0,144267467.0
14523,SCYL1,ENSG00000142186.16,3,106,1,11.0,65531890.5
14524,SCYL2,ENSG00000136021.18,13,97,0,12.0,100304427.5
14525,SCYL3,ENSG00000000457.13,6,102,2,1.0,169871949.0
14526,SDAD1,ENSG00000198301.11,3,99,8,4.0,75965956.0
14527,SDC1,ENSG00000115884.10,7,101,2,2.0,20213115.0
14528,SDC2,ENSG00000169439.11,8,95,7,8.0,96552801.5
14529,SDC3,ENSG00000162512.15,1,101,8,1.0,30889112.0
14530,SDC4,ENSG00000124145.6,12,98,0,20.0,45336856.0
14531,SDCBP,ENSG00000137575.11,8,91,11,8.0,58567891.5
14532,SDCBP2,ENSG00000125775.14,10,98,2,20.0,1319524.0
14533,SDCCAG3,ENSG00000165689.16,2,90,18,,
14534,SDCCAG8,ENSG00000054282.15,7,100,3,1.0,243378062.5
14535,SDE2,ENSG00000143751.9,8,99,3,1.0,225991022.5
14536,SDF2,ENSG00000132581.9,1,107,2,17.0,28655267.5
14537,SDF2L1,ENSG00000128228.4,5,102,3,22.0,21643300.5
14538,SDF4,ENSG00000078808.16,1,102,7,1.0,1224487.5
14539,SDHA,ENSG00000073578.16,25,83,2,5.0,237661.5
14540,SDHAF1,ENSG00000205138.3,2,107,1,19.0,35995757.0
14541,SDHAF2,ENSG00000167985.6,3,106,1,11.0,61438785.5
14542,SDHAF3,ENSG00000196636.7,28,80,2,7.0,97149730.5
14543,SDHAF4,ENSG00000154079.5,0,96,14,6.0,70578243.0
14544,SDHB,ENSG00000117118.9,1,101,8,1.0,17036377.0
14545,SDHC,ENSG00000143252.14,6,101,3,1.0,161344798.5
14546,SDHD,ENSG00000204370.9,3,102,5,11.0,112103420.0
14547,SDK1,ENSG00000146555.18,28,80,2,7.0,3785126.0
14548,SDK2,ENSG00000069188.16,4,104,2,17.0,73489414.5
14549,SDPR,ENSG00000168497.4,10,95,5,,
14550,SDR16C5,ENSG00000170786.12,8,90,12,8.0,56310393.0
14551,SDR39U1,ENSG00000100445.17,2,79,29,14.0,24441335.5
14552,SDR42E1,ENSG00000184860.9,20,87,3,16.0,82000168.0
14553,SDR42E2,ENSG00000183921.7,20,90,0,16.0,22178668.5
14554,SDR9C7,ENSG00000170426.1,13,97,0,12.0,56928770.5
14555,SDS,ENSG00000135094.10,13,97,0,12.0,113409373.0
14556,SDSL,ENSG00000139410.14,13,97,0,12.0,113430328.0
14557,SEBOX,ENSG00000274529.5,1,107,2,17.0,28364756.0
14558,SEC11A,ENSG00000140612.13,4,101,5,15.0,84692999.0
14559,SEC11C,ENSG00000166562.8,3,93,14,18.0,59149349.0
14560,SEC13,ENSG00000157020.17,3,20,87,3.0,10307121.5
14561,SEC14L1,ENSG00000129657.14,4,104,2,17.0,77152925.0
14562,SEC14L2,ENSG00000100003.17,4,103,3,22.0,30411122.0
14563,SEC14L3,ENSG00000100012.11,4,103,3,22.0,30460004.0
14564,SEC14L4,ENSG00000133488.14,4,103,3,22.0,30497306.5
14565,SEC14L5,ENSG00000103184.11,20,90,0,16.0,4988743.5
14566,SEC14L6,ENSG00000214491.8,4,103,3,22.0,30534740.5
14567,SEC16A,ENSG00000148396.18,2,90,18,9.0,136461927.5
14568,SEC16B,ENSG00000120341.18,8,100,2,1.0,177954129.5
14569,SEC22A,ENSG00000121542.11,7,83,20,3.0,123238031.5
14570,SEC22B,ENSG00000265808.3,1,105,4,1.0,120163709.0
14571,SEC22C,ENSG00000093183.13,3,19,88,3.0,42574524.5
14572,SEC23A,ENSG00000100934.14,2,74,34,14.0,39070782.5
14573,SEC23B,ENSG00000101310.14,10,99,1,20.0,18534467.5
14574,SEC23IP,ENSG00000107651.12,1,96,13,10.0,119918693.5
14575,SEC24A,ENSG00000113615.12,57,52,1,5.0,134688347.0
14576,SEC24B,ENSG00000138802.11,2,99,9,4.0,109487334.0
14577,SEC24C,ENSG00000176986.15,1,98,11,10.0,73758266.5
14578,SEC24D,ENSG00000150961.14,2,98,10,4.0,118780753.0
14579,SEC31A,ENSG00000138674.16,2,100,8,4.0,82859837.5
14580,SEC31B,ENSG00000075826.16,1,98,11,10.0,100503255.0
14581,SEC61A1,ENSG00000058262.9,8,86,16,3.0,128061662.0
14582,SEC61A2,ENSG00000065665.20,1,102,7,10.0,12149799.0
14583,SEC61B,ENSG00000106803.9,2,90,18,9.0,99226339.5
14584,SEC61G,ENSG00000132432.13,28,80,2,7.0,54756112.0
14585,SEC62,ENSG00000008952.16,11,88,11,3.0,169982504.0
14586,SEC63,ENSG00000025796.13,0,93,17,6.0,107912982.0
14587,SECISBP2,ENSG00000187742.14,2,90,18,9.0,89339081.5
14588,SECISBP2L,ENSG00000138593.8,3,102,5,15.0,49017461.5
14589,SECTM1,ENSG00000141574.7,4,104,2,17.0,82327549.0
14590,SEH1L,ENSG00000085415.15,4,94,12,18.0,12967334.5
14591,SEL1L,ENSG00000071537.13,2,68,40,14.0,81502700.0
14592,SEL1L2,ENSG00000101251.11,10,98,2,20.0,13922845.0
14593,SEL1L3,ENSG00000091490.10,3,100,7,4.0,25805596.5
14594,SELE,ENSG00000007908.15,6,101,3,1.0,169743672.5
14595,SELENBP1,ENSG00000143416.20,5,102,3,1.0,151368505.5
14596,SELENOF,ENSG00000183291.15,1,103,6,1.0,86888434.5
14597,SELENOH,ENSG00000211450.9,3,106,1,11.0,57742402.0
14598,SELENOI,ENSG00000138018.17,7,101,2,2.0,26352219.0
14599,SELENOK,ENSG00000113811.10,3,20,87,3.0,53888189.5
14600,SELENOM,ENSG00000198832.10,4,103,3,22.0,31112420.5
14601,SELENON,ENSG00000162430.16,1,101,8,1.0,25809198.5
14602,SELENOO,ENSG00000073169.13,5,102,3,22.0,50209297.5
14603,SELENOP,ENSG00000250722.5,25,83,2,5.0,42843636.0
14604,SELENOS,ENSG00000131871.14,3,102,5,15.0,101274158.5
14605,SELENOT,ENSG00000198843.12,10,89,11,3.0,150616660.0
14606,SELENOV,ENSG00000186838.13,2,108,0,19.0,39517899.5
14607,SELENOW,ENSG00000178980.14,2,107,1,19.0,47781635.5
14608,SELL,ENSG00000188404.8,6,101,3,1.0,169701183.5
14609,SELP,ENSG00000174175.16,6,101,3,1.0,169609521.0
14610,SELPLG,ENSG00000110876.9,13,97,0,12.0,108628118.0
14611,SEM1,ENSG00000127922.9,28,80,2,7.0,96595758.5
14612,SEMA3A,ENSG00000075213.10,28,80,2,7.0,84224250.5
14613,SEMA3B,ENSG00000012171.19,3,18,89,3.0,50272552.0
14614,SEMA3C,ENSG00000075223.13,30,78,2,7.0,80832448.5
14615,SEMA3D,ENSG00000153993.13,30,78,2,7.0,85091204.0
14616,SEMA3E,ENSG00000170381.12,29,79,2,7.0,83506188.5
14617,SEMA3F,ENSG00000001617.11,3,18,89,3.0,50172060.0
14618,SEMA3G,ENSG00000010319.6,3,18,89,3.0,52439069.0
14619,SEMA4A,ENSG00000196189.12,6,101,3,1.0,156162559.0
14620,SEMA4B,ENSG00000185033.14,3,102,5,15.0,90195141.5
14621,SEMA4C,ENSG00000168758.10,7,101,2,2.0,96865237.5
14622,SEMA4D,ENSG00000187764.11,2,90,18,9.0,89429458.5
14623,SEMA4F,ENSG00000135622.12,7,101,2,2.0,74669040.5
14624,SEMA4G,ENSG00000095539.15,1,98,11,10.0,100977694.5
14625,SEMA5A,ENSG00000112902.11,25,83,2,5.0,9290554.0
14626,SEMA5B,ENSG00000082684.14,7,84,19,3.0,122968843.5
14627,SEMA6A,ENSG00000092421.16,46,63,1,5.0,116509275.0
14628,SEMA6B,ENSG00000167680.15,3,106,1,19.0,4551138.5
14629,SEMA6C,ENSG00000143434.15,5,102,3,1.0,151139174.5
14630,SEMA6D,ENSG00000137872.16,3,102,5,15.0,47479162.0
14631,SEMA7A,ENSG00000138623.9,3,102,5,15.0,74421623.5
14632,SEMG1,ENSG00000124233.11,12,98,0,20.0,45208400.5
14633,SEMG2,ENSG00000124157.6,12,98,0,20.0,45222915.5
14634,SENP1,ENSG00000079387.13,13,97,0,12.0,48074488.0
14635,SENP2,ENSG00000163904.12,12,87,11,3.0,185608023.5
14636,SENP3,ENSG00000161956.12,1,104,5,17.0,7566944.0
14637,SENP5,ENSG00000119231.10,12,87,11,3.0,196901285.0
14638,SENP6,ENSG00000112701.17,0,95,15,6.0,75659895.0
14639,SENP7,ENSG00000138468.15,7,75,28,3.0,101418723.0
14640,SENP8,ENSG00000166192.14,3,102,5,15.0,72128975.0
14641,SEPHS1,ENSG00000086475.14,1,102,7,10.0,13332863.0
14642,SEPHS2,ENSG00000179918.18,20,90,0,16.0,30444752.5
14643,SEPSECS,ENSG00000109618.11,3,100,7,4.0,25140231.5
14644,SEPT1,ENSG00000180096.11,20,90,0,,
14645,SEPT10,ENSG00000186522.14,7,101,2,,
14646,SEPT11,ENSG00000138758.11,2,100,8,,
14647,SEPT12,ENSG00000140623.13,20,90,0,,
14648,SEPT14,ENSG00000154997.8,28,80,2,,
14649,SEPT2,ENSG00000168385.17,7,94,9,,
14650,SEPT3,ENSG00000100167.19,6,101,3,,
14651,SEPT4,ENSG00000108387.14,2,106,2,,
14652,SEPT5,ENSG00000184702.17,4,103,3,,
14653,SEPT6,ENSG00000125354.22,8,95,7,,
14654,SEPT7,ENSG00000122545.18,28,80,2,,
14655,SEPT8,ENSG00000164402.13,57,52,1,,
14656,SEPT9,ENSG00000184640.17,4,104,2,,
14657,SERAC1,ENSG00000122335.13,0,88,22,6.0,158138899.5
14658,SERBP1,ENSG00000142864.14,1,105,4,1.0,67419112.5
14659,SERF1A,ENSG00000172058.15,24,85,1,5.0,70909597.5
14660,SERF1B,ENSG00000205572.9,24,85,1,5.0,70034180.0
14661,SERF2,ENSG00000140264.19,3,102,5,15.0,43789838.0
14662,SERGEF,ENSG00000129158.10,4,104,2,11.0,17900547.5
14663,SERHL2,ENSG00000183569.17,6,101,3,22.0,42563999.5
14664,SERINC1,ENSG00000111897.6,1,90,19,6.0,122457579.0
14665,SERINC2,ENSG00000168528.11,1,101,8,1.0,31422122.5
14666,SERINC3,ENSG00000132824.13,12,98,0,20.0,44509153.0
14667,SERINC4,ENSG00000184716.13,3,102,5,15.0,43797191.5
14668,SERINC5,ENSG00000164300.16,25,82,3,5.0,80183849.5
14669,SERP1,ENSG00000120742.10,10,89,11,3.0,150572613.0
14670,SERP2,ENSG00000151778.10,2,96,12,13.0,44385689.5
14671,SERPINA1,ENSG00000197249.13,2,68,40,14.0,94383720.0
14672,SERPINA10,ENSG00000140093.9,2,68,40,14.0,94286864.0
14673,SERPINA11,ENSG00000186910.3,2,68,40,14.0,94447632.0
14674,SERPINA12,ENSG00000165953.9,2,69,39,14.0,94502559.0
14675,SERPINA3,ENSG00000196136.17,2,69,39,14.0,94618219.5
14676,SERPINA4,ENSG00000100665.11,2,69,39,14.0,94565677.5
14677,SERPINA5,ENSG00000188488.13,2,69,39,14.0,94577280.0
14678,SERPINA6,ENSG00000170099.5,2,68,40,14.0,94313818.5
14679,SERPINA7,ENSG00000123561.14,8,95,7,,
14680,SERPINA9,ENSG00000170054.14,2,68,40,14.0,94471203.0
14681,SERPINB1,ENSG00000021355.12,1,98,11,6.0,2837145.5
14682,SERPINB10,ENSG00000242550.5,3,93,14,18.0,63916642.5
14683,SERPINB11,ENSG00000206072.12,3,93,14,18.0,63687005.5
14684,SERPINB12,ENSG00000166634.6,3,93,14,18.0,63561585.5
