Database_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
ENSG00000104687	30678066	30727846	gain	17	82	ov
ENSG00000104687	30678066	30727846	loss	39	82	ov
ENSG00000104691	30729131	30767006	gain	17	82	ov
ENSG00000104691	30729131	30767006	loss	38	82	ov
ENSG00000104695	30774457	30814314	gain	17	82	ov
ENSG00000104695	30774457	30814314	loss	39	82	ov
ENSG00000133863	30831544	30913008	gain	17	82	ov
ENSG00000133863	30831544	30913008	loss	39	82	ov
ENSG00000172733	30995802	31033715	gain	17	82	ov
ENSG00000172733	30995802	31033715	loss	38	82	ov
ENSG00000165392	31033788	31176138	gain	17	82	ov
ENSG00000165392	31033788	31176138	loss	38	82	ov
ENSG00000157168	31639222	32855666	gain	16	82	ov
ENSG00000157168	31639222	32855666	loss	34	82	ov
ENSG00000172728	33370824	33473146	gain	18	82	ov
ENSG00000172728	33370824	33473146	loss	31	82	ov
ENSG00000129696	33473386	33513185	gain	18	82	ov
ENSG00000129696	33473386	33513185	loss	31	82	ov
ENSG00000198042	33485182	33501262	gain	18	82	ov
ENSG00000198042	33485182	33501262	loss	31	82	ov
ENSG00000133874	33547754	33567128	gain	18	82	ov
ENSG00000133874	33547754	33567128	loss	30	82	ov
ENSG00000133878	33591330	33600023	gain	18	82	ov
ENSG00000133878	33591330	33600023	loss	30	82	ov
ENSG00000156687	35235475	35796550	gain	18	82	ov
ENSG00000156687	35235475	35796550	loss	27	82	ov
ENSG00000215262	36784324	36936125	gain	26	82	ov
ENSG00000215262	36784324	36936125	loss	20	82	ov
ENSG00000183779	37695782	37700019	gain	31	82	ov
ENSG00000183779	37695782	37700019	loss	17	82	ov
ENSG00000147475	37736601	37758422	gain	31	82	ov
ENSG00000147475	37736601	37758422	loss	17	82	ov
ENSG00000147471	37762595	37779768	gain	31	82	ov
ENSG00000147471	37762595	37779768	loss	17	82	ov
ENSG00000020181	37784191	37844896	gain	31	82	ov
ENSG00000020181	37784191	37844896	loss	17	82	ov
ENSG00000104221	37843268	37849861	gain	31	82	ov
ENSG00000104221	37843268	37849861	loss	17	82	ov
ENSG00000156675	37858618	37899497	gain	31	82	ov
ENSG00000156675	37858618	37899497	loss	17	82	ov
ENSG00000169154	37934281	37940124	gain	31	82	ov
ENSG00000169154	37934281	37940124	loss	17	82	ov
ENSG00000188778	37962990	37966599	gain	31	82	ov
ENSG00000188778	37962990	37966599	loss	17	82	ov
ENSG00000187840	38030534	38060365	gain	31	82	ov
ENSG00000187840	38030534	38060365	loss	17	82	ov
ENSG00000129691	38105493	38144076	gain	31	82	ov
ENSG00000129691	38105493	38144076	loss	17	82	ov
ENSG00000147465	38142700	38150992	gain	31	82	ov
ENSG00000147465	38142700	38150992	loss	17	82	ov
ENSG00000175324	38163335	38176730	gain	31	82	ov
ENSG00000175324	38163335	38176730	loss	17	82	ov
ENSG00000156735	38176533	38213301	gain	33	82	ov
ENSG00000156735	38176533	38213301	loss	16	82	ov
ENSG00000085788	38225218	38275558	gain	33	82	ov
ENSG00000085788	38225218	38275558	loss	16	82	ov
ENSG00000147535	38263130	38269243	gain	33	82	ov
ENSG00000147535	38263130	38269243	loss	16	82	ov
ENSG00000147548	38269704	38382272	gain	33	82	ov
ENSG00000147548	38269704	38382272	loss	16	82	ov
ENSG00000165046	38386207	38409527	gain	35	82	ov
ENSG00000165046	38386207	38409527	loss	16	82	ov
ENSG00000077782	38400215	38468834	gain	35	82	ov
ENSG00000077782	38400215	38468834	loss	16	82	ov
ENSG00000196166	38510834	38560939	gain	35	82	ov
ENSG00000196166	38510834	38560939	loss	16	82	ov
ENSG00000147526	38728186	38853028	gain	35	82	ov
ENSG00000147526	38728186	38853028	loss	16	82	ov
ENSG00000169499	38901235	38973912	gain	35	82	ov
ENSG00000169499	38901235	38973912	loss	16	82	ov
ENSG00000169495	38974228	38988663	gain	35	82	ov
ENSG00000169495	38974228	38988663	loss	16	82	ov
ENSG00000169490	38988808	38996824	gain	35	82	ov
ENSG00000169490	38988808	38996824	loss	16	82	ov
ENSG00000168615	38996754	39105445	gain	35	82	ov
ENSG00000168615	38996754	39105445	loss	16	82	ov
ENSG00000197140	39106990	39284917	gain	35	82	ov
ENSG00000197140	39106990	39284917	loss	16	82	ov
ENSG00000168619	39584489	39730065	gain	34	82	ov
ENSG00000168619	39584489	39730065	loss	16	82	ov
ENSG00000104755	39743735	39838227	gain	35	82	ov
ENSG00000104755	39743735	39838227	loss	15	82	ov
ENSG00000131203	39902275	39928790	gain	35	82	ov
ENSG00000131203	39902275	39928790	loss	15	82	ov
ENSG00000188676	39934614	40016392	gain	36	82	ov
ENSG00000188676	39934614	40016392	loss	15	82	ov
ENSG00000176907	40153482	40155310	gain	31	82	ov
ENSG00000176907	40153482	40155310	loss	16	82	ov
ENSG00000165061	40530590	40897833	gain	31	82	ov
ENSG00000165061	40530590	40897833	loss	16	82	ov
ENSG00000104332	41261962	41309473	gain	31	82	ov
ENSG00000104332	41261962	41309473	loss	15	82	ov
ENSG00000147533	41488200	41511095	gain	30	82	ov
ENSG00000147533	41488200	41511095	loss	15	82	ov
ENSG00000147536	41529218	41545030	gain	27	82	ov
ENSG00000147536	41529218	41545030	loss	15	82	ov
ENSG00000158669	41577187	41625001	gain	27	82	ov
ENSG00000158669	41577187	41625001	loss	15	82	ov
ENSG00000165066	41645177	41650817	gain	27	82	ov
ENSG00000165066	41645177	41650817	loss	15	82	ov
ENSG00000029534	41653220	41896762	gain	23	82	ov
ENSG00000029534	41653220	41896762	loss	16	82	ov
ENSG00000083168	41929479	42051994	gain	22	82	ov
ENSG00000083168	41929479	42051994	loss	16	82	ov
ENSG00000070718	42152946	42171673	gain	23	82	ov
ENSG00000070718	42152946	42171673	loss	16	82	ov
ENSG00000104368	42174718	42207709	gain	22	82	ov
ENSG00000104368	42174718	42207709	loss	16	82	ov
ENSG00000104365	42271302	42332460	gain	22	82	ov
ENSG00000104365	42271302	42332460	loss	15	82	ov
ENSG00000070501	42338454	42371808	gain	22	82	ov
ENSG00000070501	42338454	42371808	loss	15	82	ov
ENSG00000104371	42374063	42377229	gain	22	82	ov
ENSG00000104371	42374063	42377229	loss	15	82	ov
ENSG00000078668	42391624	42405937	gain	22	82	ov
ENSG00000078668	42391624	42405937	loss	15	82	ov
ENSG00000168575	42416475	42541926	gain	23	82	ov
ENSG00000168575	42416475	42541926	loss	14	82	ov
ENSG00000176209	42541155	42555195	gain	23	82	ov
ENSG00000176209	42541155	42555195	loss	14	82	ov
ENSG00000147432	42697366	42737407	gain	21	82	ov
ENSG00000147432	42697366	42737407	loss	15	82	ov
ENSG00000147434	42752620	42796392	gain	22	82	ov
ENSG00000147434	42752620	42796392	loss	15	82	ov
ENSG00000131931	42836674	42843325	gain	22	82	ov
ENSG00000131931	42836674	42843325	loss	14	82	ov
ENSG00000120925	42849637	42897290	gain	22	82	ov
ENSG00000120925	42849637	42897290	loss	14	82	ov
ENSG00000168172	42896946	43030535	gain	22	82	ov
ENSG00000168172	42896946	43030535	loss	14	82	ov
ENSG00000254673	43018424	43077334	gain	22	82	ov
ENSG00000254673	43018424	43077334	loss	14	82	ov
ENSG00000168522	43034194	43085788	gain	22	82	ov
ENSG00000168522	43034194	43085788	loss	14	82	ov
ENSG00000185900	43093498	43131180	gain	22	82	ov
ENSG00000185900	43093498	43131180	loss	13	82	ov
ENSG00000165102	43140464	43202855	gain	22	82	ov
ENSG00000165102	43140464	43202855	loss	13	82	ov
ENSG00000164808	47260878	47736306	gain	29	82	ov
ENSG00000164808	47260878	47736306	loss	7	82	ov
ENSG00000221869	47736913	47738164	gain	29	82	ov
ENSG00000221869	47736913	47738164	loss	9	82	ov
ENSG00000253729	47773111	47960178	gain	27	82	ov
ENSG00000253729	47773111	47960178	loss	10	82	ov
ENSG00000104738	47960185	47978160	gain	26	82	ov
ENSG00000104738	47960185	47978160	loss	10	82	ov
ENSG00000169139	48008415	48064708	gain	26	82	ov
ENSG00000169139	48008415	48064708	loss	10	82	ov
ENSG00000034239	48710789	48735311	gain	25	82	ov
ENSG00000034239	48710789	48735311	loss	5	82	ov
ENSG00000019549	48917598	48921740	gain	29	82	ov
ENSG00000019549	48917598	48921740	loss	5	82	ov
ENSG00000168333	49054311	49076093	gain	28	82	ov
ENSG00000168333	49054311	49076093	loss	5	82	ov
ENSG00000147481	49909789	50796692	gain	29	82	ov
ENSG00000147481	49909789	50796692	loss	4	82	ov
ENSG00000147485	51319577	51809445	gain	31	82	ov
ENSG00000147485	51319577	51809445	loss	4	82	ov
ENSG00000168300	51817575	51899186	gain	31	82	ov
ENSG00000168300	51817575	51899186	loss	4	82	ov
ENSG00000147488	52110838	52460959	gain	31	82	ov
ENSG00000147488	52110838	52460959	loss	4	82	ov
ENSG00000196711	52534037	52565430	gain	31	82	ov
ENSG00000196711	52534037	52565430	loss	4	82	ov
ENSG00000023287	52622458	52745843	gain	31	82	ov
ENSG00000023287	52622458	52745843	loss	4	82	ov
ENSG00000183729	52938431	52941117	gain	31	82	ov
ENSG00000183729	52938431	52941117	loss	4	82	ov
ENSG00000082556	53225724	53251637	gain	31	82	ov
ENSG00000082556	53225724	53251637	loss	4	82	ov
ENSG00000047249	53715543	53843558	gain	31	82	ov
ENSG00000047249	53715543	53843558	loss	5	82	ov
ENSG00000147509	53851795	53959303	gain	31	82	ov
ENSG00000147509	53851795	53959303	loss	5	82	ov
ENSG00000187735	53966552	54022456	gain	31	82	ov
ENSG00000187735	53966552	54022456	loss	5	82	ov
ENSG00000280473	53993605	53994438	gain	31	82	ov
ENSG00000280473	53993605	53994438	loss	5	82	ov
ENSG00000120992	54046367	54102017	gain	31	82	ov
ENSG00000120992	54046367	54102017	loss	5	82	ov
ENSG00000137547	54135241	54148514	gain	31	82	ov
ENSG00000137547	54135241	54148514	loss	5	82	ov
ENSG00000164736	54457935	54460892	gain	31	82	ov
ENSG00000164736	54457935	54460892	loss	4	82	ov
ENSG00000104237	54509422	54871720	gain	31	82	ov
ENSG00000104237	54509422	54871720	loss	4	82	ov
ENSG00000206579	55102028	55542054	gain	30	82	ov
ENSG00000206579	55102028	55542054	loss	5	82	ov
ENSG00000167904	55696424	55773407	gain	29	82	ov
ENSG00000167904	55696424	55773407	loss	6	82	ov
ENSG00000137574	55773446	55826445	gain	28	82	ov
ENSG00000137574	55773446	55826445	loss	6	82	ov
ENSG00000254087	55879835	56014169	gain	30	82	ov
ENSG00000254087	55879835	56014169	loss	6	82	ov
ENSG00000008988	56067254	56074510	gain	29	82	ov
ENSG00000008988	56067254	56074510	loss	6	82	ov
ENSG00000172680	56112942	56113982	gain	30	82	ov
ENSG00000172680	56112942	56113982	loss	6	82	ov
ENSG00000181690	56160909	56211324	gain	30	82	ov
ENSG00000181690	56160909	56211324	loss	6	82	ov
ENSG00000170791	56211686	56218809	gain	30	82	ov
ENSG00000170791	56211686	56218809	loss	6	82	ov
ENSG00000170786	56300005	56320776	gain	30	82	ov
ENSG00000170786	56300005	56320776	loss	6	82	ov
ENSG00000181195	56436674	56446671	gain	30	82	ov
ENSG00000181195	56436674	56446671	loss	6	82	ov
ENSG00000104331	56957931	56993867	gain	31	82	ov
ENSG00000104331	56957931	56993867	loss	6	82	ov
ENSG00000169122	57994523	58204279	gain	30	82	ov
ENSG00000169122	57994523	58204279	loss	6	82	ov
ENSG00000215114	58411359	58451501	gain	31	82	ov
ENSG00000215114	58411359	58451501	loss	7	82	ov
ENSG00000167910	58490178	58500163	gain	31	82	ov
ENSG00000167910	58490178	58500163	loss	7	82	ov
ENSG00000137575	58552924	58582859	gain	31	82	ov
ENSG00000137575	58552924	58582859	loss	7	82	ov
ENSG00000035681	58583508	58659853	gain	32	82	ov
ENSG00000035681	58583508	58659853	loss	7	82	ov
ENSG00000198846	58805412	59119147	gain	31	82	ov
ENSG00000198846	58805412	59119147	loss	8	82	ov
ENSG00000178538	60185412	60281400	gain	33	82	ov
ENSG00000178538	60185412	60281400	loss	7	82	ov
ENSG00000104388	60516936	60623644	gain	32	82	ov
ENSG00000104388	60516936	60623644	loss	7	82	ov
ENSG00000171316	60678740	60868028	gain	32	82	ov
ENSG00000171316	60678740	60868028	loss	7	82	ov
ENSG00000177182	61057158	61501645	gain	33	82	ov
ENSG00000177182	61057158	61501645	loss	7	82	ov
ENSG00000198363	61500556	61714640	gain	33	82	ov
ENSG00000198363	61500556	61714640	loss	7	82	ov
ENSG00000185942	62248591	63014000	gain	34	82	ov
ENSG00000185942	62248591	63014000	loss	7	82	ov
ENSG00000137563	63014881	63039407	gain	34	82	ov
ENSG00000137563	63014881	63039407	loss	7	82	ov
ENSG00000137561	63048553	63086053	gain	34	82	ov
ENSG00000137561	63048553	63086053	loss	7	82	ov
ENSG00000185728	63168553	63212786	gain	34	82	ov
ENSG00000185728	63168553	63212786	loss	7	82	ov
ENSG00000180828	64580365	64583627	gain	35	82	ov
ENSG00000180828	64580365	64583627	loss	8	82	ov
ENSG00000172817	64587763	64798737	gain	35	82	ov
ENSG00000172817	64587763	64798737	loss	8	82	ov
ENSG00000104442	65602458	65634217	gain	35	82	ov
ENSG00000104442	65602458	65634217	loss	8	82	ov
ENSG00000066855	65644734	65771261	gain	35	82	ov
ENSG00000066855	65644734	65771261	loss	8	82	ov
ENSG00000205268	65714334	65842322	gain	35	82	ov
ENSG00000205268	65714334	65842322	loss	8	82	ov
ENSG00000147570	66021553	66101245	gain	34	82	ov
ENSG00000147570	66021553	66101245	loss	8	82	ov
ENSG00000147573	66126896	66175485	gain	35	82	ov
ENSG00000147573	66126896	66175485	loss	8	82	ov
ENSG00000147571	66176376	66178464	gain	35	82	ov
ENSG00000147571	66176376	66178464	loss	8	82	ov
ENSG00000179041	66429014	66430733	gain	35	82	ov
ENSG00000179041	66429014	66430733	loss	8	82	ov
ENSG00000147576	66432492	66468907	gain	34	82	ov
ENSG00000147576	66432492	66468907	loss	8	82	ov
ENSG00000169085	66493520	66518524	gain	35	82	ov
ENSG00000169085	66493520	66518524	loss	8	82	ov
ENSG00000185697	66562175	66614247	gain	35	82	ov
ENSG00000185697	66562175	66614247	loss	8	82	ov
ENSG00000175073	66628487	66667231	gain	35	82	ov
ENSG00000175073	66628487	66667231	loss	8	82	ov
ENSG00000270024	66667596	66860472	gain	35	82	ov
ENSG00000270024	66667596	66860472	loss	8	82	ov
ENSG00000213865	66667615	66685564	gain	35	82	ov
ENSG00000213865	66667615	66685564	loss	8	82	ov
ENSG00000278888	66674499	66675916	gain	35	82	ov
ENSG00000278888	66674499	66675916	loss	8	82	ov
ENSG00000104205	66712734	66862022	gain	35	82	ov
ENSG00000104205	66712734	66862022	loss	8	82	ov
ENSG00000178460	66870749	66922048	gain	35	82	ov
ENSG00000178460	66870749	66922048	loss	9	82	ov
ENSG00000261787	66946501	66962591	gain	35	82	ov
ENSG00000261787	66946501	66962591	loss	9	82	ov
ENSG00000178125	66964099	67056604	gain	35	82	ov
ENSG00000178125	66964099	67056604	loss	9	82	ov
ENSG00000121022	67043079	67083783	gain	35	82	ov
ENSG00000121022	67043079	67083783	loss	9	82	ov
ENSG00000104218	67062417	67196778	gain	35	82	ov
ENSG00000104218	67062417	67196778	loss	9	82	ov
ENSG00000066777	67173511	67343781	gain	35	82	ov
ENSG00000066777	67173511	67343781	loss	9	82	ov
ENSG00000165078	67422038	67746378	gain	38	82	ov
ENSG00000165078	67422038	67746378	loss	8	82	ov
ENSG00000046889	67952046	68237032	gain	41	82	ov
ENSG00000046889	67952046	68237032	loss	7	82	ov
ENSG00000165084	68330955	68819023	gain	40	82	ov
ENSG00000165084	68330955	68819023	loss	7	82	ov
ENSG00000137573	69466624	69660915	gain	40	82	ov
ENSG00000137573	69466624	69660915	loss	6	82	ov
ENSG00000137571	69667046	69834978	gain	40	82	ov
ENSG00000137571	69667046	69834978	loss	6	82	ov
ENSG00000147596	70051651	70071693	gain	40	82	ov
ENSG00000147596	70051651	70071693	loss	6	82	ov
ENSG00000140396	70109782	70403808	gain	40	82	ov
ENSG00000140396	70109782	70403808	loss	6	82	ov
ENSG00000067167	70573218	70608416	gain	39	82	ov
ENSG00000067167	70573218	70608416	loss	6	82	ov
ENSG00000147592	70635318	70669185	gain	39	82	ov
ENSG00000147592	70635318	70669185	loss	6	82	ov
ENSG00000221947	70669339	70790371	gain	40	82	ov
ENSG00000221947	70669339	70790371	loss	6	82	ov
ENSG00000104313	71197433	71592025	gain	42	82	ov
ENSG00000104313	71197433	71592025	loss	5	82	ov
ENSG00000178860	71841560	71844412	gain	43	82	ov
ENSG00000178860	71841560	71844412	loss	5	82	ov
ENSG00000104321	72019917	72075584	gain	43	82	ov
ENSG00000104321	72019917	72075584	loss	5	82	ov
ENSG00000182674	72537225	72938349	gain	43	82	ov
ENSG00000182674	72537225	72938349	loss	5	82	ov
ENSG00000147601	73008856	73048123	gain	43	82	ov
ENSG00000147601	73008856	73048123	loss	5	82	ov
ENSG00000164764	73064543	73124088	gain	43	82	ov
ENSG00000164764	73064543	73124088	loss	5	82	ov
ENSG00000274443	73241331	73259530	gain	43	82	ov
ENSG00000274443	73241331	73259530	loss	5	82	ov
ENSG00000147604	73290242	73295789	gain	43	82	ov
ENSG00000147604	73290242	73295789	loss	5	82	ov
ENSG00000121039	73294602	73325281	gain	43	82	ov
ENSG00000121039	73294602	73325281	loss	5	82	ov
ENSG00000040341	73420369	73747708	gain	43	82	ov
ENSG00000040341	73420369	73747708	loss	5	82	ov
ENSG00000258677	73688691	73878854	gain	43	82	ov
ENSG00000258677	73688691	73878854	loss	5	82	ov
ENSG00000104343	73780097	73878910	gain	43	82	ov
ENSG00000104343	73780097	73878910	loss	5	82	ov
ENSG00000154582	73939169	73972307	gain	43	82	ov
ENSG00000154582	73939169	73972307	loss	4	82	ov
ENSG00000175606	73972437	73982783	gain	43	82	ov
ENSG00000175606	73972437	73982783	loss	4	82	ov
ENSG00000154589	73991392	74029079	gain	43	82	ov
ENSG00000154589	73991392	74029079	loss	5	82	ov
ENSG00000104369	74234700	74321540	gain	43	82	ov
ENSG00000104369	74234700	74321540	loss	5	82	ov
ENSG00000104381	74320613	74518007	gain	40	82	ov
ENSG00000104381	74320613	74518007	loss	6	82	ov
ENSG00000137558	74824534	74855029	gain	41	82	ov
ENSG00000137558	74824534	74855029	loss	7	82	ov
ENSG00000121005	74984505	75034558	gain	41	82	ov
ENSG00000121005	74984505	75034558	loss	7	82	ov
ENSG00000164749	75407914	75566834	gain	42	82	ov
ENSG00000164749	75407914	75566834	loss	6	82	ov
ENSG00000091656	76681239	76867281	gain	43	82	ov
ENSG00000091656	76681239	76867281	loss	9	82	ov
ENSG00000164751	76980258	77001044	gain	42	82	ov
ENSG00000164751	76980258	77001044	loss	10	82	ov
ENSG00000171033	78516340	78605267	gain	41	82	ov
ENSG00000171033	78516340	78605267	loss	10	82	ov
ENSG00000104427	78666089	78719765	gain	41	82	ov
ENSG00000104427	78666089	78719765	loss	9	82	ov
ENSG00000104432	78675743	78805523	gain	41	82	ov
ENSG00000104432	78675743	78805523	loss	10	82	ov
ENSG00000104435	79611117	79666158	gain	41	82	ov
ENSG00000104435	79611117	79666158	loss	10	82	ov
ENSG00000164683	79762371	79767857	gain	41	82	ov
ENSG00000164683	79762371	79767857	loss	10	82	ov
ENSG00000147586	79918717	80030289	gain	41	82	ov
ENSG00000147586	79918717	80030289	loss	10	82	ov
ENSG00000276418	79918860	80080775	gain	41	82	ov
ENSG00000276418	79918860	80080775	loss	10	82	ov
ENSG00000076554	80034745	80231232	gain	41	82	ov
ENSG00000076554	80034745	80231232	loss	10	82	ov
ENSG00000205189	80485619	80526265	gain	41	82	ov
ENSG00000205189	80485619	80526265	loss	10	82	ov
ENSG00000164684	80628451	80874781	gain	41	82	ov
ENSG00000164684	80628451	80874781	loss	10	82	ov
ENSG00000076641	80967810	81112068	gain	41	82	ov
ENSG00000076641	80967810	81112068	loss	10	82	ov
ENSG00000164687	81280536	81284777	gain	41	82	ov
ENSG00000164687	81280536	81284777	loss	10	82	ov
ENSG00000147588	81440326	81447439	gain	41	82	ov
ENSG00000147588	81440326	81447439	loss	10	82	ov
ENSG00000205186	81458253	81461579	gain	41	82	ov
ENSG00000205186	81458253	81461579	loss	10	82	ov
ENSG00000170323	81478419	81483236	gain	41	82	ov
ENSG00000170323	81478419	81483236	loss	10	82	ov
ENSG00000197416	81524981	81590139	gain	41	82	ov
ENSG00000197416	81524981	81590139	loss	10	82	ov
ENSG00000133731	81656914	81686331	gain	41	82	ov
ENSG00000133731	81656914	81686331	loss	10	82	ov
ENSG00000253598	81693631	81695058	gain	41	82	ov
ENSG00000253598	81693631	81695058	loss	10	82	ov
ENSG00000104231	81701334	81732903	gain	41	82	ov
ENSG00000104231	81701334	81732903	loss	10	82	ov
ENSG00000164695	81732448	81759515	gain	40	82	ov
ENSG00000164695	81732448	81759515	loss	10	82	ov
ENSG00000104497	81799581	81842866	gain	41	82	ov
ENSG00000104497	81799581	81842866	loss	10	82	ov
ENSG00000184672	84182787	84921844	gain	38	82	ov
ENSG00000184672	84182787	84921844	loss	12	82	ov
ENSG00000133739	85107215	85146080	gain	38	82	ov
ENSG00000133739	85107215	85146080	loss	12	82	ov
ENSG00000133740	85177154	85217158	gain	37	82	ov
ENSG00000133740	85177154	85217158	loss	13	82	ov
ENSG00000176731	85214048	85220421	gain	37	82	ov
ENSG00000176731	85214048	85220421	loss	13	82	ov
ENSG00000185015	85220587	85284073	gain	37	82	ov
ENSG00000185015	85220587	85284073	loss	13	82	ov
ENSG00000133742	85327608	85379014	gain	37	82	ov
ENSG00000133742	85327608	85379014	loss	13	82	ov
ENSG00000164879	85373436	85449040	gain	37	82	ov
ENSG00000164879	85373436	85449040	loss	13	82	ov
ENSG00000104267	85463968	85481493	gain	37	82	ov
ENSG00000104267	85463968	85481493	loss	13	82	ov
ENSG00000147614	85987323	86154225	gain	40	82	ov
ENSG00000147614	85987323	86154225	loss	11	82	ov
ENSG00000147613	86047109	86088621	gain	40	82	ov
ENSG00000147613	86047109	86088621	loss	11	82	ov
ENSG00000164893	86214063	86321146	gain	40	82	ov
ENSG00000164893	86214063	86321146	loss	11	82	ov
ENSG00000123124	86342547	86478420	gain	40	82	ov
ENSG00000123124	86342547	86478420	loss	11	82	ov
ENSG00000176623	86468257	86514357	gain	40	82	ov
ENSG00000176623	86468257	86514357	loss	11	82	ov
ENSG00000085719	86514435	86561498	gain	40	82	ov
ENSG00000085719	86514435	86561498	loss	11	82	ov
ENSG00000170289	86553977	86743675	gain	40	82	ov
ENSG00000170289	86553977	86743675	loss	11	82	ov
ENSG00000176571	86866415	87615219	gain	40	82	ov
ENSG00000176571	86866415	87615219	loss	10	82	ov
ENSG00000176566	87870747	87874015	gain	40	82	ov
ENSG00000176566	87870747	87874015	loss	10	82	ov
ENSG00000156103	88032011	88328025	gain	40	82	ov
ENSG00000156103	88032011	88328025	loss	10	82	ov
ENSG00000104312	89757806	89791064	gain	42	82	ov
ENSG00000104312	89757806	89791064	loss	9	82	ov
ENSG00000164823	89901849	89927888	gain	42	82	ov
ENSG00000164823	89901849	89927888	loss	9	82	ov
ENSG00000104320	89933331	90003228	gain	43	82	ov
ENSG00000104320	89933331	90003228	loss	8	82	ov
ENSG00000104325	90001405	90053633	gain	44	82	ov
ENSG00000104325	90001405	90053633	loss	8	82	ov
ENSG00000104327	90058608	90095475	gain	44	82	ov
ENSG00000104327	90058608	90095475	loss	8	82	ov
ENSG00000180694	90621995	90791632	gain	44	82	ov
ENSG00000180694	90621995	90791632	loss	8	82	ov
ENSG00000123119	90791741	90959393	gain	44	82	ov
ENSG00000123119	90791741	90959393	loss	8	82	ov
ENSG00000253250	90958471	90985238	gain	44	82	ov
ENSG00000253250	90958471	90985238	loss	8	82	ov
ENSG00000155099	90993802	91040872	gain	44	82	ov
ENSG00000155099	90993802	91040872	loss	8	82	ov
ENSG00000155100	91070196	91087095	gain	44	82	ov
ENSG00000155100	91070196	91087095	loss	8	82	ov
ENSG00000214954	91101832	91219236	gain	44	82	ov
ENSG00000214954	91101832	91219236	loss	8	82	ov
ENSG00000147606	91209494	91398155	gain	44	82	ov
ENSG00000147606	91209494	91398155	loss	8	82	ov
ENSG00000079102	91954967	92103286	gain	40	82	ov
ENSG00000079102	91954967	92103286	loss	6	82	ov
ENSG00000205133	92883532	93017673	gain	38	82	ov
ENSG00000205133	92883532	93017673	loss	8	82	ov
ENSG00000188343	93698561	93731527	gain	33	82	ov
ENSG00000188343	93698561	93731527	loss	8	82	ov
ENSG00000183808	93728155	93741017	gain	33	82	ov
ENSG00000183808	93728155	93741017	loss	8	82	ov
ENSG00000164953	93754844	93819234	gain	33	82	ov
ENSG00000164953	93754844	93819234	loss	9	82	ov
ENSG00000164951	93857807	93926068	gain	34	82	ov
ENSG00000164951	93857807	93926068	loss	9	82	ov
ENSG00000079112	94127162	94217303	gain	34	82	ov
ENSG00000079112	94127162	94217303	loss	9	82	ov
ENSG00000164949	94249253	94262350	gain	32	82	ov
ENSG00000164949	94249253	94262350	loss	9	82	ov
ENSG00000197275	94371960	94475115	gain	32	82	ov
ENSG00000197275	94371960	94475115	loss	9	82	ov
ENSG00000265817	94378377	94436952	gain	32	82	ov
ENSG00000265817	94378377	94436952	loss	9	82	ov
ENSG00000164944	94487689	94553529	gain	32	82	ov
ENSG00000164944	94487689	94553529	loss	9	82	ov
ENSG00000104413	94641074	94707466	gain	32	82	ov
ENSG00000104413	94641074	94707466	loss	9	82	ov
ENSG00000156162	94719703	94793836	gain	32	82	ov
ENSG00000156162	94719703	94793836	loss	9	82	ov
ENSG00000164941	94813311	94881746	gain	32	82	ov
ENSG00000164941	94813311	94881746	loss	9	82	ov
ENSG00000175305	94879770	94896678	gain	32	82	ov
ENSG00000175305	94879770	94896678	loss	9	82	ov
ENSG00000156170	94895767	95116455	gain	32	82	ov
ENSG00000156170	94895767	95116455	loss	9	82	ov
ENSG00000164938	94925972	94949378	gain	33	82	ov
ENSG00000164938	94925972	94949378	loss	9	82	ov
ENSG00000175895	95133785	95156685	gain	32	82	ov
ENSG00000175895	95133785	95156685	loss	10	82	ov
ENSG00000156172	95244913	95269201	gain	33	82	ov
ENSG00000156172	95244913	95269201	loss	10	82	ov
ENSG00000156466	96142333	96160806	gain	34	82	ov
ENSG00000156466	96142333	96160806	loss	9	82	ov
ENSG00000156467	96222947	96235546	gain	34	82	ov
ENSG00000156467	96222947	96235546	loss	9	82	ov
ENSG00000156469	96239398	96261610	gain	34	82	ov
ENSG00000156469	96239398	96261610	loss	9	82	ov
ENSG00000156471	96261902	96336995	gain	34	82	ov
ENSG00000156471	96261902	96336995	loss	9	82	ov
ENSG00000169439	96493813	96611790	gain	33	82	ov
ENSG00000169439	96493813	96611790	loss	9	82	ov
ENSG00000104324	96645242	97149654	gain	34	82	ov
ENSG00000104324	96645242	97149654	loss	9	82	ov
ENSG00000180543	97273488	97277928	gain	34	82	ov
ENSG00000180543	97273488	97277928	loss	9	82	ov
ENSG00000147649	97644184	97730260	gain	35	82	ov
ENSG00000147649	97644184	97730260	loss	8	82	ov
ENSG00000104341	97775057	97853013	gain	35	82	ov
ENSG00000104341	97775057	97853013	loss	8	82	ov
ENSG00000132561	97868840	98036724	gain	36	82	ov
ENSG00000132561	97868840	98036724	loss	8	82	ov
ENSG00000156482	98024851	98046469	gain	37	82	ov
ENSG00000156482	98024851	98046469	loss	8	82	ov
ENSG00000177459	98064522	98093610	gain	37	82	ov
ENSG00000177459	98064522	98093610	loss	8	82	ov
ENSG00000132541	98102344	98117171	gain	37	82	ov
ENSG00000132541	98102344	98117171	loss	8	82	ov
ENSG00000104356	98117293	98159835	gain	37	82	ov
ENSG00000104356	98117293	98159835	loss	8	82	ov
