NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
55174	19817415.0	19852066.0	gain	5	140	pdac
55174	19817415.0	19852066.0	loss	20	140	pdac
4023	19939252.0	19967258.0	gain	4	140	pdac
4023	19939252.0	19967258.0	loss	21	140	pdac
6570	20144854.0	20183135.0	gain	4	140	pdac
6570	20144854.0	20183135.0	loss	21	140	pdac
526	20197380.0	20221695.0	gain	4	140	pdac
526	20197380.0	20221695.0	loss	21	140	pdac
11178	20246164.0	20303962.0	gain	4	140	pdac
11178	20246164.0	20303962.0	loss	21	140	pdac
100874051	20275772.0	20290457.0	gain	4	140	pdac
100874051	20275772.0	20290457.0	loss	21	140	pdac
102467222	20953632.0	20968937.0	gain	4	140	pdac
102467222	20953632.0	20968937.0	loss	21	140	pdac
286114	20973985.0	20995118.0	gain	4	140	pdac
286114	20973985.0	20995118.0	loss	21	140	pdac
101929172	21298238.0	21309448.0	gain	4	140	pdac
101929172	21298238.0	21309448.0	loss	21	140	pdac
2675	21690397.0	21812344.0	gain	4	140	pdac
2675	21690397.0	21812344.0	loss	21	140	pdac
9046	21908872.0	21913689.0	gain	4	140	pdac
9046	21908872.0	21913689.0	loss	21	140	pdac
23039	21919661.0	22006584.0	gain	4	140	pdac
23039	21919661.0	22006584.0	loss	21	140	pdac
10361	22024133.0	22036896.0	gain	4	140	pdac
10361	22024133.0	22036896.0	loss	21	140	pdac
8822	22039671.0	22048808.0	gain	4	140	pdac
8822	22039671.0	22048808.0	loss	21	140	pdac
2039	22048930.0	22082524.0	gain	4	140	pdac
2039	22048930.0	22082524.0	loss	21	140	pdac
64760	22089149.0	22104910.0	gain	4	140	pdac
64760	22089149.0	22104910.0	loss	21	140	pdac
79873	22106877.0	22110481.0	gain	4	140	pdac
79873	22106877.0	22110481.0	loss	21	140	pdac
55806	22114418.0	22131051.0	gain	4	140	pdac
55806	22114418.0	22131051.0	loss	21	140	pdac
80346	22138019.0	22141906.0	gain	4	140	pdac
80346	22138019.0	22141906.0	loss	21	140	pdac
203190	22146829.0	22156805.0	gain	4	140	pdac
203190	22146829.0	22156805.0	loss	21	140	pdac
6440	22157382.0	22164478.0	gain	4	140	pdac
6440	22157382.0	22164478.0	loss	21	140	pdac
649	22165371.0	22212325.0	gain	4	140	pdac
649	22165371.0	22212325.0	loss	21	140	pdac
9796	22219702.0	22232098.0	gain	4	140	pdac
9796	22219702.0	22232098.0	loss	21	140	pdac
407037	22244965.0	22245036.0	gain	4	140	pdac
407037	22244965.0	22245036.0	loss	21	140	pdac
661	22245132.0	22254600.0	gain	4	140	pdac
661	22245132.0	22254600.0	loss	21	140	pdac
100507071	22254575.0	22275161.0	gain	4	140	pdac
100507071	22254575.0	22275161.0	loss	21	140	pdac
55124	22275315.0	22357567.0	gain	4	140	pdac
55124	22275315.0	22357567.0	loss	21	140	pdac
23516	22367277.0	22434128.0	gain	4	140	pdac
23516	22367277.0	22434128.0	loss	21	140	pdac
5533	22441077.0	22541124.0	gain	4	140	pdac
5533	22441077.0	22541124.0	loss	21	140	pdac
10174	22544972.0	22575787.0	gain	4	140	pdac
10174	22544972.0	22575787.0	loss	21	140	pdac
64236	22578740.0	22598025.0	gain	4	140	pdac
64236	22578740.0	22598025.0	loss	21	140	pdac
541565	22599598.0	22604141.0	gain	4	140	pdac
541565	22599598.0	22604141.0	loss	21	140	pdac
57805	22604756.0	22621513.0	gain	4	140	pdac
57805	22604756.0	22621513.0	loss	21	140	pdac
55909	22620417.0	22669120.0	gain	4	140	pdac
55909	22620417.0	22669120.0	loss	21	140	pdac
80094	22640370.0	22642208.0	gain	4	140	pdac
80094	22640370.0	22642208.0	loss	21	140	pdac
1960	22687658.0	22693479.0	gain	4	140	pdac
1960	22687658.0	22693479.0	loss	21	140	pdac
157310	22713250.0	22941076.0	gain	4	140	pdac
157310	22713250.0	22941076.0	loss	21	140	pdac
101929237	22877971.0	22888021.0	gain	4	140	pdac
101929237	22877971.0	22888021.0	loss	21	140	pdac
23221	22950812.0	23020198.0	gain	4	140	pdac
23221	22950812.0	23020198.0	loss	21	140	pdac
8795	23020132.0	23069030.0	gain	4	140	pdac
8795	23020132.0	23069030.0	loss	21	140	pdac
286059	23068228.0	23083618.0	gain	4	140	pdac
286059	23068228.0	23083618.0	loss	21	140	pdac
254896	23084354.0	23103557.0	gain	4	140	pdac
254896	23084354.0	23103557.0	loss	21	140	pdac
8794	23102920.0	23117444.0	gain	4	140	pdac
8794	23102920.0	23117444.0	loss	21	140	pdac
8793	23135587.0	23164026.0	gain	4	140	pdac
8793	23135587.0	23164026.0	loss	21	140	pdac
8797	23190451.0	23225101.0	gain	4	140	pdac
8797	23190451.0	23225101.0	loss	21	140	pdac
389641	23225220.0	23230925.0	gain	4	140	pdac
389641	23225220.0	23230925.0	loss	21	140	pdac
91782	23243636.0	23261998.0	gain	4	140	pdac
91782	23243636.0	23261998.0	loss	21	140	pdac
203069	23288091.0	23296278.0	gain	4	140	pdac
203069	23288091.0	23296278.0	loss	21	140	pdac
4017	23296896.0	23404119.0	gain	4	140	pdac
4017	23296896.0	23404119.0	loss	21	140	pdac
100507156	23336207.0	23366124.0	gain	4	140	pdac
100507156	23336207.0	23366124.0	loss	21	140	pdac
9583	23429161.0	23457646.0	gain	4	140	pdac
9583	23429161.0	23457646.0	loss	21	140	pdac
51312	23528955.0	23575462.0	gain	4	140	pdac
51312	23528955.0	23575462.0	loss	21	140	pdac
4824	23678692.0	23682937.0	gain	4	140	pdac
4824	23678692.0	23682937.0	loss	21	140	pdac
137814	23701739.0	23706755.0	gain	4	140	pdac
137814	23701739.0	23706755.0	loss	21	140	pdac
6781	23841928.0	23854805.0	gain	4	140	pdac
6781	23841928.0	23854805.0	loss	21	140	pdac
10863	24294068.0	24359013.0	gain	4	140	pdac
10863	24294068.0	24359013.0	loss	21	140	pdac
101929294	24295813.0	24548617.0	gain	4	140	pdac
101929294	24295813.0	24548617.0	loss	21	140	pdac
27299	24384284.0	24406012.0	gain	4	140	pdac
27299	24384284.0	24406012.0	loss	21	140	pdac
8756	24441025.0	24509564.0	gain	4	140	pdac
8756	24441025.0	24509564.0	loss	21	140	pdac
101929315	24490311.0	24514867.0	gain	4	140	pdac
101929315	24490311.0	24514867.0	loss	21	140	pdac
4741	24913760.0	24919092.0	gain	4	140	pdac
4741	24913760.0	24919092.0	loss	21	140	pdac
4747	24950954.0	24956611.0	gain	4	140	pdac
4747	24950954.0	24956611.0	loss	21	140	pdac
102465506	24953795.0	24953866.0	gain	4	140	pdac
102465506	24953795.0	24953866.0	loss	19	140	pdac
80005	25184688.0	25415710.0	gain	4	140	pdac
80005	25184688.0	25415710.0	loss	19	140	pdac
102465527	25345401.0	25345473.0	gain	4	140	pdac
102465527	25345401.0	25345473.0	loss	19	140	pdac
2796	25419257.0	25425039.0	gain	4	140	pdac
2796	25419257.0	25425039.0	loss	19	140	pdac
54793	25427846.0	25458432.0	gain	4	140	pdac
54793	25427846.0	25458432.0	loss	19	140	pdac
157313	25458930.0	25507916.0	gain	4	140	pdac
157313	25458930.0	25507916.0	loss	19	140	pdac
64641	25841724.0	26045412.0	gain	4	140	pdac
64641	25841724.0	26045412.0	loss	19	140	pdac
5520	26291507.0	26372679.0	gain	4	140	pdac
5520	26291507.0	26372679.0	loss	19	140	pdac
665	26383053.0	26413126.0	gain	4	140	pdac
665	26383053.0	26413126.0	loss	18	140	pdac
10687	26504700.0	26513871.0	gain	4	140	pdac
10687	26504700.0	26513871.0	loss	18	140	pdac
1808	26514030.0	26658174.0	gain	4	140	pdac
1808	26514030.0	26658174.0	loss	18	140	pdac
148	26748149.0	26867378.0	gain	4	140	pdac
148	26748149.0	26867378.0	loss	18	140	pdac
100313884	27048852.0	27048962.0	gain	4	140	pdac
100313884	27048852.0	27048962.0	loss	18	140	pdac
81551	27235307.0	27258403.0	gain	4	140	pdac
81551	27235307.0	27258403.0	loss	18	140	pdac
23087	27284885.0	27311271.0	gain	4	140	pdac
23087	27284885.0	27311271.0	loss	18	140	pdac
2185	27310505.0	27459390.0	gain	4	140	pdac
2185	27310505.0	27459390.0	loss	18	140	pdac
102465507	27433369.0	27433433.0	gain	4	140	pdac
102465507	27433369.0	27433433.0	loss	18	140	pdac
1135	27459755.0	27479260.0	gain	4	140	pdac
1135	27459755.0	27479260.0	loss	18	140	pdac
2053	27491142.0	27545563.0	gain	4	140	pdac
2053	27491142.0	27545563.0	loss	18	140	pdac
1191	27596916.0	27614699.0	gain	4	140	pdac
1191	27596916.0	27614699.0	loss	18	140	pdac
102465508	27610600.0	27610750.0	gain	4	140	pdac
102465508	27610600.0	27610750.0	loss	18	140	pdac
51435	27633462.0	27734140.0	gain	4	140	pdac
51435	27633462.0	27734140.0	loss	18	140	pdac
100500871	27701672.0	27701766.0	gain	4	140	pdac
100500871	27701672.0	27701766.0	loss	18	140	pdac
100500858	27701676.0	27701758.0	gain	4	140	pdac
100500858	27701676.0	27701758.0	loss	18	140	pdac
55246	27733315.0	27772639.0	gain	4	140	pdac
55246	27733315.0	27772639.0	loss	18	140	pdac
157570	27771973.0	27819659.0	gain	4	140	pdac
157570	27771973.0	27819659.0	loss	18	140	pdac
55872	27809623.0	27837816.0	gain	4	140	pdac
55872	27809623.0	27837816.0	loss	18	140	pdac
286133	27869882.0	27992672.0	gain	4	140	pdac
286133	27869882.0	27992672.0	loss	18	140	pdac
100422828	27886038.0	27886115.0	gain	4	140	pdac
100422828	27886038.0	27886115.0	loss	18	140	pdac
389643	28021963.0	28083935.0	gain	4	140	pdac
389643	28021963.0	28083935.0	loss	18	140	pdac
55140	28090231.0	28191152.0	gain	4	140	pdac
55140	28090231.0	28191152.0	loss	18	140	pdac
5368	28316987.0	28343350.0	gain	4	140	pdac
5368	28316987.0	28343350.0	loss	18	140	pdac
55893	28345589.0	28386459.0	gain	4	140	pdac
55893	28345589.0	28386459.0	loss	18	140	pdac
157574	28428411.0	28490228.0	gain	4	140	pdac
157574	28428411.0	28490228.0	loss	18	140	pdac
7976	28494211.0	28574257.0	gain	4	140	pdac
7976	28494211.0	28574257.0	loss	18	140	pdac
100422903	28505115.0	28505181.0	gain	4	140	pdac
100422903	28505115.0	28505181.0	loss	18	140	pdac
2137	28607735.0	28755598.0	gain	4	140	pdac
2137	28607735.0	28755598.0	loss	18	140	pdac
101929402	28698402.0	28701463.0	gain	4	140	pdac
101929402	28698402.0	28701463.0	loss	18	140	pdac
55756	28767660.0	28889968.0	gain	4	140	pdac
55756	28767660.0	28889968.0	loss	18	140	pdac
79618	28890115.0	29053269.0	gain	4	140	pdac
79618	28890115.0	29053269.0	loss	18	140	pdac
23303	29067277.0	29263387.0	gain	4	140	pdac
23303	29067277.0	29263387.0	loss	18	140	pdac
1846	29333063.0	29350683.0	gain	4	140	pdac
1846	29333063.0	29350683.0	loss	17	140	pdac
619351	29721258.0	29748108.0	gain	5	140	pdac
619351	29721258.0	29748108.0	loss	16	140	pdac
101929450	29748308.0	29798491.0	gain	5	140	pdac
101929450	29748308.0	29798491.0	loss	16	140	pdac
101929470	29815003.0	29828503.0	gain	5	140	pdac
101929470	29815003.0	29828503.0	loss	16	140	pdac
286135	29921512.0	29953608.0	gain	5	140	pdac
286135	29921512.0	29953608.0	loss	16	140	pdac
100422876	29957271.0	29957347.0	gain	5	140	pdac
100422876	29957271.0	29957347.0	loss	16	140	pdac
51669	30063002.0	30083207.0	gain	5	140	pdac
51669	30063002.0	30083207.0	loss	16	140	pdac
23484	30095407.0	30138347.0	gain	5	140	pdac
23484	30095407.0	30138347.0	loss	16	140	pdac
619373	30131670.0	30144664.0	gain	5	140	pdac
619373	30131670.0	30144664.0	loss	16	140	pdac
10671	30156368.0	30183638.0	gain	5	140	pdac
10671	30156368.0	30183638.0	loss	16	140	pdac
100128750	30382118.0	30385400.0	gain	5	140	pdac
100128750	30382118.0	30385400.0	loss	16	140	pdac
11030	30384540.0	30572255.0	gain	5	140	pdac
11030	30384540.0	30572255.0	loss	16	140	pdac
2961	30578317.0	30658235.0	gain	6	140	pdac
2961	30578317.0	30658235.0	loss	16	140	pdac
100507341	30638579.0	30646063.0	gain	6	140	pdac
100507341	30638579.0	30646063.0	loss	16	140	pdac
2936	30678065.0	30727845.0	gain	6	140	pdac
2936	30678065.0	30727845.0	loss	16	140	pdac
7993	30729134.0	30767005.0	gain	6	140	pdac
7993	30729134.0	30767005.0	loss	16	140	pdac
5516	30785615.0	30812817.0	gain	6	140	pdac
5516	30785615.0	30812817.0	loss	16	140	pdac
56154	30831543.0	30913007.0	gain	6	140	pdac
56154	30831543.0	30913007.0	loss	16	140	pdac
29942	30995801.0	31033355.0	gain	5	140	pdac
29942	30995801.0	31033355.0	loss	16	140	pdac
7486	31033809.0	31176137.0	gain	5	140	pdac
7486	31033809.0	31176137.0	loss	16	140	pdac
3084	31639244.0	32774045.0	gain	5	140	pdac
3084	31639244.0	32774045.0	loss	16	140	pdac
100856811	32025735.0	32139476.0	gain	5	140	pdac
100856811	32025735.0	32139476.0	loss	16	140	pdac
100874286	32440745.0	32442724.0	gain	5	140	pdac
100874286	32440745.0	32442724.0	loss	16	140	pdac
84750	33308060.0	33473145.0	gain	6	140	pdac
84750	33308060.0	33473145.0	loss	15	140	pdac
84549	33485181.0	33501261.0	gain	6	140	pdac
84549	33485181.0	33501261.0	loss	15	140	pdac
80185	33498721.0	33513134.0	gain	6	140	pdac
80185	33498721.0	33513134.0	loss	15	140	pdac
692084	33513474.0	33513577.0	gain	6	140	pdac
692084	33513474.0	33513577.0	loss	15	140	pdac
79845	33547753.0	33567127.0	gain	7	140	pdac
79845	33547753.0	33567127.0	loss	14	140	pdac
78986	33591329.0	33600022.0	gain	8	140	pdac
78986	33591329.0	33600022.0	loss	13	140	pdac
103689844	34783920.0	34864797.0	gain	8	140	pdac
103689844	34783920.0	34864797.0	loss	13	140	pdac
137970	35235474.0	35796539.0	gain	9	140	pdac
137970	35235474.0	35796539.0	loss	12	140	pdac
101929550	35672162.0	35710319.0	gain	8	140	pdac
101929550	35672162.0	35710319.0	loss	13	140	pdac
157855	36784373.0	36936124.0	gain	10	140	pdac
157855	36784373.0	36936124.0	loss	12	140	pdac
100507420	37403515.0	37599838.0	gain	11	140	pdac
100507420	37403515.0	37599838.0	loss	12	140	pdac
80139	37695781.0	37700018.0	gain	12	140	pdac
80139	37695781.0	37700018.0	loss	11	140	pdac
101929622	37717578.0	37733492.0	gain	12	140	pdac
101929622	37717578.0	37733492.0	loss	11	140	pdac
102723701	37734760.0	37737425.0	gain	12	140	pdac
102723701	37734760.0	37737425.0	loss	11	140	pdac
11160	37736633.0	37758421.0	gain	12	140	pdac
11160	37736633.0	37758421.0	loss	11	140	pdac
728024	37746553.0	37748045.0	gain	12	140	pdac
728024	37746553.0	37748045.0	loss	11	140	pdac
11212	37762545.0	37779767.0	gain	12	140	pdac
11212	37762545.0	37779767.0	loss	11	140	pdac
25960	37796882.0	37844895.0	gain	12	140	pdac
25960	37796882.0	37844895.0	loss	11	140	pdac
55290	37843267.0	37849860.0	gain	12	140	pdac
55290	37843267.0	37849860.0	loss	11	140	pdac
80223	37858617.0	37899496.0	gain	12	140	pdac
80223	37858617.0	37899496.0	loss	11	140	pdac
137362	37934280.0	37940123.0	gain	12	140	pdac
137362	37934280.0	37940123.0	loss	11	140	pdac
155	37962989.0	37966598.0	gain	12	140	pdac
155	37962989.0	37966598.0	loss	11	140	pdac
1978	38030533.0	38060364.0	gain	12	140	pdac
1978	38030533.0	38060364.0	loss	11	140	pdac
9070	38105492.0	38140079.0	gain	12	140	pdac
9070	38105492.0	38140079.0	loss	11	140	pdac
6770	38142699.0	38150951.0	gain	12	140	pdac
6770	38142699.0	38150951.0	loss	11	140	pdac
27257	38163320.0	38176729.0	gain	12	140	pdac
27257	38163320.0	38176729.0	loss	11	140	pdac
9530	38176854.0	38213300.0	gain	12	140	pdac
9530	38176854.0	38213300.0	loss	11	140	pdac
23259	38231584.0	38273646.0	gain	12	140	pdac
23259	38231584.0	38273646.0	loss	11	140	pdac
84513	38263129.0	38269223.0	gain	12	140	pdac
84513	38263129.0	38269223.0	loss	11	140	pdac
54904	38269703.0	38382270.0	gain	12	140	pdac
54904	38269703.0	38382270.0	loss	11	140	pdac
137994	38382430.0	38409526.0	gain	11	140	pdac
137994	38382430.0	38409526.0	loss	12	140	pdac
2260	38411142.0	38468634.0	gain	11	140	pdac
2260	38411142.0	38468634.0	loss	12	140	pdac
389649	38510833.0	38528661.0	gain	11	140	pdac
389649	38510833.0	38528661.0	loss	12	140	pdac
286140	38600172.0	38601256.0	gain	11	140	pdac
286140	38600172.0	38601256.0	loss	12	140	pdac
6867	38728581.0	38853027.0	gain	11	140	pdac
6867	38728581.0	38853027.0	loss	12	140	pdac
59339	38901345.0	38973911.0	gain	11	140	pdac
59339	38901345.0	38973911.0	loss	11	140	pdac
203100	38974227.0	38988662.0	gain	11	140	pdac
203100	38974227.0	38988662.0	loss	11	140	pdac
83877	38988807.0	38996989.0	gain	11	140	pdac
83877	38988807.0	38996989.0	loss	11	140	pdac
8754	38996972.0	39105260.0	gain	12	140	pdac
8754	38996972.0	39105260.0	loss	10	140	pdac
203102	39107528.0	39284916.0	gain	13	140	pdac
203102	39107528.0	39284916.0	loss	10	140	pdac
255926	39314631.0	39417377.0	gain	13	140	pdac
255926	39314631.0	39417377.0	loss	10	140	pdac
1587	39451044.0	39522988.0	gain	13	140	pdac
1587	39451044.0	39522988.0	loss	10	140	pdac
100130964	39563111.0	39580133.0	gain	13	140	pdac
100130964	39563111.0	39580133.0	loss	10	140	pdac
8749	39584567.0	39730064.0	gain	13	140	pdac
8749	39584567.0	39730064.0	loss	10	140	pdac
2515	39743734.0	39838226.0	gain	13	140	pdac
2515	39743734.0	39838226.0	loss	10	140	pdac
3620	39913890.0	39928789.0	gain	13	140	pdac
3620	39913890.0	39928789.0	loss	10	140	pdac
169355	39934650.0	40016391.0	gain	13	140	pdac
169355	39934650.0	40016391.0	loss	10	140	pdac
56892	40153481.0	40155309.0	gain	13	140	pdac
56892	40153481.0	40155309.0	loss	9	140	pdac
79698	40530589.0	40897825.0	gain	13	140	pdac
79698	40530589.0	40897825.0	loss	9	140	pdac
6422	41261961.0	41309472.0	gain	12	140	pdac
6422	41261961.0	41309472.0	loss	10	140	pdac
100847068	41271047.0	41271142.0	gain	12	140	pdac
100847068	41271047.0	41271142.0	loss	10	140	pdac
51125	41490395.0	41510979.0	gain	12	140	pdac
51125	41490395.0	41510979.0	loss	10	140	pdac
84296	41529260.0	41545029.0	gain	12	140	pdac
84296	41529260.0	41545029.0	loss	10	140	pdac
102723729	41534304.0	41578367.0	gain	12	140	pdac
102723729	41534304.0	41578367.0	loss	10	140	pdac
137964	41578199.0	41625000.0	gain	12	140	pdac
137964	41578199.0	41625000.0	loss	10	140	pdac
157848	41645176.0	41650816.0	gain	12	140	pdac
157848	41645176.0	41650816.0	loss	10	140	pdac
286	41653224.0	41896740.0	gain	13	140	pdac
286	41653224.0	41896740.0	loss	10	140	pdac
619554	41660440.0	41660507.0	gain	12	140	pdac
619554	41660440.0	41660507.0	loss	10	140	pdac
102465696	41660443.0	41660506.0	gain	12	140	pdac
102465696	41660443.0	41660506.0	loss	10	140	pdac
7994	41929478.0	42051986.0	gain	13	140	pdac
7994	41929478.0	42051986.0	loss	10	140	pdac
105379393	42051749.0	42104986.0	gain	13	140	pdac
105379393	42051749.0	42104986.0	loss	10	140	pdac
10947	42153062.0	42171182.0	gain	13	140	pdac
10947	42153062.0	42171182.0	loss	10	140	pdac
5327	42174717.0	42207564.0	gain	13	140	pdac
5327	42174717.0	42207564.0	loss	10	140	pdac
101929897	42255319.0	42270960.0	gain	13	140	pdac
101929897	42255319.0	42270960.0	loss	10	140	pdac
3551	42271301.0	42332459.0	gain	13	140	pdac
3551	42271301.0	42332459.0	loss	10	140	pdac
5423	42338493.0	42371807.0	gain	13	140	pdac
5423	42338493.0	42371807.0	loss	9	140	pdac
27121	42374062.0	42391321.0	gain	13	140	pdac
27121	42374062.0	42391321.0	loss	9	140	pdac
7419	42391760.0	42405936.0	gain	13	140	pdac
7419	42391760.0	42405936.0	loss	9	140	pdac
6575	42416474.0	42541953.0	gain	13	140	pdac
6575	42416474.0	42541953.0	loss	9	140	pdac
114926	42541147.0	42555194.0	gain	13	140	pdac
114926	42541147.0	42555194.0	loss	9	140	pdac
1142	42697365.0	42737406.0	gain	13	140	pdac
1142	42697365.0	42737406.0	loss	8	140	pdac
8973	42752619.0	42768785.0	gain	13	140	pdac
8973	42752619.0	42768785.0	loss	8	140	pdac
55145	42836673.0	42843324.0	gain	12	140	pdac
55145	42836673.0	42843324.0	loss	8	140	pdac
81790	42849636.0	42897298.0	gain	12	140	pdac
81790	42849636.0	42897298.0	loss	8	140	pdac
100616115	42896196.0	42896274.0	gain	12	140	pdac
100616115	42896196.0	42896274.0	loss	8	140	pdac
84376	42896977.0	43030534.0	gain	12	140	pdac
84376	42896977.0	43030534.0	loss	8	140	pdac
2339	43056322.0	43085784.0	gain	16	140	pdac
2339	43056322.0	43085784.0	loss	5	140	pdac
84197	43093514.0	43123433.0	gain	16	140	pdac
84197	43093514.0	43123433.0	loss	5	140	pdac
138050	43140463.0	43202854.0	gain	16	140	pdac
138050	43140463.0	43202854.0	loss	5	140	pdac
340441	43292369.0	43365174.0	gain	16	140	pdac
340441	43292369.0	43365174.0	loss	5	140	pdac
497634	46840885.0	46855784.0	gain	16	140	pdac
497634	46840885.0	46855784.0	loss	5	140	pdac
100287846	47189306.0	47193261.0	gain	16	140	pdac
100287846	47189306.0	47193261.0	loss	2	140	pdac
23514	47260877.0	47736305.0	gain	18	140	pdac
23514	47260877.0	47736305.0	loss	2	140	pdac
1052	47736912.0	47738163.0	gain	18	140	pdac
1052	47736912.0	47738163.0	loss	2	140	pdac
5591	47773110.0	47960135.0	gain	18	140	pdac
5591	47773110.0	47960135.0	loss	2	140	pdac
4173	47960940.0	47978159.0	gain	18	140	pdac
4173	47960940.0	47978159.0	loss	2	140	pdac
7336	47997436.0	48064707.0	gain	18	140	pdac
7336	47997436.0	48064707.0	loss	2	140	pdac
101929268	48551566.0	48698509.0	gain	18	140	pdac
101929268	48551566.0	48698509.0	loss	2	140	pdac
101929217	48620402.0	48623894.0	gain	18	140	pdac
101929217	48620402.0	48623894.0	loss	2	140	pdac
79645	48710788.0	48735310.0	gain	19	140	pdac
79645	48710788.0	48735310.0	loss	2	140	pdac
6591	48917597.0	48921428.0	gain	19	140	pdac
6591	48917597.0	48921428.0	loss	2	140	pdac
492307	49054335.0	49076092.0	gain	19	140	pdac
492307	49054335.0	49076092.0	loss	2	140	pdac
100507464	49496762.0	49512179.0	gain	19	140	pdac
100507464	49496762.0	49512179.0	loss	2	140	pdac
54212	49909795.0	50796691.0	gain	18	140	pdac
54212	49909795.0	50796691.0	loss	3	140	pdac
137902	51319576.0	51809444.0	gain	20	140	pdac
137902	51319576.0	51809444.0	loss	2	140	pdac
115294	51817574.0	51899185.0	gain	20	140	pdac
115294	51817574.0	51899185.0	loss	2	140	pdac
9705	52110837.0	52409878.0	gain	20	140	pdac
9705	52110837.0	52409878.0	loss	2	140	pdac
101929341	52194361.0	52199551.0	gain	20	140	pdac
101929341	52194361.0	52199551.0	loss	2	140	pdac
389658	52534036.0	52565429.0	gain	20	140	pdac
389658	52534036.0	52565429.0	loss	2	140	pdac
9821	52622457.0	52714434.0	gain	20	140	pdac
9821	52622457.0	52714434.0	loss	2	140	pdac
2831	52939181.0	52943733.0	gain	20	140	pdac
2831	52939181.0	52943733.0	loss	2	140	pdac
4986	53225723.0	53251636.0	gain	20	140	pdac
4986	53225723.0	53251636.0	loss	2	140	pdac
51606	53715542.0	53843244.0	gain	20	140	pdac
51606	53715542.0	53843244.0	loss	2	140	pdac
8601	53851794.0	53959303.0	gain	20	140	pdac
8601	53851794.0	53959303.0	loss	2	140	pdac
6917	53966555.0	54022447.0	gain	20	140	pdac
6917	53966555.0	54022447.0	loss	2	140	pdac
10434	54046366.0	54101946.0	gain	20	140	pdac
10434	54046366.0	54101946.0	loss	2	140	pdac
29088	54135240.0	54148513.0	gain	20	140	pdac
29088	54135240.0	54148513.0	loss	2	140	pdac
26766	54330685.0	54330894.0	gain	20	140	pdac
26766	54330685.0	54330894.0	loss	2	140	pdac
64321	54457934.0	54460891.0	gain	20	140	pdac
64321	54457934.0	54460891.0	loss	2	140	pdac
6101	54559184.0	54871233.0	gain	20	140	pdac
6101	54559184.0	54871233.0	loss	2	140	pdac
114786	55102027.0	55542053.0	gain	20	140	pdac
114786	55102027.0	55542053.0	loss	2	140	pdac
100133234	55449196.0	55455320.0	gain	20	140	pdac
100133234	55449196.0	55455320.0	loss	2	140	pdac
105375843	55517186.0	55520977.0	gain	20	140	pdac
105375843	55517186.0	55520977.0	loss	2	140	pdac
137695	55738757.0	55773377.0	gain	20	140	pdac
137695	55738757.0	55773377.0	loss	2	140	pdac
96764	55773445.0	55826444.0	gain	20	140	pdac
96764	55773445.0	55826444.0	loss	2	140	pdac
4067	55879834.0	56014168.0	gain	20	140	pdac
4067	55879834.0	56014168.0	loss	2	140	pdac
6224	56067253.0	56074505.0	gain	20	140	pdac
6224	56067253.0	56074505.0	loss	2	140	pdac
26795	56073838.0	56073900.0	gain	20	140	pdac
26795	56073838.0	56073900.0	loss	2	140	pdac
4342	56112941.0	56113981.0	gain	20	140	pdac
4342	56112941.0	56113981.0	loss	2	140	pdac
5324	56160908.0	56211272.0	gain	20	140	pdac
5324	56160908.0	56211272.0	loss	2	140	pdac
79145	56211788.0	56218808.0	gain	20	140	pdac
79145	56211788.0	56218808.0	loss	2	140	pdac
195814	56300004.0	56320174.0	gain	20	140	pdac
195814	56300004.0	56320174.0	loss	2	140	pdac
442388	56374717.0	56390709.0	gain	20	140	pdac
442388	56374717.0	56390709.0	loss	2	140	pdac
5179	56440956.0	56446640.0	gain	20	140	pdac
5179	56440956.0	56446640.0	loss	2	140	pdac
101929415	56445806.0	56552066.0	gain	20	140	pdac
101929415	56445806.0	56552066.0	loss	2	140	pdac
100507632	56518317.0	56559822.0	gain	20	140	pdac
100507632	56518317.0	56559822.0	loss	2	140	pdac
54928	56957930.0	56993866.0	gain	20	140	pdac
54928	56957930.0	56993866.0	loss	2	140	pdac
100507651	57218275.0	57232953.0	gain	20	140	pdac
100507651	57218275.0	57232953.0	loss	2	140	pdac
286177	57261225.0	57266610.0	gain	20	140	pdac
286177	57261225.0	57266610.0	loss	2	140	pdac
26138	57279542.0	57284730.0	gain	20	140	pdac
26138	57279542.0	57284730.0	loss	2	140	pdac
101929488	57343786.0	57364856.0	gain	20	140	pdac
101929488	57343786.0	57364856.0	loss	2	140	pdac
286178	57746148.0	57750196.0	gain	20	140	pdac
286178	57746148.0	57750196.0	loss	2	140	pdac
100505477	57978357.0	57984125.0	gain	20	140	pdac
100505477	57978357.0	57984125.0	loss	2	140	pdac
90362	57994522.0	58148783.0	gain	20	140	pdac
90362	57994522.0	58148783.0	loss	2	140	pdac
101929528	58255770.0	58272100.0	gain	20	140	pdac
101929528	58255770.0	58272100.0	loss	2	140	pdac
137886	58411360.0	58451500.0	gain	20	140	pdac
137886	58411360.0	58451500.0	loss	2	140	pdac
1581	58490177.0	58500162.0	gain	20	140	pdac
1581	58490177.0	58500162.0	loss	2	140	pdac
6386	58553260.0	58582857.0	gain	20	140	pdac
6386	58553260.0	58582857.0	loss	2	140	pdac
8439	58583503.0	58659852.0	gain	21	140	pdac
8439	58583503.0	58659852.0	loss	2	140	pdac
9760	58805411.0	59119146.0	gain	21	140	pdac
9760	58805411.0	59119146.0	loss	2	140	pdac
767	60185411.0	60281399.0	gain	21	140	pdac
