Name	lscc_Database_ID	brca_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
TESK2	NP_009101.2|NP_001307729.1	NP_009101.2			0.002099201847032787		0.032808924834205826	0.0008458149291513972		
TET1		NP_085128.2			0.0004191974219954071					
TET3	NP_001274420.1	NP_001274420.1	NP_001274420.1		0.00039688070602550846		0.0047732864700524465	0.002551342801963359	0.016429695502022685	
TEX10	NP_060216.2|NP_001155056.1	NP_060216.2|NP_001155056.1	NP_060216.2|NP_001155056.1	NP_001155056	0.00187517581121938	0.0011221011000456947	0.002185495231761614	0.01721210265821158	0.004383904828711004	0.0007463680475236458
TEX2	NP_001275661.1|NP_060939.3	NP_060939.3|NP_001275662.1	NP_001275661.1|NP_060939.3	NP_001275662	0.00037764630928135154	0.005861869745950879	0.009540500328213486	0.000979674717602183	0.00197757683834783	0.0005082479471238339
TEX264	NP_001123356.1|NP_001230656.1	NP_001123356.1|NP_001230656.1	NP_001123356.1|NP_001230656.1	NP_001123356	0.0017239645883580757	0.002433629397645144	0.005770170981329043	0.0022605973025514817	0.0343411463923141	0.0005082479471238339
TEX30	NP_620134.3|NP_001273705.1|NP_001273704.1	NP_620134.3|NP_001273705.1|NP_001273704.1		NP_620134	0.027948649049520068		0.007197619191554958	0.001339302684801269		0.0009189837593531802
TF	NP_001054.1|NP_001341632.1|NP_001341633.1	NP_001054.1	NP_001054.1|NP_001341632.1	NP_001054	0.00045377261926763247	0.0010930779504217576	0.002185495231761614	0.0011866364686881523	0.02882445995141892	0.09740234332458683
TF	NP_001054.1|NP_001341632.1|NP_001341633.1	NP_001054.1	NP_001341633.1	NP_001054	0.00045377261926763247	0.0010930779504217576	0.002185495231761614	0.0011866364686881523	0.004303913134557457	0.09740234332458683
TFAM	NP_003192.1|NP_001257711.1	NP_003192.1|NP_001257711.1	NP_003192.1|NP_001257711.1	NP_003192	0.0009123613579700081	0.0259448411269531	0.006055252422196157	0.010935905234275808	0.001374717212344267	0.000514199534413934
TFAP2A	NP_003211.1|NP_001035890.1|NP_001027451.1|NP_848643.2	NP_003211.1|NP_001035890.1|NP_001027451.1		NP_001027451	0.00037764630928135154		0.010396736559757229	0.0022307630015038086		0.0005082479471238339
TFAP2B	NP_003212.2	NP_003212.2			0.001172555296734287			0.0010281668177740879		
TFAP2C	NP_003213.1	NP_003213.1|NP_758438.2		NP_003213	0.0011623903507222823		0.02319749761505908	0.001728753957138997		0.0005326270314850907
TFAP2E		NP_848643.2			0.0037091861403111374					
TFAP4	NP_003214.1	NP_003214.1	NP_003214.1	NP_003214	0.002074855145032562	0.007190071509297507	0.004821399828005507	0.002622162917606481	0.0015466845266080811	0.0016904520989703604
TFB1M	NP_057104.2|NP_001337430.1|NP_001337431.1	NP_057104.2	NP_057104.2|NP_001337430.1|NP_001337431.1	NP_057104	0.035218601751404094	0.0452407571657008	0.008031018021593958	0.0008844310005469175	0.0025923113298688912	0.0005082479471238339
TFB2M	NP_071761.1	NP_071761.1	NP_071761.1	NP_071761	0.0005071085289621475	0.07231131362909292	0.010386523250868087	0.0009040118147364072	0.0012829291488612744	0.000634618832917727
TFCP2L1	NP_055368.1	NP_055368.1	NP_055368.1	NP_055368	0.0042102718725748	0.0023848520344235836	0.01897667954765625	0.0021779117824267235	0.0012065840386939332	0.001003370562123615
TFDP1	NP_009042.1	NP_009042.1	NP_009042.1	NP_009042	0.0004307982866364112	0.004991854836242152	0.047924035258112306	0.008965656807427894	0.007816467001319832	0.0007465909304172682
TFDP2	NP_001171610.1|NP_001171611.1|NP_001171612.1|NP_001171613.1|NP_001171609.1	NP_001171610.1|NP_001171611.1|NP_001171612.1|NP_001171613.1|NP_006277.1	NP_001171610.1|NP_001171611.1|NP_001171609.1|NP_001171612.1|NP_001171613.1	NP_001171610	0.004297235559452662		0.0038222828455858815	0.009625207933397936	0.0029759953526238446	0.0005258682299657439
TFE3	NP_006512.2|NP_001269071.1|NP_036384.1|NP_001018068.1|NP_001231512.1	NP_006512.2|NP_001269071.1	NP_006512.2|NP_001269071.1|NP_036384.1|NP_001018068.1|NP_001231512.1	NP_006512	0.00043597478725501524	0.0014098993801797493	0.03180518065503111	0.002131936694728678	0.0012265533287204595	0.0016209383593321638
TFEB	NP_001161299.2|NP_001258873.1|NP_001258872.1	NP_001161299.2|NP_001258874.1|NP_001258872.1	NP_001161299.2|NP_001258873.1|NP_001258872.1	NP_001161299	0.001811377371077551	0.00329224521804481	0.003237669595809473	0.0010150888227895745	0.0037840557016967616	0.0005669336535361073
TFF1		NP_003216.1			0.00037764630928135154	0.002926194480365544				
TFF3	NP_003217.3	NP_003217.3	NP_003217.3	NP_003217	0.00037764630928135154	0.05218364913935843	0.10341865019378013	0.0012940377625715281	0.017361335439221002	0.0011702981159387221
TFG	NP_001007566.1|NP_001182408.1	NP_001007566.1|NP_001182408.1	NP_001007566.1|NP_001182408.1	NP_001007566	0.0004909274403825345	0.0010930779504217576	0.010643663126096268	0.0017065759261194005	0.0012750004987381856	0.00602135802559527
TFIP11	NP_001008697.1|NP_001333791.1	NP_036275.1	NP_001008697.1|NP_001333791.1	NP_036275	0.0006357432696820889	0.0012214422611295096	0.003781317052183189	0.004497812818480853	0.0029759953526238446	0.004990144901072061
TFPI	NP_001316168.1|NP_001027452.1	NP_001316168.1|NP_001027452.1	NP_001316168.1|NP_001027452.1		0.00045084697472990153		0.009203564819790403	0.07985794263207045	0.0024380684799692087	
TFPT	NP_037474.1|NP_001308721.1	NP_037474.1|NP_001308721.1			0.0005643677980732934		0.012096948372254382	0.0008458149291513972		
TFRC	NP_001121620.1|NP_001300894.1|NP_001300895.1	NP_003225.2|NP_001300894.1|NP_001300895.1	NP_001121620.1|NP_001300894.1|NP_001300895.1	NP_003225	0.0008337089075271945	0.001119903921598212	0.06941656012149108	0.0009551837854377818	0.0012236364441443924	0.0013994838872575179
TG	NP_003226.4	NP_003226.4	NP_003226.4		0.0013697294235395857		0.0034535147518746086	0.004581293855005517	0.008433738917460493	
TGDS	NP_055120.1|NP_001291359.1	NP_055120.1|NP_001291359.1	NP_055120.1|NP_001291359.1		0.0005599134220506633			0.0014927481469163045	0.11371035026443142	
TGFB1	NP_000651.3	NP_000651.3	NP_000651.3	NP_000651	0.002307264516002965	0.0012421444699680592	0.020505522782372058	0.001465309278453291	0.0012065840386939332	0.000863483628016428
TGFB1I1	NP_001035919.1|NP_001158191.1	NP_001035919.1|NP_001158191.1	NP_001035919.1|NP_001158191.1	NP_001035919	0.0003852720796388647	0.005208835703220473	0.011668164352607	0.0010684567568109793	0.0013115165235954966	0.0005082479471238339
TGFB2	NP_003229.1|NP_001129071.1	NP_003229.1|NP_001129071.1	NP_003229.1|NP_001129071.1	NP_003229	0.005804943541136852	0.004747555594755938	0.0021902834587317226	0.0047817616621331676	0.0012065840386939332	0.0025755068564896717
TGFB3	NP_001316868.1|NP_001316867.1	NP_003230.1|NP_001316867.1	NP_001316868.1|NP_001316867.1	NP_003230	0.0011149626568599724	0.0036823563071102456	0.007529599344088416	0.025804247542386843	0.0018629898592539224	0.0028691218223314686
TGFBI	NP_000349.1	NP_000349.1	NP_000349.1	NP_000349	0.0005450691369758173	0.0011438622006673242	0.0024213783799305923	0.002818174728293834	0.0025663297585896915	0.010992313730054475
TGFBR1	NP_004603.1|NP_001293139.1|NP_001124388.1|NP_064733.3|NP_004293.1|NP_660302.2|NP_064732.3|NP_001104501.1|NP_001104502.1|NP_001104503.1|NP_001243722.1|NP_001194.1	NP_001293139.1|NP_004603.1|NP_001124388.1|NP_064733.3|NP_004293.1|NP_660302.2|NP_064732.3|NP_001104501.1|NP_001104502.1	NP_004603.1|NP_001293139.1|NP_001124388.1|NP_064733.3|NP_004293.1|NP_064732.3|NP_660302.2|NP_001104501.1|NP_001104502.1	NP_004603	0.00039089471377339686		0.01816078197551914	0.007018406170343125	0.0012065840386939332	0.005020829754858213
TGFBR3	NP_003234.2|NP_001182612.1	NP_003234.2|NP_001182612.1	NP_003234.2|NP_001182612.1	NP_001182612	0.0022566596972730182		0.002846629718169429	0.002060974404235708	0.01148624816036069	0.003644816157520289
TGFBRAP1	NP_001136093.1|NP_001315575.1	NP_001136093.1		NP_001136093	0.00037764630928135154	0.0010930779504217576	0.03718106801445566	0.027978957611182496		0.0005082479471238339
TGIF1	NP_733796.2|NP_775299.1|NP_001265611.1|NP_001265613.1|NP_001265615.1|NP_001186464.1	NP_733796.2|NP_775299.1|NP_001265611.1|NP_003235.1|NP_775301.1|NP_001186464.1	NP_733796.2|NP_775299.1|NP_001265611.1|NP_001265613.1|NP_001265615.1|NP_001186464.1	NP_733796	0.001969755217566502			0.0013285035697361844	0.003205090395335238	0.004688674323792631
TGIF1	NP_733796.2|NP_775299.1|NP_001265611.1|NP_001265613.1|NP_001265615.1|NP_001186464.1	NP_733796.2|NP_775299.1|NP_001265611.1|NP_003235.1|NP_775301.1|NP_001186464.1	NP_733796.2|NP_775299.1|NP_001265611.1|NP_001265613.1|NP_001265615.1|NP_001186464.1	NP_775301	0.001969755217566502			0.0013285035697361844	0.003205090395335238	0.0007657672494590153
TGIF2	NP_001186442.1	NP_001186444.1		NP_001186444	0.011706826843594809			0.0009448134081269642		0.0006529283307363344
TGM2	NP_001310245.1|NP_001310246.1|NP_001310247.1|NP_945189.1	NP_004604.2|NP_001310246.1|NP_001310247.1|NP_945189.1|NP_003232.2	NP_001310245.1|NP_001310246.1|NP_001310247.1|NP_945189.1	NP_004604	0.0027814825037293244	0.005999108357432366	0.003552928945034179	0.016584211452396285	0.03591411837089342	0.0015669046530147623
TGOLN2	NP_001193769.1|NP_001193770.1|NP_006455.2	NP_001193770.1|NP_001193769.1|NP_006455.2	NP_001193769.1|NP_001193770.1|NP_006455.2|NP_001193773.1	NP_001193769	0.0006816215657997011	0.002300232789030441	0.004925957979188129	0.0030832181876622234	0.0012065840386939332	0.009677170294155936
TGOLN2	NP_001193769.1|NP_001193770.1|NP_006455.2	NP_001193770.1|NP_001193769.1|NP_006455.2	NP_001193769.1|NP_001193770.1|NP_006455.2|NP_001193773.1	NP_001193773	0.0006816215657997011	0.002300232789030441	0.004925957979188129	0.0030832181876622234	0.0012065840386939332	0.012133817781018762
TGOLN2	NP_001193773.1	NP_001193770.1|NP_001193769.1|NP_006455.2	NP_001193769.1|NP_001193770.1|NP_006455.2|NP_001193773.1	NP_001193769	0.0006816215657997011	0.002300232789030441	0.004925957979188129	0.006931169637167602	0.0012065840386939332	0.009677170294155936
TGOLN2	NP_001193773.1	NP_001193770.1|NP_001193769.1|NP_006455.2	NP_001193769.1|NP_001193770.1|NP_006455.2|NP_001193773.1	NP_001193773	0.0006816215657997011	0.002300232789030441	0.004925957979188129	0.006931169637167602	0.0012065840386939332	0.012133817781018762
TGS1	NP_079107.6|NP_001350113.1|NP_001304831.1	NP_079107.6	NP_079107.6|NP_001350113.1|NP_001304831.1	NP_079107	0.0004116568927719601	0.014075164695892137	0.005212742992755285	0.003810062717294694	0.029428215750831932	0.05252895006302164
THADA	NP_001077422.1|NP_001332852.1|NP_001332853.1|NP_001258572.1|NP_001258573.1	NP_001077422.1|NP_001258572.1|NP_001258573.1	NP_001077422.1|NP_001332852.1|NP_001332853.1|NP_001258572.1|NP_001258573.1	NP_001077422	0.00037764630928135154		0.002460630838968137	0.0008458149291513972	0.0016573289068836238	0.0010592243238485089
THAP11	NP_065190.2	NP_065190.2	NP_065190.2	NP_065190	0.019346787692774016	0.002369706198602054	0.002790436833213283	0.0009285866065198975	0.0012102404457605773	0.0021796782485791586
THAP12	NP_004696.2	NP_004696.2	NP_004696.2	NP_004696	0.0016772628666488617		0.002185495231761614	0.0010579729505416624	0.005323362331856457	0.0012379739672787704
THAP4	NP_057047.4|NP_001157828.1	NP_057047.4|NP_001157828.1	NP_057047.4|NP_001157828.1	NP_057047	0.00037764630928135154	0.0010930779504217576	0.0025740542109512405	0.006505633357071397	0.0024100757610972415	0.005716607108866414
THBD	NP_000352.1	NP_000352.1	NP_000352.1	NP_000352	0.0006656172318379707		0.04637123512065855	0.0124526266779112	0.0015218542689365688	0.0005082479471238339
THBS1	NP_003237.2	NP_003237.2	NP_003237.2	NP_003237	0.0003815272357843201	0.0010930779504217576	0.006419713741260299	0.006354371056611943	0.0017400956270192916	0.0020966259159316434
THBS2	NP_003238.2	NP_003238.2	NP_003238.2	NP_003238	0.00037764630928135154	0.0010930779504217576	0.0804695615679135	0.005716903609888278	0.008508628295340626	0.000821390916887454
THBS3	NP_009043.1|NP_001239536.1|NP_001239537.1	NP_009043.1|NP_001239536.1|NP_001239537.1	NP_009043.1|NP_001239536.1|NP_001239537.1	NP_009043	0.0005514743800288027	0.0014428247909515832	0.0024213783799305923	0.002156862839937968	0.0012065840386939332	0.001736031601639033
THBS4	NP_003239.2|NP_001293141.1	NP_003239.2|NP_001293141.1	NP_003239.2|NP_001293141.1	NP_003239	0.0013541366604594277	0.0012498467288508653	0.004379599752123469	0.0026412850742054787	0.009227343389403056	0.0005482184237566846
THEM4	NP_444283.2	NP_444283.2	NP_444283.2	NP_444283	0.001262587373762505	0.0020513871272080484	0.011965347587579977	0.028665144048708617	0.002179050210938897	0.00068477673768701
THEM6	NP_057731.1|NP_001349929.1	NP_057731.1	NP_057731.1|NP_001349929.1	NP_057731	0.0006405949381377142	0.10166986170207072	0.05876246811413699	0.0014117821138951412	0.3297377597601251	0.001480710923791452
THEMIS	NP_001010923.1|NP_001158157.1|NP_001158159.1|NP_001305460.1	NP_001158157.1|NP_001010923.1|NP_001158159.1|NP_001305460.1	NP_001010923.1|NP_001158157.1|NP_001158159.1|NP_001305460.1		0.0004559573844701673		0.07210981700371871	0.001373202556700305	0.032917585101485625	
THEMIS2	NP_001099026.1|NP_001273042.1|NP_001273044.1|NP_004839.2|NP_001034566.1	NP_001099026.1|NP_001273042.1|NP_001273044.1|NP_004839.2|NP_001034566.1	NP_001099026.1|NP_001273042.1|NP_001273044.1|NP_001034566.1	NP_001099026	0.0009002260675564262	0.004471620572881274	0.10737877202565507	0.0018086125233054756	0.0037718128969683497	0.0033128541897794717
THEMIS2	NP_001099026.1|NP_001273042.1|NP_001273044.1|NP_004839.2|NP_001034566.1	NP_001099026.1|NP_001273042.1|NP_001273044.1|NP_004839.2|NP_001034566.1	NP_004839.2	NP_001099026	0.0009002260675564262	0.004471620572881274	0.10737877202565507	0.0018086125233054756	0.002211920094527096	0.0033128541897794717
THG1L	NP_060342.2|NP_001304755.1|NP_001304754.1|NP_001304753.1	NP_060342.2|NP_001304755.1|NP_001304754.1	NP_060342.2|NP_001304755.1|NP_001304754.1|NP_001304753.1	NP_060342	0.0011066075507905608	0.0011273041058130384	0.005722315718257302	0.001623722660352426	0.03940312659287521	0.0005082479471238339
THNSL1	NP_079114.3	NP_079114.3	NP_079114.3	NP_079114	0.00046838517429888905	0.06257070835044659	0.0022161355065515665	0.0008880226235813205	0.0012065840386939332	0.0016683367277589534
THNSL2	NP_060741.3|NP_001231605.1|NP_001231607.1	NP_060741.3|NP_001231605.1|NP_001231607.1	NP_060741.3|NP_001231605.1|NP_001231607.1	NP_060741	0.00037764630928135154		0.012415558671263795	0.0008674651345685672	0.0012294939027928473	0.0006139057651250351
THOC1	NP_005122.2	NP_005122.2	NP_005122.2	NP_005122	0.00037764630928135154	0.002841189492719642	0.009118425904952515	0.0013678594877699173	0.09225207162955457	0.0005082479471238339
THOC2	NP_001075019.1	NP_001075019.1	NP_001075019.1	NP_001075019	0.00037764630928135154	0.0013455575162662082	0.002185495231761614	0.000850165120770183	0.1877627498333955	0.000575072701323692
THOC3	NP_115737.1	NP_115737.1	NP_115737.1	NP_115737	0.00037764630928135154	0.0010930779504217576	0.10149836758404618	0.00634086003157998	0.12484756671779684	0.0005082479471238339
THOC5	NP_001002877.1	NP_001002878.1	NP_001002877.1	NP_001002878	0.000411523303077123	0.003640003089486314	0.002185495231761614	0.0011388582450405408	0.018432603454916735	0.0007798645689250088
THOC6	NP_001334633.1|NP_001334632.1|NP_001135822.1	NP_077315.2|NP_001135822.1	NP_001334633.1|NP_001334632.1|NP_001135822.1	NP_077315	0.003147488627019671	0.006258362128426901	0.002185495231761614	0.0012140801334615632	0.04509591443808475	0.000682419377266297
THOC7	NP_079351.2|NP_001272316.1	NP_079351.2|NP_001272333.1	NP_079351.2|NP_001272316.1	NP_079351	0.0008185547695796183	0.006786311548599851	0.0021902834587317226	0.0011388582450405408	0.07951544772196575	0.0056900537740483806
THOP1	NP_003240.1	NP_003240.1	NP_003240.1	NP_003240	0.0013389988751213258	0.001824139107031378	0.0028787370038475626	0.0008458149291513972	0.0025787455513489746	0.0037735904747229943
THRA	NP_001177848.1|NP_001177847.1|NP_955366.1	NP_001177847.1|NP_001177848.1|NP_955366.1	NP_001177848.1|NP_001177847.1|NP_955366.1		0.0003815272357843201		0.035609911567095316	0.013459856963384885	0.03818846345008171	
THRAP3	NP_001308400.1|NP_001308402.1	NP_001308400.1|NP_001308402.1	NP_001308400.1|NP_001308402.1	NP_001308400	0.00037764630928135154	0.0010930779504217576	0.011498976006452635	0.0008458149291513972	0.0047004174326295625	0.0006773681864392901
THSD4	NP_079093.2|NP_001273358.1	NP_079093.2|NP_001273358.1	NP_079093.2|NP_001273358.1	NP_001273358	0.0004655858102262034	0.007216977430658117	0.00396345741227184	0.0010687887711733008	0.005449878576934499	0.04359417173665655
THSD4	NP_079093.2|NP_001273358.1	NP_079093.2|NP_001273358.1	NP_079093.2|NP_001273358.1	NP_079093	0.0004655858102262034	0.007216977430658117	0.00396345741227184	0.0010687887711733008	0.005449878576934499	0.04818491886434408
THSD7A	NP_056019.1	NP_056019.1	NP_056019.1	NP_056019	0.0006231518878993397		0.007789665672902427	0.0015259678080396118	0.025563019791571506	0.002526841131045858
THTPA	NP_001119811.1|NP_001243251.1|NP_001242991.1	NP_001119811.1|NP_001243251.1|NP_001243250.1	NP_001119811.1|NP_001243251.1|NP_001242991.1	NP_001119811	0.00037764630928135154	0.0013724638717754064	0.0047010178835981	0.0008458149291513972	0.01072344849977527	0.0005082479471238339
THUMPD1	NP_001291479.1	NP_001291479.1	NP_001291479.1	NP_001291479	0.031730457990242066	0.0010930779504217576	0.0025647180455905167	0.0031049542196583723	0.024908708174366086	0.0013738073113080532
THUMPD2	NP_079540.2|NP_001308397.1|NP_001308398.1|NP_001308399.1|NP_001308403.1|NP_001308404.1|NP_001308406.1	NP_079540.2|NP_001308398.1|NP_001308397.1|NP_001308399.1|NP_001308403.1|NP_001308404.1|NP_001308406.1	NP_079540.2|NP_001308398.1|NP_001308397.1|NP_001308403.1|NP_001308399.1|NP_001308404.1|NP_001308406.1	NP_001308397	0.0010284514165769924		0.002185495231761614	0.015046676904383188	0.0019976806955395864	0.002609537776078085
THUMPD3	NP_001107564.1	NP_001107564.1	NP_001107564.1	NP_001107564	0.0006455603167485314	0.006966168623616734	0.007894976956296292	0.0008458149291513972	0.003462608735362522	0.0005548292545786015
THY1	NP_001298089.1	NP_001298089.1	NP_001298089.1	NP_001298089	0.00037764630928135154	0.002803218589317302	0.0032102654832656063	0.007632336201801949	0.00161936788884593	0.0005650366265538367
THYN1	NP_001032382.1|NP_001032381.1	NP_001032382.1|NP_001032381.1	NP_001032382.1|NP_001032381.1	NP_001032382	0.0018006871416320841	0.0010930779504217576	0.1568109536885476	0.0029104141441263424	0.002885886058147908	0.0008548889386123813
TIA1	NP_071505.2|NP_001338437.1|NP_001338445.1|NP_001338440.1|NP_001338447.1|NP_001338448.1|NP_001338451.1|NP_001338444.1|NP_001338449.1|NP_001338453.1|NP_001338446.1	NP_071505.2	NP_071505.2|NP_001338437.1|NP_001338445.1|NP_001338440.1|NP_001338447.1|NP_001338448.1|NP_001338451.1|NP_001338444.1|NP_001338453.1|NP_001338446.1	NP_071505	0.0005059081591680932	0.002400337166227856	0.002898385044343439	0.0013340207026993288	0.0027430728744958265	0.0006067305539097488
TIAM1	NP_001340617.1|NP_001340616.1|NP_001340615.1|NP_001340613.1|NP_001340614.1	NP_003244.2	NP_001340617.1|NP_001340616.1|NP_001340615.1|NP_001340613.1|NP_001340614.1	NP_003244	0.0003857518033022747		0.0025236452548433527	0.0008458149291513972	0.002655407739302113	0.0005549116966581505
TICAM1	NP_891549.1	NP_891549.1	NP_891549.1		0.0006698216978261602		0.004095066393703596	0.0011022746485858973	0.0012065840386939332	
TICRR	NP_689472.3|NP_001294954.1	NP_689472.3|NP_001294954.1	NP_689472.3|NP_001294954.1		0.0012015209079575422		0.002376464309685461	0.01787607118257105	0.012210698531186913	
TIFA	NP_443096.1	NP_443096.1	NP_443096.1	NP_443096	0.04513117631949954		0.3383255454021272	0.0034368621212640875	0.020920627697768337	0.0005082479471238339
TIGAR	NP_065108.1	NP_065108.1	NP_065108.1	NP_065108	0.0013932276816271201	0.0010942496597983165	0.0023192505141299835	0.0015266407332341014	0.02344354190485105	0.002044676703650445
TIMELESS	NP_003911.2|NP_001317224.1	NP_003911.2|NP_001317224.1	NP_003911.2|NP_001317224.1	NP_001317224	0.0007000028373163817		0.002185495231761614	0.005656600626339569	0.0012169400112527983	0.0005094455539636198
TIMM10	NP_036588.1	NP_036588.1	NP_036588.1	NP_036588	0.04161502682414988	0.0010930779504217576	0.12458155092483113	0.0010158946365702978	0.0022736312462430623	0.00054103015654926
TIMM10B	NP_036324.1	NP_036324.1	NP_036324.1	NP_036324	0.007682806295978994	0.012253141475932811	0.056248224160316856	0.0008458149291513972	0.009789223690551336	0.0005082479471238339
TIMM13	NP_036590.1	NP_036590.1	NP_036590.1	NP_036590	0.019017859498116244	0.03387429114566041	0.12078185966772867	0.0008458149291513972	0.028826230652900995	0.0005082479471238339
TIMM17A	NP_006326.1	NP_006326.1	NP_006326.1	NP_006326	0.0004332917170858085	0.0010942496597983165	0.0024636837867152658	0.0008458149291513972	0.0027383901946481277	0.009243922054054039
TIMM17B	NP_005825.1|NP_001161419.1	NP_005825.1|NP_001161419.1	NP_005825.1|NP_001161419.1	NP_005825	0.00051054598497581	0.009363635910585416	0.004482006919225982	0.0008458149291513972	0.00271784669773924	0.0005082479471238339
TIMM21	NP_054896.2	NP_054896.2	NP_054896.2	NP_054896	0.00037764630928135154	0.005560891267056532	0.028982695171906138	0.0067640876255222904	0.0012320348832917266	0.0015627039520271367
TIMM22		NP_037469.2	NP_037469.2		0.0020558311796971887	0.0023307595141095635	0.0123123425807525		0.0012065840386939332	
TIMM23	NP_006318.1|NP_001277046.1|NP_001277047.1	NP_006318.1|NP_001277046.1|NP_001277047.1	NP_006318.1|NP_001277046.1|NP_001277047.1	NP_006318	0.0007154634147272107	0.0060780744465266144	0.002185495231761614	0.0008458149291513972	0.0012169400112527983	0.0005290302008378396
TIMM44	NP_006342.2	NP_006342.2	NP_006342.2	NP_006342	0.00037764630928135154	0.018389920915674676	0.006019866432448095	0.0034633424346019134	0.0020375427463408774	0.02095353584236385
TIMM50	NP_001001563.1|NP_001316488.1	NP_001001563.1|NP_001316488.1	NP_001001563.1|NP_001316488.1	NP_001001563	0.0012464243770392328	0.08950079839712574	0.002277642042006842	0.0008647142455975406	0.0012065840386939332	0.0010054170450228394
TIMM8A	NP_004076.1|NP_001139423.1	NP_004076.1|NP_001139423.1	NP_004076.1|NP_001139423.1	NP_004076	0.010660615815616482	0.014075164695892137	0.0626989408982653	0.003441015977881923	0.017864331871531722	0.0005082479471238339
TIMM8B	NP_036591.2	NP_036591.2	NP_036591.2	NP_036591	0.012144906036426368	0.006508387189864717	0.02512700034292802	0.0008458149291513972	0.016920225214343405	0.0005082479471238339
TIMM9	NP_001291414.1|NP_001291417.1|NP_001291418.1|NP_001291419.1	NP_001291415.1|NP_001291417.1|NP_001291418.1|NP_001291419.1	NP_001291414.1|NP_001291417.1|NP_001291418.1|NP_001291419.1	NP_001291415	0.02963395184392135	0.004196725796590997	0.0779144001078931	0.005357774430952016	0.01592202100951827	0.0008783151378559844
TIMMDC1	NP_057673.2	NP_057673.2	NP_057673.2	NP_057673	0.00037764630928135154	0.0010930779504217576	0.003516556675572657	0.0008458149291513972	0.0016893456404705805	0.0009079138560330661
TIMP1	NP_003245.1	NP_003245.1	NP_003245.1	NP_003245	0.005535145818638374	0.040322773080468804	0.016602890258284143	0.0008458149291513972	0.0012102404457605773	0.014964271967183895
TIMP2	NP_003246.1	NP_003246.1	NP_003246.1	NP_003246	0.0005789029904010229	0.0010930779504217576	0.020311594138046743	0.001984248435067666	0.0012065840386939332	0.0006388784365282434
TIMP3	NP_000353.1	NP_000353.1	NP_000353.1	NP_000353	0.00037764630928135154	0.001766436094331887	0.0695895012554655	0.003415255941837366	0.0014670479563125114	0.0005549116966581505
TINAGL1	NP_071447.1|NP_001191343.1|NP_001191344.1	NP_071447.1|NP_001191343.1|NP_001191344.1	NP_071447.1|NP_001191343.1|NP_001191344.1	NP_071447	0.00037764630928135154	0.0021262568507436036	0.005088419162024574	0.0012327482793548863	0.0012294939027928473	0.0005094455539636198
TINF2	NP_001092744.1|NP_001350597.1	NP_036593.2|NP_001092744.1	NP_001092744.1|NP_001350597.1|NP_036593.2	NP_001092744	0.0005846943222590808	0.00157755000685136	0.003008415080412551	0.0029927747719645415	0.01009274506193974	0.0012269951537028445
TIPIN	NP_060328.2|NP_001276915.1	NP_060328.2|NP_001276915.1	NP_060328.2|NP_001276915.1	NP_001276915	0.004159396578613738		0.029102618429515864	0.005994961524459527	0.0016557252889777432	0.0065058030490491425
TIPRL	NP_690866.1|NP_001026970.1	NP_690866.1|NP_001026970.1	NP_690866.1|NP_001026970.1	NP_690866	0.0012982101876814805	0.01498677818893621	0.009793718159100441	0.0008458149291513972	0.0012102404457605773	0.0006379227433920021
TJAP1	NP_001139488.1|NP_001139490.1	NP_001139489.1	NP_001139488.1|NP_001139490.1	NP_001139491	0.00037764630928135154	0.0012081626854095308	0.06341166787752285	0.001566733213752214	0.006930826943840847	0.002960902218680401
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955.1|NP_783297.2	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0013565303737299245	0.0015669046530147623
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955.1|NP_783297.2	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0013565303737299245	0.0016988261353812423
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001287955	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0012928836088466063	0.0015669046530147623
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001317168	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0012928836088466063	0.0016988261353812423
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001287955.1|NP_783297.2	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0013565303737299245	0.0015669046530147623
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001287955.1|NP_783297.2	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0013565303737299245	0.0016988261353812423
