Name	variable	value	cancer	type	omics
XPO7	brca_rvalue_proteomics	0.5905928510396434	brca	rvalue	proteomics
ADAMDEC1	colon_pvalue_proteomics	0.39536369084547585	colon	pvalue	proteomics
AGPAT5	colon_pvalue_proteomics	1.43954054745593e-05	colon	pvalue	proteomics
ARHGEF10	colon_pvalue_proteomics	0.06914933792723181	colon	pvalue	proteomics
ASAH1	colon_pvalue_proteomics	0.0009749983567203092	colon	pvalue	proteomics
ATP6V1B2	colon_pvalue_proteomics	1.6866207785732578e-10	colon	pvalue	proteomics
BIN3	colon_pvalue_proteomics	0.1110763133195948	colon	pvalue	proteomics
CCAR2	colon_pvalue_proteomics	5.788812567036182e-13	colon	pvalue	proteomics
CCAR2	colon_pvalue_proteomics	5.788812567036182e-13	colon	pvalue	proteomics
CCAR2	colon_pvalue_proteomics	5.788812567036182e-13	colon	pvalue	proteomics
CCAR2	colon_pvalue_proteomics	5.788812567036182e-13	colon	pvalue	proteomics
CCDC25	colon_pvalue_proteomics	1.5220135213882227e-05	colon	pvalue	proteomics
CCDC25	colon_pvalue_proteomics	1.5220135213882227e-05	colon	pvalue	proteomics
CHMP7	colon_pvalue_proteomics	0.0005976863229845806	colon	pvalue	proteomics
CLN8	colon_pvalue_proteomics	0.09395767896809938	colon	pvalue	proteomics
CLU	colon_pvalue_proteomics	0.9084163032724467	colon	pvalue	proteomics
CNOT7	colon_pvalue_proteomics	0.017732376431070274	colon	pvalue	proteomics
CTSB	colon_pvalue_proteomics	0.0009334188135107411	colon	pvalue	proteomics
DCTN6	colon_pvalue_proteomics	0.02292001816888949	colon	pvalue	proteomics
DEFA3	colon_pvalue_proteomics	0.03684512800729065	colon	pvalue	proteomics
DEFA4	colon_pvalue_proteomics	0.2409165397685227	colon	pvalue	proteomics
DEFA5	colon_pvalue_proteomics	0.0029919212206026076	colon	pvalue	proteomics
DEFA6	colon_pvalue_proteomics	0.039160491338407405	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DMTN	colon_pvalue_proteomics	0.15563076649545668	colon	pvalue	proteomics
DOCK5	colon_pvalue_proteomics	0.0005469056605540522	colon	pvalue	proteomics
DOK2	colon_pvalue_proteomics	0.8289255559498908	colon	pvalue	proteomics
DPYSL2	colon_pvalue_proteomics	0.02495332023710998	colon	pvalue	proteomics
DPYSL2	colon_pvalue_proteomics	0.02495332023710998	colon	pvalue	proteomics
ELP3	colon_pvalue_proteomics	0.0002652513916193984	colon	pvalue	proteomics
ELP3	colon_pvalue_proteomics	0.0002652513916193984	colon	pvalue	proteomics
EPHX2	colon_pvalue_proteomics	0.010535686488555221	colon	pvalue	proteomics
EPHX2	colon_pvalue_proteomics	0.010535686488555221	colon	pvalue	proteomics
ERI1	colon_pvalue_proteomics	0.006526158590725507	colon	pvalue	proteomics
FAM160B2	colon_pvalue_proteomics	0.010535686488555221	colon	pvalue	proteomics
FDFT1	colon_pvalue_proteomics	1.7036398393363093e-05	colon	pvalue	proteomics
GSR	colon_pvalue_proteomics	5.605772154913361e-12	colon	pvalue	proteomics
GTF2E2	colon_pvalue_proteomics	0.06235558925240623	colon	pvalue	proteomics
INTS10	colon_pvalue_proteomics	0.13486459011950566	colon	pvalue	proteomics
INTS9	colon_pvalue_proteomics	0.403287909910563	colon	pvalue	proteomics
KBTBD11	colon_pvalue_proteomics	0.0008026081851197413	colon	pvalue	proteomics
KCTD9	colon_pvalue_proteomics	0.37620922999177037	colon	pvalue	proteomics
KIF13B	colon_pvalue_proteomics	3.3419765965899487e-12	colon	pvalue	proteomics
LOXL2	colon_pvalue_proteomics	0.9349468124573956	colon	pvalue	proteomics
MAK16	colon_pvalue_proteomics	1.2335867965940774e-05	colon	pvalue	proteomics
MSR1	colon_pvalue_proteomics	0.7904395188556587	colon	pvalue	proteomics
MSRA	colon_pvalue_proteomics	0.015081467197362607	colon	pvalue	proteomics
MTMR9	colon_pvalue_proteomics	0.8289255559498908	colon	pvalue	proteomics
MTUS1	colon_pvalue_proteomics	0.0034914359888829067	colon	pvalue	proteomics
MTUS1	colon_pvalue_proteomics	0.0034914359888829067	colon	pvalue	proteomics
NAT1	colon_pvalue_proteomics	2.127388079548052e-06	colon	pvalue	proteomics
NEFL	colon_pvalue_proteomics	0.15430285596438803	colon	pvalue	proteomics
NEIL2	colon_pvalue_proteomics	0.6217945786692675	colon	pvalue	proteomics
NUDT18	colon_pvalue_proteomics	0.36507919009850937	colon	pvalue	proteomics
PBK	colon_pvalue_proteomics	0.014870342638171873	colon	pvalue	proteomics
PCM1	colon_pvalue_proteomics	3.3954935408882514e-13	colon	pvalue	proteomics
PCM1	colon_pvalue_proteomics	3.3954935408882514e-13	colon	pvalue	proteomics
PDLIM2	colon_pvalue_proteomics	0.18871775501880708	colon	pvalue	proteomics
PINX1	colon_pvalue_proteomics	8.60984400388335e-05	colon	pvalue	proteomics
POLR3D	colon_pvalue_proteomics	0.5160479646411013	colon	pvalue	proteomics
PPP2CB	colon_pvalue_proteomics	7.345829624111218e-05	colon	pvalue	proteomics
PPP2R2A	colon_pvalue_proteomics	1.460446909887083e-17	colon	pvalue	proteomics
PPP3CC	colon_pvalue_proteomics	0.15430285596438803	colon	pvalue	proteomics
PTK2B	colon_pvalue_proteomics	6.051195022263456e-07	colon	pvalue	proteomics
PTK2B	colon_pvalue_proteomics	6.051195022263456e-07	colon	pvalue	proteomics
R3HCC1	colon_pvalue_proteomics	0.006526158590725507	colon	pvalue	proteomics
RBPMS	colon_pvalue_proteomics	0.9294409480545869	colon	pvalue	proteomics
REEP4	colon_pvalue_proteomics	0.013738239283702132	colon	pvalue	proteomics
REEP4	colon_pvalue_proteomics	0.013738239283702132	colon	pvalue	proteomics
REEP4	colon_pvalue_proteomics	0.013738239283702132	colon	pvalue	proteomics
REEP4	colon_pvalue_proteomics	0.013738239283702132	colon	pvalue	proteomics
SCARA5	colon_pvalue_proteomics	0.15430285596438803	colon	pvalue	proteomics
SH2D4A	colon_pvalue_proteomics	1.6866207785732578e-10	colon	pvalue	proteomics
SLC39A14	colon_pvalue_proteomics	4.557365106044956e-09	colon	pvalue	proteomics
SORBS3	colon_pvalue_proteomics	0.808095522558787	colon	pvalue	proteomics
TNFRSF10C	colon_pvalue_proteomics	0.4528125237665183	colon	pvalue	proteomics
TTI2	colon_pvalue_proteomics	0.403287909910563	colon	pvalue	proteomics
VPS37A	colon_pvalue_proteomics	0.012415415962142089	colon	pvalue	proteomics
XPO7	colon_pvalue_proteomics	5.969736707712938e-16	colon	pvalue	proteomics
ADAMDEC1	colon_rvalue_proteomics	0.112317145625553	colon	rvalue	proteomics
AGPAT5	colon_rvalue_proteomics	0.4588048875390147	colon	rvalue	proteomics
ARHGEF10	colon_rvalue_proteomics	0.3388496076527699	colon	rvalue	proteomics
ASAH1	colon_rvalue_proteomics	0.35920891617838846	colon	rvalue	proteomics
ATP6V1B2	colon_rvalue_proteomics	0.6201433847950331	colon	rvalue	proteomics
BIN3	colon_rvalue_proteomics	0.19214878953349032	colon	rvalue	proteomics
CCAR2	colon_rvalue_proteomics	0.679743452629491	colon	rvalue	proteomics
CCAR2	colon_rvalue_proteomics	0.679743452629491	colon	rvalue	proteomics
CCAR2	colon_rvalue_proteomics	0.679743452629491	colon	rvalue	proteomics
CCAR2	colon_rvalue_proteomics	0.679743452629491	colon	rvalue	proteomics
CCDC25	colon_rvalue_proteomics	0.45647986365256926	colon	rvalue	proteomics
CCDC25	colon_rvalue_proteomics	0.45647986365256926	colon	rvalue	proteomics
CHMP7	colon_rvalue_proteomics	0.3742573489718016	colon	rvalue	proteomics
CLN8	colon_rvalue_proteomics	0.9955335905976063	colon	rvalue	proteomics
CLU	colon_rvalue_proteomics	-0.01569222060839162	colon	rvalue	proteomics
CNOT7	colon_rvalue_proteomics	0.3104775371783771	colon	rvalue	proteomics
CTSB	colon_rvalue_proteomics	0.3613594224275811	colon	rvalue	proteomics
DCTN6	colon_rvalue_proteomics	0.2552793753446403	colon	rvalue	proteomics
DEFA3	colon_rvalue_proteomics	-0.2438263425376647	colon	rvalue	proteomics
DEFA4	colon_rvalue_proteomics	-0.13733690121662606	colon	rvalue	proteomics
DEFA5	colon_rvalue_proteomics	0.3474471363616373	colon	rvalue	proteomics
DEFA6	colon_rvalue_proteomics	0.23269747791035314	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DMTN	colon_rvalue_proteomics	0.16576766087700917	colon	rvalue	proteomics
DOCK5	colon_rvalue_proteomics	0.3852937984710677	colon	rvalue	proteomics
DOK2	colon_rvalue_proteomics	-0.031259917045720544	colon	rvalue	proteomics
DPYSL2	colon_rvalue_proteomics	0.25128344107470874	colon	rvalue	proteomics
DPYSL2	colon_rvalue_proteomics	0.25128344107470874	colon	rvalue	proteomics
ELP3	colon_rvalue_proteomics	0.40514860919049644	colon	rvalue	proteomics
ELP3	colon_rvalue_proteomics	0.40514860919049644	colon	rvalue	proteomics
EPHX2	colon_rvalue_proteomics	0.2871971141763078	colon	rvalue	proteomics
EPHX2	colon_rvalue_proteomics	0.2871971141763078	colon	rvalue	proteomics
ERI1	colon_rvalue_proteomics	0.41103422819834107	colon	rvalue	proteomics
FAM160B2	colon_rvalue_proteomics	0.4057086404909934	colon	rvalue	proteomics
FDFT1	colon_rvalue_proteomics	0.45319624924875646	colon	rvalue	proteomics
GSR	colon_rvalue_proteomics	0.6562000685030465	colon	rvalue	proteomics
GTF2E2	colon_rvalue_proteomics	0.233921005723222	colon	rvalue	proteomics
INTS10	colon_rvalue_proteomics	0.1784284556731965	colon	rvalue	proteomics
INTS9	colon_rvalue_proteomics	0.11170076368937412	colon	rvalue	proteomics
KBTBD11	colon_rvalue_proteomics	0.36613009816206565	colon	rvalue	proteomics
KCTD9	colon_rvalue_proteomics	0.2114370847732781	colon	rvalue	proteomics
KIF13B	colon_rvalue_proteomics	0.6625628252785487	colon	rvalue	proteomics
LOXL2	colon_rvalue_proteomics	-0.008486501071398918	colon	rvalue	proteomics
MAK16	colon_rvalue_proteomics	0.4629609270913797	colon	rvalue	proteomics
MSR1	colon_rvalue_proteomics	0.03974828786057431	colon	rvalue	proteomics
MSRA	colon_rvalue_proteomics	0.28357489437780314	colon	rvalue	proteomics
MTMR9	colon_rvalue_proteomics	-0.030040251244436888	colon	rvalue	proteomics
MTUS1	colon_rvalue_proteomics	0.41759527203885494	colon	rvalue	proteomics
MTUS1	colon_rvalue_proteomics	0.41759527203885494	colon	rvalue	proteomics
NAT1	colon_rvalue_proteomics	0.4938848536892664	colon	rvalue	proteomics
NEFL	colon_rvalue_proteomics	-0.2675437502254931	colon	rvalue	proteomics
NEIL2	colon_rvalue_proteomics	0.21344499358728958	colon	rvalue	proteomics
NUDT18	colon_rvalue_proteomics	0.3753015697272065	colon	rvalue	proteomics
PBK	colon_rvalue_proteomics	0.3173261033249053	colon	rvalue	proteomics
PCM1	colon_rvalue_proteomics	0.6865559562336823	colon	rvalue	proteomics
PCM1	colon_rvalue_proteomics	0.6865559562336823	colon	rvalue	proteomics
PDLIM2	colon_rvalue_proteomics	0.1519619596479611	colon	rvalue	proteomics
PINX1	colon_rvalue_proteomics	0.5466551019773951	colon	rvalue	proteomics
POLR3D	colon_rvalue_proteomics	0.12246988096880668	colon	rvalue	proteomics
PPP2CB	colon_rvalue_proteomics	0.4241927851152263	colon	rvalue	proteomics
PPP2R2A	colon_rvalue_proteomics	0.7636585005719206	colon	rvalue	proteomics
PPP3CC	colon_rvalue_proteomics	0.5676093069987151	colon	rvalue	proteomics
PTK2B	colon_rvalue_proteomics	0.5147721095489319	colon	rvalue	proteomics
PTK2B	colon_rvalue_proteomics	0.5147721095489319	colon	rvalue	proteomics
R3HCC1	colon_rvalue_proteomics	0.427092530566964	colon	rvalue	proteomics
RBPMS	colon_rvalue_proteomics	0.011107939909372824	colon	rvalue	proteomics
REEP4	colon_rvalue_proteomics	0.28726045248207926	colon	rvalue	proteomics
REEP4	colon_rvalue_proteomics	0.28726045248207926	colon	rvalue	proteomics
REEP4	colon_rvalue_proteomics	0.28726045248207926	colon	rvalue	proteomics
REEP4	colon_rvalue_proteomics	0.28726045248207926	colon	rvalue	proteomics
SCARA5	colon_rvalue_proteomics	0.23868193044295521	colon	rvalue	proteomics
SH2D4A	colon_rvalue_proteomics	0.619892481131755	colon	rvalue	proteomics
SLC39A14	colon_rvalue_proteomics	0.581561466232798	colon	rvalue	proteomics
SORBS3	colon_rvalue_proteomics	-0.033811917336313196	colon	rvalue	proteomics
TNFRSF10C	colon_rvalue_proteomics	-0.32781177251395305	colon	rvalue	proteomics
TTI2	colon_rvalue_proteomics	-0.13770171239265766	colon	rvalue	proteomics
VPS37A	colon_rvalue_proteomics	0.3410423579916513	colon	rvalue	proteomics
XPO7	colon_rvalue_proteomics	0.7362857024295382	colon	rvalue	proteomics
ADAM28	hnscc_pvalue_proteomics	0.21081320087080746	hnscc	pvalue	proteomics
ADAMDEC1	hnscc_pvalue_proteomics	0.8282376041179191	hnscc	pvalue	proteomics
AGPAT5	hnscc_pvalue_proteomics	7.807306485271283e-07	hnscc	pvalue	proteomics
ANGPT2	hnscc_pvalue_proteomics	0.2254744179976551	hnscc	pvalue	proteomics
ARHGEF10	hnscc_pvalue_proteomics	3.7510267942130016e-05	hnscc	pvalue	proteomics
ASAH1	hnscc_pvalue_proteomics	0.046794805384642216	hnscc	pvalue	proteomics
ATP6V1B2	hnscc_pvalue_proteomics	0.00010044536152066439	hnscc	pvalue	proteomics
BIN3	hnscc_pvalue_proteomics	0.18003222497868301	hnscc	pvalue	proteomics
BLK	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
BMP1	hnscc_pvalue_proteomics	0.17672883228998962	hnscc	pvalue	proteomics
BNIP3L	hnscc_pvalue_proteomics	0.9874970148856181	hnscc	pvalue	proteomics
CCAR2	hnscc_pvalue_proteomics	6.058524244347422e-14	hnscc	pvalue	proteomics
CCAR2	hnscc_pvalue_proteomics	6.058524244347422e-14	hnscc	pvalue	proteomics
CCAR2	hnscc_pvalue_proteomics	6.058524244347422e-14	hnscc	pvalue	proteomics
CCAR2	hnscc_pvalue_proteomics	6.058524244347422e-14	hnscc	pvalue	proteomics
CCDC25	hnscc_pvalue_proteomics	1.0459259497866698e-22	hnscc	pvalue	proteomics
CCDC25	hnscc_pvalue_proteomics	1.0459259497866698e-22	hnscc	pvalue	proteomics
CDCA2	hnscc_pvalue_proteomics	0.5287632470375506	hnscc	pvalue	proteomics
CHMP7	hnscc_pvalue_proteomics	2.9610378141927404e-11	hnscc	pvalue	proteomics
CLDN23	hnscc_pvalue_proteomics	0.42696796533085907	hnscc	pvalue	proteomics
CLN8	hnscc_pvalue_proteomics	0.1007941702196707	hnscc	pvalue	proteomics
CLU	hnscc_pvalue_proteomics	0.9511634807609283	hnscc	pvalue	proteomics
CNOT7	hnscc_pvalue_proteomics	6.001137816500947e-08	hnscc	pvalue	proteomics
CSGALNACT1	hnscc_pvalue_proteomics	0.7410494618090111	hnscc	pvalue	proteomics
CTSB	hnscc_pvalue_proteomics	0.011933709523886556	hnscc	pvalue	proteomics
DCTN6	hnscc_pvalue_proteomics	0.033576903382478825	hnscc	pvalue	proteomics
DEFA1B	hnscc_pvalue_proteomics	0.21795188173360538	hnscc	pvalue	proteomics
DEFA3	hnscc_pvalue_proteomics	0.12146789391161095	hnscc	pvalue	proteomics
DEFA4	hnscc_pvalue_proteomics	0.3528828371439197	hnscc	pvalue	proteomics
DEFB1	hnscc_pvalue_proteomics	0.3022614968705875	hnscc	pvalue	proteomics
DEFB103A	hnscc_pvalue_proteomics	0.28669466273979044	hnscc	pvalue	proteomics
DEFB4B	hnscc_pvalue_proteomics	0.12146789391161095	hnscc	pvalue	proteomics
DLC1	hnscc_pvalue_proteomics	0.6035105001637442	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DMTN	hnscc_pvalue_proteomics	0.38898685706871255	hnscc	pvalue	proteomics
DOCK5	hnscc_pvalue_proteomics	0.0002756068006713621	hnscc	pvalue	proteomics
DOK2	hnscc_pvalue_proteomics	0.1387917157711233	hnscc	pvalue	proteomics
DPYSL2	hnscc_pvalue_proteomics	0.18872820699968587	hnscc	pvalue	proteomics
DPYSL2	hnscc_pvalue_proteomics	0.18872820699968587	hnscc	pvalue	proteomics
DUSP26	hnscc_pvalue_proteomics	0.7072738832719484	hnscc	pvalue	proteomics
ELP3	hnscc_pvalue_proteomics	1.274497058231961e-09	hnscc	pvalue	proteomics
ELP3	hnscc_pvalue_proteomics	1.274497058231961e-09	hnscc	pvalue	proteomics
ENTPD4	hnscc_pvalue_proteomics	0.6099154337352319	hnscc	pvalue	proteomics
EPHX2	hnscc_pvalue_proteomics	0.04586928719642133	hnscc	pvalue	proteomics
EPHX2	hnscc_pvalue_proteomics	0.04586928719642133	hnscc	pvalue	proteomics
ERI1	hnscc_pvalue_proteomics	5.690657084911344e-12	hnscc	pvalue	proteomics
ERICH1	hnscc_pvalue_proteomics	1.888787651104139e-12	hnscc	pvalue	proteomics
ESCO2	hnscc_pvalue_proteomics	5.123975721287079e-05	hnscc	pvalue	proteomics
EXTL3	hnscc_pvalue_proteomics	0.00012420500419305593	hnscc	pvalue	proteomics
FAM160B2	hnscc_pvalue_proteomics	1.2625696179376993e-05	hnscc	pvalue	proteomics
FDFT1	hnscc_pvalue_proteomics	0.03698858852017443	hnscc	pvalue	proteomics
FGL1	hnscc_pvalue_proteomics	0.5175194972358393	hnscc	pvalue	proteomics
GSR	hnscc_pvalue_proteomics	0.0007103791675900494	hnscc	pvalue	proteomics
GTF2E2	hnscc_pvalue_proteomics	1.5816898799085554e-07	hnscc	pvalue	proteomics
HMBOX1	hnscc_pvalue_proteomics	0.12961891685246155	hnscc	pvalue	proteomics
HR	hnscc_pvalue_proteomics	0.28847078040778434	hnscc	pvalue	proteomics
INTS10	hnscc_pvalue_proteomics	0.02489824453963816	hnscc	pvalue	proteomics
INTS9	hnscc_pvalue_proteomics	0.0024082330783077336	hnscc	pvalue	proteomics
KBTBD11	hnscc_pvalue_proteomics	0.000472381379548	hnscc	pvalue	proteomics
KCTD9	hnscc_pvalue_proteomics	0.2118015317616621	hnscc	pvalue	proteomics
KIF13B	hnscc_pvalue_proteomics	1.7198592809488517e-05	hnscc	pvalue	proteomics
LOXL2	hnscc_pvalue_proteomics	0.3150961946492737	hnscc	pvalue	proteomics
LPL	hnscc_pvalue_proteomics	0.8209828117043649	hnscc	pvalue	proteomics
LZTS1	hnscc_pvalue_proteomics	0.7954090280818441	hnscc	pvalue	proteomics
MAK16	hnscc_pvalue_proteomics	1.5816898799085554e-07	hnscc	pvalue	proteomics
MFHAS1	hnscc_pvalue_proteomics	0.0886687985235739	hnscc	pvalue	proteomics
MICU3	hnscc_pvalue_proteomics	0.5287632470375506	hnscc	pvalue	proteomics
MSR1	hnscc_pvalue_proteomics	0.798718421109353	hnscc	pvalue	proteomics
MSRA	hnscc_pvalue_proteomics	6.28977847954087e-06	hnscc	pvalue	proteomics
MTMR9	hnscc_pvalue_proteomics	0.0011150614013948003	hnscc	pvalue	proteomics
MTUS1	hnscc_pvalue_proteomics	0.0023893999884090173	hnscc	pvalue	proteomics
MTUS1	hnscc_pvalue_proteomics	0.0023893999884090173	hnscc	pvalue	proteomics
MYOM2	hnscc_pvalue_proteomics	0.8662761591254992	hnscc	pvalue	proteomics
NAT1	hnscc_pvalue_proteomics	1.9383191927306953e-07	hnscc	pvalue	proteomics
NEFL	hnscc_pvalue_proteomics	0.3976896766925619	hnscc	pvalue	proteomics
NEFM	hnscc_pvalue_proteomics	0.5175194972358393	hnscc	pvalue	proteomics
NEIL2	hnscc_pvalue_proteomics	7.541695007050061e-06	hnscc	pvalue	proteomics
NPM2	hnscc_pvalue_proteomics	0.08631407597795208	hnscc	pvalue	proteomics
NRG1	hnscc_pvalue_proteomics	0.8849346245004905	hnscc	pvalue	proteomics
NUDT18	hnscc_pvalue_proteomics	0.7072738832719484	hnscc	pvalue	proteomics
PBK	hnscc_pvalue_proteomics	1.0606588983500642e-06	hnscc	pvalue	proteomics
PCM1	hnscc_pvalue_proteomics	2.4819305793458422e-14	hnscc	pvalue	proteomics
PCM1	hnscc_pvalue_proteomics	2.4819305793458422e-14	hnscc	pvalue	proteomics
PDGFRL	hnscc_pvalue_proteomics	0.15534999849808284	hnscc	pvalue	proteomics
PDLIM2	hnscc_pvalue_proteomics	0.0011150614013948003	hnscc	pvalue	proteomics
PEBP4	hnscc_pvalue_proteomics	0.2310580556030341	hnscc	pvalue	proteomics
PHYHIP	hnscc_pvalue_proteomics	0.8662761591254992	hnscc	pvalue	proteomics
PINX1	hnscc_pvalue_proteomics	8.0847953224826e-06	hnscc	pvalue	proteomics
PNMA2	hnscc_pvalue_proteomics	0.17273303336533571	hnscc	pvalue	proteomics
POLR3D	hnscc_pvalue_proteomics	0.06886050507417489	hnscc	pvalue	proteomics
PPP1R3B	hnscc_pvalue_proteomics	0.7954090280818441	hnscc	pvalue	proteomics
PPP2CB	hnscc_pvalue_proteomics	5.690657084911344e-12	hnscc	pvalue	proteomics
PPP2R2A	hnscc_pvalue_proteomics	8.842206003732003e-09	hnscc	pvalue	proteomics
PPP3CC	hnscc_pvalue_proteomics	7.541695007050061e-06	hnscc	pvalue	proteomics
PRAG1	hnscc_pvalue_proteomics	8.0847953224826e-06	hnscc	pvalue	proteomics
PSD3	hnscc_pvalue_proteomics	0.03698858852017443	hnscc	pvalue	proteomics
PTK2B	hnscc_pvalue_proteomics	1.2741318764952534e-05	hnscc	pvalue	proteomics
PTK2B	hnscc_pvalue_proteomics	1.2741318764952534e-05	hnscc	pvalue	proteomics
R3HCC1	hnscc_pvalue_proteomics	0.15534999849808284	hnscc	pvalue	proteomics
RBPMS	hnscc_pvalue_proteomics	0.008921707556272269	hnscc	pvalue	proteomics
REEP4	hnscc_pvalue_proteomics	0.04277771646811159	hnscc	pvalue	proteomics
REEP4	hnscc_pvalue_proteomics	0.04277771646811159	hnscc	pvalue	proteomics
REEP4	hnscc_pvalue_proteomics	0.04277771646811159	hnscc	pvalue	proteomics
REEP4	hnscc_pvalue_proteomics	0.04277771646811159	hnscc	pvalue	proteomics
RP1L1	hnscc_pvalue_proteomics	0.9444419996079998	hnscc	pvalue	proteomics
SARAF	hnscc_pvalue_proteomics	1.584033940326886e-05	hnscc	pvalue	proteomics
SCARA3	hnscc_pvalue_proteomics	0.4921722013932077	hnscc	pvalue	proteomics
SCARA5	hnscc_pvalue_proteomics	0.44752635783443534	hnscc	pvalue	proteomics
SFTPC	hnscc_pvalue_proteomics	0.21081320087080746	hnscc	pvalue	proteomics
SFTPC	hnscc_pvalue_proteomics	0.21081320087080746	hnscc	pvalue	proteomics
SFTPC	hnscc_pvalue_proteomics	0.21081320087080746	hnscc	pvalue	proteomics
SFTPC	hnscc_pvalue_proteomics	0.21081320087080746	hnscc	pvalue	proteomics
SH2D4A	hnscc_pvalue_proteomics	8.0847953224826e-06	hnscc	pvalue	proteomics
SLC39A14	hnscc_pvalue_proteomics	0.08144790465560646	hnscc	pvalue	proteomics
SLC7A2	hnscc_pvalue_proteomics	0.17273303336533571	hnscc	pvalue	proteomics
SORBS3	hnscc_pvalue_proteomics	0.0290104384685706	hnscc	pvalue	proteomics
SOX7	hnscc_pvalue_proteomics	0.3626432831880464	hnscc	pvalue	proteomics
STC1	hnscc_pvalue_proteomics	0.15534999849808284	hnscc	pvalue	proteomics
TDRP	hnscc_pvalue_proteomics	0.0006615147432882308	hnscc	pvalue	proteomics
TNFRSF10A	hnscc_pvalue_proteomics	0.002510953602509059	hnscc	pvalue	proteomics
TNFRSF10B	hnscc_pvalue_proteomics	0.7264921943075667	hnscc	pvalue	proteomics
TNFRSF10C	hnscc_pvalue_proteomics	0.21081320087080746	hnscc	pvalue	proteomics
TNKS	hnscc_pvalue_proteomics	0.17603734259410053	hnscc	pvalue	proteomics
TTI2	hnscc_pvalue_proteomics	0.1960409330368267	hnscc	pvalue	proteomics
TUSC3	hnscc_pvalue_proteomics	0.996257367911381	hnscc	pvalue	proteomics
UBXN8	hnscc_pvalue_proteomics	0.8849346245004905	hnscc	pvalue	proteomics
VPS37A	hnscc_pvalue_proteomics	7.541695007050061e-06	hnscc	pvalue	proteomics
WRN	hnscc_pvalue_proteomics	2.925744111045937e-05	hnscc	pvalue	proteomics
XPO7	hnscc_pvalue_proteomics	1.0086883065228184e-15	hnscc	pvalue	proteomics
ZNF395	hnscc_pvalue_proteomics	0.5656421005077052	hnscc	pvalue	proteomics
ADAM28	hnscc_rvalue_proteomics	0.17795757021721303	hnscc	rvalue	proteomics
ADAMDEC1	hnscc_rvalue_proteomics	0.04388445631449964	hnscc	rvalue	proteomics
AGPAT5	hnscc_rvalue_proteomics	0.4870850237224568	hnscc	rvalue	proteomics
ANGPT2	hnscc_rvalue_proteomics	-0.17193545660191972	hnscc	rvalue	proteomics
ARHGEF10	hnscc_rvalue_proteomics	0.41337780944541824	hnscc	rvalue	proteomics
ASAH1	hnscc_rvalue_proteomics	0.2227218849616899	hnscc	rvalue	proteomics
ATP6V1B2	hnscc_rvalue_proteomics	0.393477107082733	hnscc	rvalue	proteomics
BIN3	hnscc_rvalue_proteomics	0.15610998899880596	hnscc	rvalue	proteomics
BLK	hnscc_rvalue_proteomics	-0.2023008464229588	hnscc	rvalue	proteomics
BMP1	hnscc_rvalue_proteomics	-0.15768183442087816	hnscc	rvalue	proteomics
BNIP3L	hnscc_rvalue_proteomics	-0.004236299476620839	hnscc	rvalue	proteomics
CCAR2	hnscc_rvalue_proteomics	0.6725317832809625	hnscc	rvalue	proteomics
CCAR2	hnscc_rvalue_proteomics	0.6725317832809625	hnscc	rvalue	proteomics
CCAR2	hnscc_rvalue_proteomics	0.6725317832809625	hnscc	rvalue	proteomics
CCAR2	hnscc_rvalue_proteomics	0.6725317832809625	hnscc	rvalue	proteomics
CCDC25	hnscc_rvalue_proteomics	0.7972738106058864	hnscc	rvalue	proteomics
CCDC25	hnscc_rvalue_proteomics	0.7972738106058864	hnscc	rvalue	proteomics
